Event,Site,Date,Round,White,Black,Result,UTCDate,UTCTime,WhiteElo,BlackElo,WhiteRatingDiff,BlackRatingDiff,ECO,Opening,TimeControl,Termination,Moves
Rated Rapid game,https://lichess.org/07gRu5qs,2024.08.01,-,OneShot444,georgy333,1-0,2024.08.01,15:52:47,1226,1149,,,C57,"Italian Game: Two Knights Defense, Fried Liver Attack",600+0,Normal,"1. e4 { [%clk 0:10:00] } 1... e5 { [%clk 0:10:00] } 2. Nf3 { [%clk 0:09:55] }
2... Nc6 { [%clk 0:09:58] } 3. Bc4 { [%clk 0:09:52] } 3... Nf6
{ [%clk 0:09:54] } 4. Ng5 { [%clk 0:09:45] } 4... d5 { [%clk 0:09:33] } 5. exd5
{ [%clk 0:09:43] } 5... Nxd5 { [%clk 0:09:28] } 6. Nxf7 { [%clk 0:09:41] } 6...
Kxf7 { [%clk 0:09:24] } 7. Qf3+ { [%clk 0:09:39] } 7... Kg8 { [%clk 0:09:18] }
8. Bxd5+ { [%clk 0:09:36] } 8... Qxd5 { [%clk 0:09:04] } 9. Qxd5+
{ [%clk 0:09:32] } 9... Be6 { [%clk 0:08:59] } 10. Qxe6# { [%clk 0:09:30] } 1-0"
Rated Rapid game,https://lichess.org/XeraeBu5,2024.08.01,-,memiak,Toni_Guardilla,0-1,2024.08.01,15:52:50,982,985,,,D00,Queen's Pawn Game,600+0,Time forfeit,"1. d4 { [%clk 0:10:00] } 1... d5 { [%clk 0:10:00] } 2. e3 { [%clk 0:09:55] }
2... c6 { [%clk 0:09:53] } 3. Nc3 { [%clk 0:09:51] } 3... e6 { [%clk 0:09:36] }
4. Nf3 { [%clk 0:09:46] } 4... Bb4 { [%clk 0:09:26] } 5. Bd2 { [%clk 0:09:38] }
5... f6 { [%clk 0:09:15] } 6. Be2 { [%clk 0:09:35] } 6... g5 { [%clk 0:08:59] }
7. O-O { [%clk 0:09:23] } 7... g4 { [%clk 0:08:55] } 8. Nh4 { [%clk 0:09:12] }
8... f5 { [%clk 0:08:51] } 9. a3 { [%clk 0:08:47] } 9... Bxc3
{ [%clk 0:08:48] } 10. Bxc3 { [%clk 0:08:42] } 10... Qxh4 { [%clk 0:08:46] }
11. b4 { [%clk 0:08:12] } 11... a6 { [%clk 0:08:42] } 12. a4 { [%clk 0:07:58] }
12... Nf6 { [%clk 0:08:39] } 13. Bd3 { [%clk 0:07:51] } 13... Nbd7
{ [%clk 0:08:16] } 14. g3 { [%clk 0:07:25] } 14... Qg5 { [%clk 0:07:43] } 15.
h4 { [%clk 0:07:03] } 15... Qg6 { [%clk 0:07:29] } 16. f4 { [%clk 0:05:09] }
16... b6 { [%clk 0:07:11] } 17. a5 { [%clk 0:04:25] } 17... b5
{ [%clk 0:06:55] } 18. Bb2 { [%clk 0:04:17] } 18... Nh5 { [%clk 0:06:45] } 19.
Kg2 { [%clk 0:04:08] } 19... O-O { [%clk 0:06:30] } 20. Qe2 { [%clk 0:03:28] }
20... Re8 { [%clk 0:05:38] } 21. e4 { [%clk 0:03:16] } 21... dxe4
{ [%clk 0:05:34] } 22. Bxe4 { [%clk 0:02:56] } 22... fxe4 { [%clk 0:05:31] }
23. Rfe1 { [%clk 0:02:48] } 23... Ndf6 { [%clk 0:05:24] } 24. Bc1
{ [%clk 0:02:24] } 24... Nd5 { [%clk 0:05:18] } 25. Qxe4 { [%clk 0:02:06] }
25... Qxe4+ { [%clk 0:05:14] } 26. Rxe4 { [%clk 0:02:05] } 26... Nxb4
{ [%clk 0:05:11] } 27. Ra4 { [%clk 0:02:01] } 27... Nxc2 { [%clk 0:05:07] } 0-1"
Rated Rapid game,https://lichess.org/eLGecj6t,2024.08.01,-,SAVA067,Dida-2020,1-0,2024.08.01,15:52:50,1567,1570,,,C40,King's Pawn Game: Busch-Gass Gambit,600+0,Normal,"1. e4 { [%clk 0:10:00] } 1... e5 { [%clk 0:10:00] } 2. Nf3 { [%clk 0:09:59] }
2... Bc5 { [%clk 0:09:58] } 3. Bc4 { [%clk 0:09:58] } 3... d6
{ [%clk 0:09:56] } 4. d3 { [%clk 0:09:54] } 4... h6 { [%clk 0:09:54] } 5. O-O
{ [%clk 0:09:45] } 5... Nf6 { [%clk 0:09:51] } 6. h3 { [%clk 0:09:44] } 6...
Nc6 { [%clk 0:09:45] } 7. Be3 { [%clk 0:09:43] } 7... Nd4 { [%clk 0:09:44] } 8.
c3 { [%clk 0:09:32] } 8... Nxf3+ { [%clk 0:09:42] } 9. Qxf3 { [%clk 0:09:31] }
9... Bxe3 { [%clk 0:09:19] } 10. fxe3 { [%clk 0:09:31] } 10... h5
{ [%clk 0:09:16] } 11. d4 { [%clk 0:09:23] } 11... Ng4 { [%clk 0:09:05] } 12.
hxg4 { [%clk 0:09:15] } 12... hxg4 { [%clk 0:09:01] } 13. Qg3
{ [%clk 0:09:13] } 13... Be6 { [%clk 0:08:49] } 14. Bxe6 { [%clk 0:09:02] }
14... fxe6 { [%clk 0:08:47] } 15. Qxg4 { [%clk 0:09:01] } 15... Qe7
{ [%clk 0:08:42] } 16. Qg6+ { [%clk 0:08:59] } 16... Kd7 { [%clk 0:08:39] } 17.
Rf7 { [%clk 0:08:57] } 17... Rh6 { [%clk 0:08:23] } 18. Rxe7+
{ [%clk 0:08:56] } 18... Kxe7 { [%clk 0:08:21] } 19. Qxg7+ { [%clk 0:08:55] }
19... Kd8 { [%clk 0:08:19] } 20. Qxh6 { [%clk 0:08:55] } 1-0"
Rated Rapid game,https://lichess.org/9WzBL0w0,2024.08.01,-,chesswarriordev,champion-3,1-0,2024.08.01,15:52:48,1349,1331,,,B20,Sicilian Defense,600+0,Normal,"1. e4 { [%clk 0:10:00] } 1... c5 { [%clk 0:10:00] } 2. d3 { [%clk 0:09:52] }
2... d6 { [%clk 0:09:58] } 3. Nc3 { [%clk 0:09:50] } 3... Nf6
{ [%clk 0:09:54] } 4. Bg5 { [%clk 0:09:42] } 4... Nbd7 { [%clk 0:09:33] } 5.
Bxf6 { [%clk 0:09:39] } 5... Nxf6 { [%clk 0:09:31] } 6. d4 { [%clk 0:09:18] }
6... cxd4 { [%clk 0:09:20] } 7. Qxd4 { [%clk 0:09:16] } 7... e5
{ [%clk 0:09:11] } 8. Qa4+ { [%clk 0:09:07] } 8... Bd7 { [%clk 0:09:03] } 9.
Bb5 { [%clk 0:09:04] } 9... Qb6 { [%clk 0:08:47] } 10. Bxd7+ { [%clk 0:08:50] }
10... Nxd7 { [%clk 0:08:30] } 11. O-O-O { [%clk 0:08:38] } 11... Qxf2
{ [%clk 0:08:21] } 12. Nf3 { [%clk 0:07:48] } 12... Qxg2 { [%clk 0:08:15] } 13.
Nh4 { [%clk 0:07:35] } 13... Qg4 { [%clk 0:08:07] } 14. Nf5 { [%clk 0:07:23] }
14... Qf4+ { [%clk 0:07:59] } 15. Kb1 { [%clk 0:07:12] } 15... g6
{ [%clk 0:07:57] } 16. Nd5 { [%clk 0:06:57] } 16... Rc8 { [%clk 0:07:27] } 17.
Nxf4 { [%clk 0:06:51] } 17... gxf5 { [%clk 0:05:10] } 18. Nd3
{ [%clk 0:06:17] } 18... fxe4 { [%clk 0:05:04] } 19. Nf2 { [%clk 0:06:04] }
19... e3 { [%clk 0:04:21] } 20. Ng4 { [%clk 0:06:00] } 20... e2
{ [%clk 0:04:08] } 21. Rde1 { [%clk 0:05:59] } 21... f5 { [%clk 0:04:05] } 22.
Nf6+ { [%clk 0:05:52] } 22... Kf7 { [%clk 0:04:02] } 23. Nxd7
{ [%clk 0:05:48] } 23... f4 { [%clk 0:02:52] } 24. Rxe2 { [%clk 0:05:33] }
24... f3 { [%clk 0:02:46] } 25. Rf2 { [%clk 0:05:30] } 25... Ke7
{ [%clk 0:02:32] } 26. Rxf3 { [%clk 0:05:24] } 26... Rc7 { [%clk 0:02:24] } 27.
Nxf8 { [%clk 0:05:19] } 27... Rxf8 { [%clk 0:02:18] } 28. Rxf8
{ [%clk 0:05:18] } 28... Kxf8 { [%clk 0:02:15] } 29. Rf1+ { [%clk 0:05:16] }
29... Ke7 { [%clk 0:02:13] } 30. Qxa7 { [%clk 0:05:11] } 30... Rd7
{ [%clk 0:02:00] } 31. Rg1 { [%clk 0:04:56] } 31... Kf6 { [%clk 0:01:52] } 32.
Qa4 { [%clk 0:04:49] } 32... Rf7 { [%clk 0:01:44] } 33. Rf1+ { [%clk 0:04:43] }
33... Ke6 { [%clk 0:01:40] } 34. Rxf7 { [%clk 0:04:42] } 34... Kxf7
{ [%clk 0:01:37] } 35. Qd7+ { [%clk 0:04:40] } 35... Kf6 { [%clk 0:01:35] } 36.
Qxd6+ { [%clk 0:04:38] } 36... Kf5 { [%clk 0:01:34] } 37. Qe7
{ [%clk 0:04:35] } 37... Kf4 { [%clk 0:01:34] } 38. Qxh7 { [%clk 0:04:31] }
38... Kf3 { [%clk 0:01:34] } 39. Qxb7+ { [%clk 0:04:27] } 39... Kg4
{ [%clk 0:01:32] } 40. Qf7 { [%clk 0:04:17] } 40... Kh3 { [%clk 0:01:32] } 41.
Qf5+ { [%clk 0:04:08] } 41... Kxh2 { [%clk 0:01:27] } 42. Qxe5+
{ [%clk 0:04:06] } 42... Kg1 { [%clk 0:01:27] } 43. c4 { [%clk 0:04:04] } 43...
Kf1 { [%clk 0:01:27] } 44. c5 { [%clk 0:04:03] } 44... Kf2 { [%clk 0:01:25] }
45. c6 { [%clk 0:04:02] } 45... Kf3 { [%clk 0:01:25] } 46. Kc2
{ [%clk 0:03:57] } 46... Kf2 { [%clk 0:01:25] } 47. Kd2 { [%clk 0:03:54] }
47... Kf1 { [%clk 0:01:25] } 48. Qe8 { [%clk 0:03:50] } 48... Kg1
{ [%clk 0:01:25] } 49. Ke2 { [%clk 0:03:49] } 49... Kh2 { [%clk 0:01:25] } 50.
Qg8 { [%clk 0:03:46] } 50... Kh3 { [%clk 0:01:23] } 51. Kf3 { [%clk 0:03:45] }
51... Kh2 { [%clk 0:01:23] } 52. Qg2# { [%clk 0:03:43] } 1-0"
Rated Rapid game,https://lichess.org/8hyr6jRZ,2024.08.01,-,lasheen63,Wilkes-Barre,1-0,2024.08.01,15:52:48,1738,1717,,,C44,Ponziani Opening: Jaenisch Counterattack,600+0,Normal,"1. e4 { [%clk 0:10:00] } 1... e5 { [%clk 0:10:00] } 2. Nf3 { [%clk 0:09:59] }
2... Nc6 { [%clk 0:09:48] } 3. c3 { [%clk 0:09:57] } 3... Nf6
{ [%clk 0:09:47] } 4. d3 { [%clk 0:09:56] } 4... Bc5 { [%clk 0:09:46] } 5. b4
{ [%clk 0:09:54] } 5... Bb6 { [%clk 0:09:43] } 6. b5 { [%clk 0:09:52] } 6...
Ne7 { [%clk 0:09:41] } 7. Nxe5 { [%clk 0:09:51] } 7... Ng6 { [%clk 0:09:39] }
8. Nf3 { [%clk 0:09:49] } 8... d6 { [%clk 0:09:38] } 9. Be2 { [%clk 0:09:48] }
9... Ng4 { [%clk 0:09:36] } 10. d4 { [%clk 0:09:45] } 10... O-O
{ [%clk 0:09:26] } 11. O-O { [%clk 0:09:44] } 11... c6 { [%clk 0:09:22] } 12.
h3 { [%clk 0:09:42] } 12... Nf6 { [%clk 0:09:19] } 13. Nbd2 { [%clk 0:09:38] }
13... c5 { [%clk 0:09:13] } 14. Nc4 { [%clk 0:09:23] } 14... cxd4
{ [%clk 0:09:09] } 15. Nxb6 { [%clk 0:09:21] } 1-0"
Rated Rapid game,https://lichess.org/tDCvAeM5,2024.08.01,-,iblamemyadhd,armb85,1-0,2024.08.01,15:52:48,1518,1455,,,B22,Sicilian Defense: Alapin Variation,600+0,Normal,"1. e4 { [%clk 0:10:00] } 1... c5 { [%clk 0:10:00] } 2. c3 { [%clk 0:09:56] }
2... d6 { [%clk 0:09:59] } 3. d4 { [%clk 0:09:55] } 3... cxd4
{ [%clk 0:09:55] } 4. cxd4 { [%clk 0:09:54] } 4... Nf6 { [%clk 0:09:54] } 5.
Nc3 { [%clk 0:09:52] } 5... Qa5 { [%clk 0:09:46] } 6. Bd2 { [%clk 0:09:47] }
6... Qb4 { [%clk 0:09:37] } 7. Nd5 { [%clk 0:09:37] } 7... Qxd4
{ [%clk 0:08:40] } 8. Nc7+ { [%clk 0:09:22] } 8... Kd8 { [%clk 0:08:29] } 9.
Nxa8 { [%clk 0:09:20] } 9... Qxe4+ { [%clk 0:08:23] } 10. Qe2
{ [%clk 0:09:17] } 10... Qc2 { [%clk 0:08:11] } 11. Qc4 { [%clk 0:09:13] }
11... Qe4+ { [%clk 0:07:30] } 12. Be2 { [%clk 0:08:57] } 12... Qxc4
{ [%clk 0:07:25] } 13. Bxc4 { [%clk 0:08:51] } 13... Nc6 { [%clk 0:07:10] } 14.
Nf3 { [%clk 0:08:38] } 14... d5 { [%clk 0:07:05] } 15. Bd3 { [%clk 0:08:24] }
15... Nb4 { [%clk 0:06:59] } 16. Bxb4 { [%clk 0:08:15] } 1-0"
Rated Rapid game,https://lichess.org/Hild23HH,2024.08.01,-,MohamedFouad2000,acd108,0-1,2024.08.01,15:52:48,1158,1064,,,C47,Four Knights Game: Scotch Variation,600+0,Normal,"1. e4 { [%clk 0:10:00] } 1... e5 { [%clk 0:10:00] } 2. Nf3 { [%clk 0:09:58] }
2... Nc6 { [%clk 0:09:57] } 3. Nc3 { [%clk 0:09:57] } 3... Nf6
{ [%clk 0:09:56] } 4. d4 { [%clk 0:09:56] } 4... Bb4 { [%clk 0:09:52] } 5. Bd2
{ [%clk 0:09:55] } 5... O-O { [%clk 0:09:50] } 6. dxe5 { [%clk 0:09:52] } 6...
Bxc3 { [%clk 0:09:37] } 7. Bxc3 { [%clk 0:09:50] } 7... Nxe4 { [%clk 0:09:36] }
8. Qd3 { [%clk 0:09:32] } 8... Nc5 { [%clk 0:09:11] } 9. Qf5 { [%clk 0:09:05] }
9... Ne6 { [%clk 0:08:41] } 10. O-O-O { [%clk 0:08:57] } 10... d6
{ [%clk 0:08:39] } 11. exd6 { [%clk 0:08:54] } 11... Ned4 { [%clk 0:08:34] }
12. Nxd4 { [%clk 0:08:51] } 12... Bxf5 { [%clk 0:08:32] } 13. Nxf5
{ [%clk 0:08:48] } 13... Qg5+ { [%clk 0:08:25] } 14. Ne3 { [%clk 0:08:45] }
14... cxd6 { [%clk 0:08:18] } 15. Kb1 { [%clk 0:08:39] } 15... h6
{ [%clk 0:08:02] } 16. Be2 { [%clk 0:08:27] } 16... Rae8 { [%clk 0:07:52] } 17.
Rxd6 { [%clk 0:08:10] } 17... Rxe3 { [%clk 0:07:29] } 18. fxe3
{ [%clk 0:08:09] } 18... Qxe3 { [%clk 0:07:26] } 19. Bc4 { [%clk 0:07:48] }
19... Qc5 { [%clk 0:07:15] } 20. Rxc6 { [%clk 0:07:05] } 20... Qxc6
{ [%clk 0:07:10] } 21. b3 { [%clk 0:06:51] } 21... Qxg2 { [%clk 0:07:06] } 22.
Rf1 { [%clk 0:06:45] } 22... Qxh2 { [%clk 0:07:02] } 23. Kb2 { [%clk 0:06:16] }
23... a6 { [%clk 0:06:55] } 24. Bd5 { [%clk 0:05:53] } 24... b5
{ [%clk 0:06:35] } 25. Bb7 { [%clk 0:05:48] } 25... a5 { [%clk 0:06:28] } 26.
Bxa5 { [%clk 0:05:46] } 26... Re8 { [%clk 0:06:20] } 27. Bb4 { [%clk 0:05:36] }
27... Re2 { [%clk 0:06:07] } 28. Rc1 { [%clk 0:05:24] } 28... Qc7
{ [%clk 0:06:00] } 29. Bf3 { [%clk 0:05:13] } 29... Re3 { [%clk 0:05:46] } 30.
Bd1 { [%clk 0:04:56] } 30... Qe5+ { [%clk 0:05:36] } 31. Bc3 { [%clk 0:04:49] }
31... Qxc3+ { [%clk 0:05:31] } 32. Kb1 { [%clk 0:04:46] } 32... Re1
{ [%clk 0:05:14] } 33. a4 { [%clk 0:04:20] } 33... bxa4 { [%clk 0:05:11] } 34.
bxa4 { [%clk 0:04:20] } 34... Qb4+ { [%clk 0:05:06] } 35. Ka1
{ [%clk 0:04:16] } 35... Qxa4+ { [%clk 0:05:05] } 36. Kb2 { [%clk 0:04:15] }
36... Qd4+ { [%clk 0:04:56] } 37. c3 { [%clk 0:04:14] } 37... Qd2+
{ [%clk 0:04:51] } 38. Kb3 { [%clk 0:04:07] } 38... Rxd1 { [%clk 0:04:45] } 39.
Rxd1 { [%clk 0:04:05] } 39... Qxd1+ { [%clk 0:04:43] } 0-1"
Rated Rapid game,https://lichess.org/uHzjeUhy,2024.08.01,-,chleovek,Anton7777,0-1,2024.08.01,15:52:48,1588,1532,,,D30,Queen's Gambit Declined: Traditional Variation,600+0,Normal,"1. d4 { [%clk 0:10:00] } 1... d5 { [%clk 0:10:00] } 2. c4 { [%clk 0:10:00] }
2... Nf6 { [%clk 0:09:58] } 3. Nf3 { [%clk 0:09:59] } 3... e6
{ [%clk 0:09:57] } 4. Bg5 { [%clk 0:09:59] } 4... Be7 { [%clk 0:09:56] } 5. Nc3
{ [%clk 0:09:57] } 5... c6 { [%clk 0:09:54] } 6. e3 { [%clk 0:09:52] } 6...
Nfd7 { [%clk 0:09:53] } 7. Bf4 { [%clk 0:09:50] } 7... Bb4 { [%clk 0:09:48] }
8. a3 { [%clk 0:09:47] } 8... Ba5 { [%clk 0:09:46] } 9. b4 { [%clk 0:09:46] }
9... Bc7 { [%clk 0:09:45] } 10. Bxc7 { [%clk 0:09:42] } 10... Qxc7
{ [%clk 0:09:43] } 11. c5 { [%clk 0:09:40] } 11... a5 { [%clk 0:09:40] } 12. b5
{ [%clk 0:09:38] } 12... cxb5 { [%clk 0:09:38] } 13. Nxb5 { [%clk 0:09:38] }
13... Qc6 { [%clk 0:09:36] } 14. Nd6+ { [%clk 0:09:36] } 14... Ke7
{ [%clk 0:09:33] } 15. Bb5 { [%clk 0:09:29] } 15... Qc7 { [%clk 0:09:28] } 16.
Ne5 { [%clk 0:09:19] } 16... Nxe5 { [%clk 0:09:26] } 17. dxe5
{ [%clk 0:09:18] } 17... Qxc5 { [%clk 0:09:25] } 18. Qg4 { [%clk 0:09:08] }
18... Qc3+ { [%clk 0:09:12] } 19. Ke2 { [%clk 0:09:05] } 19... Qxe5
{ [%clk 0:09:07] } 20. Nxc8+ { [%clk 0:08:59] } 20... Rxc8 { [%clk 0:09:04] }
21. Rhc1 { [%clk 0:08:52] } 21... Nd7 { [%clk 0:08:54] } 22. Qh4+
{ [%clk 0:08:44] } 22... Qf6 { [%clk 0:08:45] } 23. Qxh7 { [%clk 0:08:43] }
23... Rh8 { [%clk 0:08:41] } 24. Qd3 { [%clk 0:08:37] } 24... Rxh2
{ [%clk 0:08:38] } 25. Rc7 { [%clk 0:08:36] } 25... Rd8 { [%clk 0:08:34] } 26.
Rxb7 { [%clk 0:08:33] } 26... Rxg2 { [%clk 0:08:33] } 27. Rc1
{ [%clk 0:08:30] } 27... Qxf2+ { [%clk 0:08:21] } 28. Kd1 { [%clk 0:08:29] }
28... Rg1+ { [%clk 0:08:16] } 29. Qf1 { [%clk 0:08:25] } 29... Rxf1+
{ [%clk 0:08:14] } 30. Bxf1 { [%clk 0:08:24] } 30... Qxe3 { [%clk 0:08:08] }
31. Rcc7 { [%clk 0:08:16] } 31... Qxa3 { [%clk 0:08:06] } 32. Bb5
{ [%clk 0:08:11] } 32... Qd6 { [%clk 0:08:02] } 33. Rxd7+ { [%clk 0:08:05] }
33... Rxd7 { [%clk 0:08:00] } 34. Rxd7+ { [%clk 0:08:03] } 34... Qxd7
{ [%clk 0:07:59] } 35. Bxd7 { [%clk 0:08:02] } 35... Kxd7 { [%clk 0:07:59] }
36. Kc2 { [%clk 0:08:01] } 36... g5 { [%clk 0:07:57] } 37. Kd3
{ [%clk 0:08:00] } 37... g4 { [%clk 0:07:56] } 0-1"
Rated Rapid game,https://lichess.org/Zb5QoyYr,2024.08.01,-,FearlessKiruha,Lohthar,0-1,2024.08.01,15:52:48,2144,2198,,,C01,French Defense: Exchange Variation,600+0,Normal,"1. e4 { [%eval 0.15] [%clk 0:10:00] } 1... e6 { [%eval 0.25] [%clk 0:10:00] }
2. d4 { [%eval 0.3] [%clk 0:09:58] } 2... d5 { [%eval 0.31] [%clk 0:09:58] } 3.
exd5 { [%eval 0.15] [%clk 0:09:58] } 3... exd5 { [%eval 0.14] [%clk 0:09:57] }
4. Nf3 { [%eval 0.12] [%clk 0:09:58] } 4... Bd6 { [%eval 0.23] [%clk 0:09:54] }
5. Bd3 { [%eval 0.12] [%clk 0:09:57] } 5... Bg4 { [%eval 0.35] [%clk 0:09:49] }
6. O-O { [%eval 0.25] [%clk 0:09:55] } 6... Nc6 { [%eval 0.34] [%clk 0:09:48] }
7. c3 { [%eval 0.2] [%clk 0:09:53] } 7... Nge7 { [%eval 0.31] [%clk 0:09:46] }
8. Bg5 { [%eval -0.15] [%clk 0:09:50] } 8... f6
{ [%eval -0.07] [%clk 0:09:44] } 9. Bh4 { [%eval -0.02] [%clk 0:09:46] } 9...
Qd7 { [%eval 0.08] [%clk 0:09:19] } 10. Nbd2 { [%eval 0.1] [%clk 0:09:30] }
10... O-O-O { [%eval 0.07] [%clk 0:09:11] } 11. b4
{ [%eval -0.33] [%clk 0:09:27] } 11... g5 $6 { [%eval 0.22] [%clk 0:09:10] }
12. Bg3 { [%eval 0.16] [%clk 0:09:24] } 12... h5 $6
{ [%eval 0.89] [%clk 0:09:09] } 13. Bxd6 { [%eval 0.73] [%clk 0:09:22] } 13...
Qxd6 { [%eval 0.48] [%clk 0:09:08] } 14. b5 { [%eval 0.29] [%clk 0:09:11] }
14... Nb8 $2 { [%eval 1.5] [%clk 0:09:00] } 15. Qa4
{ [%eval 1.51] [%clk 0:09:07] } 15... Bxf3 $2 { [%eval 2.89] [%clk 0:08:44] }
16. Nxf3 { [%eval 2.93] [%clk 0:08:39] } 16... h4
{ [%eval 2.97] [%clk 0:08:38] } 17. Qxa7 { [%eval 3.04] [%clk 0:08:33] } 17...
g4 { [%eval 2.83] [%clk 0:08:37] } 18. Nd2 { [%eval 2.38] [%clk 0:08:28] }
18... f5 $2 { [%eval 3.5] [%clk 0:07:26] } 19. Rfe1
{ [%eval 2.86] [%clk 0:08:27] } 19... f4 $2 { [%eval 5.05] [%clk 0:07:17] } 20.
Rxe7 $2 { [%eval 3.41] [%clk 0:08:14] } 20... Qxe7
{ [%eval 3.31] [%clk 0:07:12] } 21. Bf5+ { [%eval 3.47] [%clk 0:08:11] } 21...
Rd7 { [%eval 3.25] [%clk 0:07:11] } 22. Nb3 { [%eval 3.31] [%clk 0:08:02] }
22... Re8 { [%eval 3.44] [%clk 0:06:25] } 23. Rf1
{ [%eval 3.42] [%clk 0:08:00] } 23... b6 { [%eval 2.38] [%clk 0:06:11] } 24. a4
$2 { [%eval 0.14] [%clk 0:07:28] } 24... Qg5 $4 { [%eval 3.19] [%clk 0:05:19] }
25. Bxd7+ { [%eval 3.97] [%clk 0:07:19] } 25... Nxd7
{ [%eval 4.21] [%clk 0:05:19] } 26. a5 { [%eval 3.75] [%clk 0:07:01] } 26... g3
{ [%eval 3.66] [%clk 0:03:33] } 27. axb6 $4 { [%eval 0.0] [%clk 0:06:34] }
27... gxh2+ { [%eval 0.0] [%clk 0:03:25] } 28. Kxh2
{ [%eval 0.0] [%clk 0:06:19] } 28... cxb6 $4 { [%eval 4.11] [%clk 0:03:23] }
29. Qa8+ $4 { [%eval -1.4] [%clk 0:06:14] } 29... Nb8
{ [%eval -0.98] [%clk 0:03:16] } 30. c4 $4 { [%eval #-10] [%clk 0:05:55] }
30... f3 { [%eval #-9] [%clk 0:03:07] } 31. Rg1 { [%eval #-9] [%clk 0:05:26] }
31... Qf4+ { [%eval #-8] [%clk 0:01:45] } 32. g3 { [%eval #-4] [%clk 0:05:20] }
32... hxg3+ { [%eval #-3] [%clk 0:01:34] } 33. Rxg3
{ [%eval #-3] [%clk 0:04:37] } 33... Qh4+ { [%eval #-2] [%clk 0:01:28] } 34.
Kg1 { [%eval #-1] [%clk 0:04:34] } 34... Re1# { [%clk 0:01:27] } 0-1"
Rated Rapid game,https://lichess.org/wRZcuRhb,2024.08.01,-,joshyneyyanjohn,Gilbertjchesss,1-0,2024.08.01,15:52:48,1635,1604,,,A40,Queen's Pawn Game,600+0,Normal,"1. d4 { [%clk 0:10:00] } 1... c6 { [%clk 0:10:00] } 2. Nf3 { [%clk 0:09:57] }
2... d5 { [%clk 0:09:57] } 3. Nc3 { [%clk 0:09:54] } 3... Bf5
{ [%clk 0:09:54] } 4. Nh4 { [%clk 0:09:43] } 4... Be6 { [%clk 0:09:39] } 5. e4
{ [%clk 0:09:40] } 5... Nf6 { [%clk 0:09:35] } 6. e5 { [%clk 0:09:37] } 6...
Ng4 { [%clk 0:09:33] } 7. Qf3 { [%clk 0:09:27] } 7... Nd7 { [%clk 0:09:10] } 8.
h3 { [%clk 0:09:24] } 8... Nh6 { [%clk 0:09:05] } 9. Bxh6 { [%clk 0:09:21] }
9... gxh6 { [%clk 0:09:03] } 10. Bd3 { [%clk 0:09:14] } 10... Qb6
{ [%clk 0:08:52] } 11. O-O-O { [%clk 0:08:58] } 11... Qxd4 { [%clk 0:08:45] }
12. Bf5 { [%clk 0:08:37] } 12... Qxh4 { [%clk 0:08:41] } 13. Bxe6
{ [%clk 0:08:31] } 13... fxe6 { [%clk 0:08:38] } 14. g3 { [%clk 0:08:27] }
14... Qg5+ { [%clk 0:08:36] } 15. Kb1 { [%clk 0:08:24] } 15... Qxe5
{ [%clk 0:08:30] } 16. Rhe1 { [%clk 0:08:19] } 16... Qf6 { [%clk 0:08:10] } 17.
Qh5+ { [%clk 0:08:13] } 17... Kd8 { [%clk 0:08:02] } 18. Ne2 { [%clk 0:08:03] }
18... Qxf2 { [%clk 0:07:53] } 19. Nf4 { [%clk 0:07:13] } 19... Nc5
{ [%clk 0:07:38] } 20. b4 { [%clk 0:06:46] } 20... Ne4 { [%clk 0:07:33] } 21.
Nxe6+ { [%clk 0:06:39] } 21... Kd7 { [%clk 0:07:29] } 22. Rxe4
{ [%clk 0:06:35] } 22... Qxg3 { [%clk 0:07:12] } 23. Rxd5+ { [%clk 0:06:25] }
23... cxd5 { [%clk 0:07:07] } 24. Qxd5+ { [%clk 0:06:23] } 24... Qd6
{ [%clk 0:06:54] } 25. Qxb7+ { [%clk 0:06:21] } 25... Ke8 { [%clk 0:06:38] }
26. Qxa8+ { [%clk 0:06:13] } 26... Kf7 { [%clk 0:06:36] } 27. Nd8+
{ [%clk 0:06:07] } 27... Kg6 { [%clk 0:06:21] } 28. Rg4+ { [%clk 0:06:02] }
28... Kf6 { [%clk 0:06:09] } 29. Qf3+ { [%clk 0:05:58] } 29... Ke5
{ [%clk 0:05:59] } 30. Nf7+ { [%clk 0:05:56] } 30... Ke6 { [%clk 0:05:49] } 31.
Nxd6 { [%clk 0:05:51] } 31... exd6 { [%clk 0:05:47] } 32. Qe4+
{ [%clk 0:05:48] } 32... Kd7 { [%clk 0:05:43] } 33. Qb7+ { [%clk 0:05:45] }
33... Ke6 { [%clk 0:05:39] } 34. Re4+ { [%clk 0:05:41] } 34... Kf6
{ [%clk 0:05:36] } 35. Qd5 { [%clk 0:05:34] } 35... Rg8 { [%clk 0:05:31] } 36.
Qxg8 { [%clk 0:05:31] } 1-0"
