Event,Site,Date,Round,White,Black,Result,UTCDate,UTCTime,WhiteElo,BlackElo,WhiteRatingDiff,BlackRatingDiff,ECO,Opening,TimeControl,Termination,Moves
Rated Rapid game,https://lichess.org/lEEHA7sW,2024.08.01,-,BabayanKaro,momenamouna,1-0,2024.08.01,18:48:38,2211.0,2169.0,,,E61,King's Indian Defense: Smyslov Variation,600+0,Normal,"1. d4 { [%clk 0:10:00] } 1... Nf6 { [%clk 0:10:00] } 2. c4 { [%clk 0:09:59] }
2... g6 { [%clk 0:09:58] } 3. Nc3 { [%clk 0:09:58] } 3... Bg7
{ [%clk 0:09:57] } 4. Nf3 { [%clk 0:09:58] } 4... d6 { [%clk 0:09:56] } 5. Bg5
{ [%clk 0:09:55] } 5... h6 { [%clk 0:09:54] } 6. Bh4 { [%clk 0:09:52] } 6... g5
{ [%clk 0:09:53] } 7. Bg3 { [%clk 0:09:50] } 7... Nh5 { [%clk 0:09:53] } 8. e3
{ [%clk 0:09:43] } 8... Nc6 { [%clk 0:09:50] } 9. Be2 { [%clk 0:09:28] } 9...
Nxg3 { [%clk 0:09:47] } 10. hxg3 { [%clk 0:09:26] } 10... Bd7
{ [%clk 0:09:41] } 11. a3 { [%clk 0:09:17] } 11... e5 { [%clk 0:09:39] } 12. d5
{ [%clk 0:09:05] } 12... Ne7 { [%clk 0:09:37] } 13. e4 { [%clk 0:08:55] } 13...
O-O { [%clk 0:09:34] } 14. Qd2 { [%clk 0:08:46] } 14... Ng6 { [%clk 0:09:28] }
15. O-O-O { [%clk 0:08:35] } 15... f5 { [%clk 0:09:26] } 16. exf5
{ [%clk 0:08:20] } 16... Bxf5 { [%clk 0:09:23] } 17. Ne1 { [%clk 0:08:07] }
17... Qe7 { [%clk 0:08:54] } 18. g4 { [%clk 0:07:59] } 18... Bd7
{ [%clk 0:08:51] } 19. f3 { [%clk 0:07:55] } 19... Nf4 { [%clk 0:08:47] } 20.
Bf1 { [%clk 0:07:45] } 20... e4 { [%clk 0:08:21] } 21. Nxe4 { [%clk 0:07:34] }
21... Bxg4 { [%clk 0:08:19] } 22. Bd3 { [%clk 0:07:06] } 22... Bf5
{ [%clk 0:08:13] } 23. g4 { [%clk 0:06:15] } 23... Bh7 { [%clk 0:07:58] } 24.
Bb1 { [%clk 0:05:54] } 24... a5 { [%clk 0:07:50] } 25. Nd3 { [%clk 0:05:31] }
25... a4 { [%clk 0:07:13] } 26. Rde1 { [%clk 0:05:15] } 26... Nxd3+
{ [%clk 0:06:30] } 27. Qxd3 { [%clk 0:05:10] } 27... Be5 { [%clk 0:06:27] } 28.
Rxh6 { [%clk 0:04:51] } 28... Bxe4 { [%clk 0:05:03] } 29. Rxe4
{ [%clk 0:04:35] } 29... Qg7 { [%clk 0:04:48] } 30. Rh5 { [%clk 0:04:06] }
30... Bxb2+ { [%clk 0:04:45] } 31. Kd1 { [%clk 0:04:02] } 31... Rae8
{ [%clk 0:04:39] } 32. Rxe8 { [%clk 0:03:20] } 32... Rxe8 { [%clk 0:04:38] }
33. Qh7+ { [%clk 0:02:37] } 33... Qxh7 { [%clk 0:04:36] } 34. Bxh7+
{ [%clk 0:02:26] } 34... Kg7 { [%clk 0:04:34] } 35. Be4 { [%clk 0:02:22] }
35... Kf6 { [%clk 0:04:01] } 36. Rh6+ { [%clk 0:02:07] } 36... Ke5
{ [%clk 0:04:00] } 37. Rh7 { [%clk 0:01:56] } 37... Bxa3 { [%clk 0:03:57] } 38.
Rxc7 { [%clk 0:01:52] } 38... b6 { [%clk 0:03:51] } 39. Kc2 { [%clk 0:01:42] }
39... Bc5 { [%clk 0:03:49] } 40. Kd3 { [%clk 0:01:29] } 40... Ra8
{ [%clk 0:03:46] } 41. Rf7 { [%clk 0:01:25] } 1-0"
Rated Rapid game,https://lichess.org/Pm3aONIy,2024.08.01,-,LuisPerez-Figueroa,Rainy19C,1-0,2024.08.01,18:48:38,1612.0,1612.0,,,D00,Queen's Pawn Game: Accelerated London System,600+0,Normal,"1. d4 { [%clk 0:10:00] } 1... d5 { [%clk 0:10:00] } 2. Bf4 { [%clk 0:09:49] }
2... Bf5 { [%clk 0:09:47] } 3. e3 { [%clk 0:09:46] } 3... e6 { [%clk 0:09:46] }
4. Nf3 { [%clk 0:09:42] } 4... h5 { [%clk 0:09:35] } 5. h3 { [%clk 0:09:38] }
5... Nc6 { [%clk 0:09:30] } 6. Bb5 { [%clk 0:09:35] } 6... Qd7
{ [%clk 0:09:27] } 7. Ne5 { [%clk 0:09:32] } 7... Bxc2 { [%clk 0:09:14] } 8.
Qxc2 { [%clk 0:09:29] } 8... Nxd4 { [%clk 0:09:12] } 9. Bxd7+
{ [%clk 0:09:27] } 1-0"
Rated Rapid game,https://lichess.org/AuCy729K,2024.08.01,-,vblcha1,igoryanvlasov,0-1,2024.08.01,18:48:38,1456.0,1391.0,,,A04,Zukertort Opening: Pirc Invitation,600+0,Normal,"1. Nf3 { [%clk 0:10:00] } 1... d6 { [%clk 0:10:00] } 2. d4 { [%clk 0:09:58] }
2... f6 { [%clk 0:09:50] } 3. d5 { [%clk 0:09:57] } 3... e6 { [%clk 0:09:47] }
4. e4 { [%clk 0:09:50] } 4... Ne7 { [%clk 0:09:31] } 5. Nc3 { [%clk 0:09:30] }
5... Nxd5 { [%clk 0:09:24] } 6. Nxd5 { [%clk 0:09:26] } 6... exd5
{ [%clk 0:09:22] } 7. exd5 { [%clk 0:09:25] } 7... Bg4 { [%clk 0:09:17] } 8.
Bb5+ { [%clk 0:09:06] } 8... c6 { [%clk 0:09:10] } 9. dxc6 { [%clk 0:08:55] }
9... bxc6 { [%clk 0:09:08] } 10. Qe2+ { [%clk 0:08:46] } 10... Qe7
{ [%clk 0:09:01] } 11. Qxe7+ { [%clk 0:08:43] } 11... Bxe7 { [%clk 0:09:00] }
12. Be2 { [%clk 0:08:36] } 12... O-O { [%clk 0:08:55] } 13. O-O
{ [%clk 0:08:28] } 13... d5 { [%clk 0:08:46] } 14. Re1 { [%clk 0:08:17] } 14...
Nd7 { [%clk 0:08:41] } 15. Bb5 { [%clk 0:08:04] } 15... Rad8 { [%clk 0:08:32] }
16. Bxc6 { [%clk 0:07:59] } 16... Bxf3 { [%clk 0:08:30] } 17. Rxe7
{ [%clk 0:07:55] } 17... Rfe8 { [%clk 0:08:19] } 18. Rxd7 { [%clk 0:07:43] }
18... Re1# { [%clk 0:08:17] } 0-1"
Rated Rapid game,https://lichess.org/H2nRL1wq,2024.08.01,-,Ibragimm,Victor2843,1-0,2024.08.01,18:48:38,1622.0,1626.0,,,B01,Scandinavian Defense: Boehnke Gambit,600+0,Time forfeit,"1. e4 { [%clk 0:10:00] } 1... d5 { [%clk 0:10:00] } 2. exd5 { [%clk 0:09:57] }
2... e6 { [%clk 0:09:58] } 3. dxe6 { [%clk 0:09:56] } 3... Bxe6
{ [%clk 0:09:57] } 4. Nf3 { [%clk 0:09:53] } 4... Bd6 { [%clk 0:09:55] } 5. Be2
{ [%clk 0:09:51] } 5... Nf6 { [%clk 0:09:54] } 6. d4 { [%clk 0:09:49] } 6...
O-O { [%clk 0:09:53] } 7. Nc3 { [%clk 0:09:47] } 7... Re8 { [%clk 0:09:47] } 8.
O-O { [%clk 0:09:43] } 8... Qd7 { [%clk 0:09:46] } 9. d5 { [%clk 0:09:36] }
9... Bh3 { [%clk 0:09:44] } 10. Bg5 { [%clk 0:09:21] } 10... Bxg2
{ [%clk 0:09:37] } 11. Kxg2 { [%clk 0:09:18] } 11... Qg4+ { [%clk 0:09:34] }
12. Kh1 { [%clk 0:09:14] } 12... Nh5 { [%clk 0:09:03] } 13. Rg1
{ [%clk 0:08:58] } 13... Qd7 { [%clk 0:08:03] } 14. Bb5 { [%clk 0:08:45] }
14... c6 { [%clk 0:07:57] } 15. dxc6 { [%clk 0:08:42] } 15... bxc6
{ [%clk 0:07:55] } 16. Bd3 { [%clk 0:08:30] } 16... f6 { [%clk 0:07:43] } 17.
Bh4 { [%clk 0:08:17] } 17... Nf4 { [%clk 0:07:24] } 18. Bxf6 { [%clk 0:07:37] }
18... g6 { [%clk 0:06:54] } 19. Bh4 { [%clk 0:07:11] } 19... Nh3
{ [%clk 0:06:07] } 20. Rg2 { [%clk 0:07:07] } 20... Nf4 { [%clk 0:05:02] } 21.
Rg1 { [%clk 0:07:01] } 21... Bc5 { [%clk 0:03:24] } 22. Ne4 { [%clk 0:06:54] }
22... Be7 { [%clk 0:02:21] } 23. Bg3 { [%clk 0:06:48] } 23... Nh3
{ [%clk 0:02:17] } 24. Rg2 { [%clk 0:06:41] } 24... Rd8 { [%clk 0:01:23] } 25.
Bc4+ { [%clk 0:06:35] } 25... Kg7 { [%clk 0:01:15] } 26. Qxd7
{ [%clk 0:06:31] } 26... Rxd7 { [%clk 0:01:13] } 27. Bd3 { [%clk 0:06:17] }
27... h5 { [%clk 0:00:55] } 28. Ne5 { [%clk 0:06:04] } 28... Rd6
{ [%clk 0:00:34] } 29. Nc4 { [%clk 0:05:52] } 29... Re6 { [%clk 0:00:30] } 30.
f3 { [%clk 0:05:37] } 30... Nd7 { [%clk 0:00:26] } 31. Be1 { [%clk 0:05:30] }
31... Rf8 { [%clk 0:00:24] } 32. Bc3+ { [%clk 0:05:26] } 32... Kh6
{ [%clk 0:00:21] } 33. Rf1 { [%clk 0:05:19] } 33... Nc5 { [%clk 0:00:09] } 34.
Rg3 { [%clk 0:05:09] } 34... Nxd3 { [%clk 0:00:04] } 35. Rxh3
{ [%clk 0:05:05] } 35... Nf4 { [%clk 0:00:01] } 36. Rg3 { [%clk 0:04:57] } 1-0"
Rated Rapid game,https://lichess.org/SnPQ2WUS,2024.08.01,-,ougai37,HOPEISPOTENTIAL,0-1,2024.08.01,18:48:38,1639.0,1665.0,,,C41,Philidor Defense,600+0,Time forfeit,"1. e4 { [%clk 0:10:00] } 1... e5 { [%clk 0:10:00] } 2. Bc4 { [%clk 0:09:58] }
2... d6 { [%clk 0:09:59] } 3. Nf3 { [%clk 0:09:54] } 3... c6 { [%clk 0:09:58] }
4. d4 { [%clk 0:09:52] } 4... exd4 { [%clk 0:09:57] } 5. Nxd4
{ [%clk 0:09:50] } 5... Nf6 { [%clk 0:09:48] } 6. Nc3 { [%clk 0:09:36] } 6...
Nbd7 { [%clk 0:09:46] } 7. Nf5 { [%clk 0:09:25] } 7... Ne5 { [%clk 0:09:44] }
8. Bb3 { [%clk 0:09:12] } 8... Bxf5 { [%clk 0:09:42] } 9. exf5
{ [%clk 0:09:09] } 9... Qe7 { [%clk 0:09:41] } 10. Be3 { [%clk 0:08:55] } 10...
Neg4 { [%clk 0:09:34] } 11. Qf3 { [%clk 0:08:28] } 11... O-O-O
{ [%clk 0:09:28] } 12. O-O-O { [%clk 0:08:26] } 12... Nxe3 { [%clk 0:09:27] }
13. fxe3 { [%clk 0:08:21] } 13... d5 { [%clk 0:09:25] } 14. g4
{ [%clk 0:07:57] } 14... Qb4 { [%clk 0:09:23] } 15. g5 { [%clk 0:07:38] } 15...
Nd7 { [%clk 0:09:17] } 16. Qf2 { [%clk 0:07:13] } 16... Qb6 { [%clk 0:09:05] }
17. Qg3 { [%clk 0:05:43] } 17... g6 { [%clk 0:08:51] } 18. e4
{ [%clk 0:05:39] } 18... gxf5 { [%clk 0:08:35] } 19. exf5 { [%clk 0:05:31] }
19... h6 { [%clk 0:08:31] } 20. g6 { [%clk 0:05:25] } 20... fxg6
{ [%clk 0:08:28] } 21. fxg6 { [%clk 0:05:24] } 21... Bg7 { [%clk 0:08:20] } 22.
Rde1 { [%clk 0:05:02] } 22... h5 { [%clk 0:08:15] } 23. Re7 { [%clk 0:04:57] }
23... Bh6+ { [%clk 0:08:07] } 24. Kb1 { [%clk 0:04:53] } 24... Nc5
{ [%clk 0:07:54] } 25. a3 { [%clk 0:04:24] } 25... Nxb3 { [%clk 0:07:45] } 26.
cxb3 { [%clk 0:04:19] } 26... Bf8 { [%clk 0:07:27] } 27. Rf7 { [%clk 0:03:57] }
27... Bd6 { [%clk 0:07:23] } 28. Qh3+ { [%clk 0:03:47] } 28... Kb8
{ [%clk 0:07:20] } 29. Rg1 { [%clk 0:03:37] } 29... Qxb3 { [%clk 0:07:17] } 30.
g7 { [%clk 0:03:16] } 30... Bxa3 { [%clk 0:07:13] } 31. Rg2 { [%clk 0:02:56] }
31... Rhg8 { [%clk 0:07:09] } 32. Qxh5 { [%clk 0:02:42] } 32... Bd6
{ [%clk 0:06:36] } 33. Qf5 { [%clk 0:02:23] } 33... Qb4 { [%clk 0:06:17] } 34.
Rg4 { [%clk 0:02:03] } 34... Qc5 { [%clk 0:06:07] } 35. h4 { [%clk 0:01:58] }
35... Rde8 { [%clk 0:05:52] } 36. h5 { [%clk 0:01:16] } 36... Re1+
{ [%clk 0:05:35] } 37. Kc2 { [%clk 0:01:14] } 37... Re2+ { [%clk 0:05:30] } 38.
Kd1 { [%clk 0:01:01] } 38... Rxb2 { [%clk 0:05:14] } 39. h6 { [%clk 0:00:59] }
39... Qxc3 { [%clk 0:05:12] } 40. Rf8+ { [%clk 0:00:52] } 40... Bxf8
{ [%clk 0:05:08] } 41. gxf8=Q+ { [%clk 0:00:51] } 41... Rxf8 { [%clk 0:05:05] }
42. Qxf8+ { [%clk 0:00:50] } 42... Kc7 { [%clk 0:05:04] } 43. Qg7+
{ [%clk 0:00:40] } 43... Qxg7 { [%clk 0:05:01] } 44. hxg7 { [%clk 0:00:39] }
44... Rb1+ { [%clk 0:04:55] } 45. Kc2 { [%clk 0:00:37] } 45... Rf1
{ [%clk 0:04:52] } 46. g8=Q { [%clk 0:00:36] } 46... Rf2+ { [%clk 0:04:51] }
47. Kd3 { [%clk 0:00:35] } 47... Rf3+ { [%clk 0:04:49] } 48. Ke2
{ [%clk 0:00:33] } 48... Ra3 { [%clk 0:04:44] } 49. Rb4 { [%clk 0:00:29] }
49... Ra2+ { [%clk 0:04:33] } 50. Kd3 { [%clk 0:00:28] } 50... Ra3+
{ [%clk 0:04:29] } 51. Kd4 { [%clk 0:00:26] } 51... Ra5 { [%clk 0:04:22] } 52.
Qf7+ { [%clk 0:00:23] } 52... Kd8 { [%clk 0:04:18] } 53. Qf6+
{ [%clk 0:00:21] } 53... Ke8 { [%clk 0:04:15] } 54. Ke5 { [%clk 0:00:20] }
54... d4+ { [%clk 0:04:10] } 55. Kd6 { [%clk 0:00:19] } 55... Rd5+
{ [%clk 0:04:07] } 56. Ke6 { [%clk 0:00:16] } 56... Rd7 { [%clk 0:03:57] } 57.
Rb1 { [%clk 0:00:13] } 57... Re7+ { [%clk 0:03:54] } 58. Kf5 { [%clk 0:00:11] }
58... Rf7 { [%clk 0:03:52] } 59. Qxf7+ { [%clk 0:00:09] } 59... Kxf7
{ [%clk 0:03:51] } 60. Re1 { [%clk 0:00:09] } 60... c5 { [%clk 0:03:48] } 61.
Re6 { [%clk 0:00:06] } 61... d3 { [%clk 0:03:46] } 62. Rf6+ { [%clk 0:00:04] }
62... Ke7 { [%clk 0:03:44] } 63. Kg6 { [%clk 0:00:02] } 63... c4
{ [%clk 0:03:43] } 64. Rf7+ { [%clk 0:00:01] } 64... Kd6 { [%clk 0:03:42] } 65.
Rxb7 { [%clk 0:00:00] } 65... Kd5 { [%clk 0:03:42] } 0-1"
Rated Rapid game,https://lichess.org/Eos4B178,2024.08.01,-,Mark3012,ilcho,1-0,2024.08.01,18:48:38,2000.0,1942.0,,,C44,Scotch Game: Lolli Variation,600+0,Normal,"1. e4 { [%clk 0:10:00] } 1... e5 { [%clk 0:10:00] } 2. Nf3 { [%clk 0:09:59] }
2... Nc6 { [%clk 0:09:59] } 3. d4 { [%clk 0:09:58] } 3... exd4
{ [%clk 0:09:58] } 4. Nxd4 { [%clk 0:09:57] } 4... Nxd4 { [%clk 0:09:57] } 5.
Qxd4 { [%clk 0:09:56] } 5... b6 { [%clk 0:09:54] } 6. Bc4 { [%clk 0:09:55] }
6... Nf6 { [%clk 0:09:44] } 7. O-O { [%clk 0:09:52] } 7... Be7
{ [%clk 0:09:43] } 8. e5 { [%clk 0:09:47] } 8... Ng8 { [%clk 0:09:03] } 9. Qd5
{ [%clk 0:09:41] } 1-0"
Rated Rapid game,https://lichess.org/YOdYAaDq,2024.08.01,-,Cheesecube01,Knight-Assassin,0-1,2024.08.01,18:48:38,1918.0,1925.0,,,A45,Indian Defense,600+0,Normal,"1. d4 { [%eval 0.16] [%clk 0:10:00] } 1... Nf6 { [%eval 0.17] [%clk 0:10:00] }
2. Bf4 { [%eval 0.05] [%clk 0:09:59] } 2... d5 { [%eval 0.17] [%clk 0:09:59] }
3. e3 { [%eval 0.1] [%clk 0:09:57] } 3... Bg4 { [%eval 0.26] [%clk 0:09:50] }
4. Be2 { [%eval 0.0] [%clk 0:09:52] } 4... Bf5 { [%eval 0.41] [%clk 0:09:44] }
5. Nf3 { [%eval 0.4] [%clk 0:09:48] } 5... c5 $6
{ [%eval 1.35] [%clk 0:09:42] } 6. Bd3 $2 { [%eval 0.0] [%clk 0:09:46] } 6...
Bxd3 { [%eval 0.05] [%clk 0:09:38] } 7. Qxd3 { [%eval -0.07] [%clk 0:09:44] }
7... Nc6 { [%eval 0.07] [%clk 0:09:37] } 8. Nc3
{ [%eval -0.13] [%clk 0:09:42] } 8... e6 { [%eval -0.16] [%clk 0:09:17] } 9.
Nb5 $2 { [%eval -2.25] [%clk 0:09:39] } 9... Qa5+
{ [%eval -2.16] [%clk 0:09:06] } 10. c3 $2 { [%eval -4.93] [%clk 0:09:37] }
10... c4 { [%eval -4.88] [%clk 0:09:03] } 0-1"
Rated Rapid game,https://lichess.org/Q6o6lb4n,2024.08.01,-,AhmedDiabDody,Dennoh002,1-0,2024.08.01,18:48:38,1370.0,1362.0,,,C50,Italian Game,600+0,Normal,"1. e4 { [%clk 0:10:00] } 1... e5 { [%clk 0:10:00] } 2. Nf3 { [%clk 0:09:59] }
2... Nc6 { [%clk 0:09:59] } 3. Bc4 { [%clk 0:09:58] } 3... a6
{ [%clk 0:09:58] } 4. c3 { [%clk 0:09:57] } 4... h6 { [%clk 0:09:56] } 5. h3
{ [%clk 0:09:53] } 5... Nf6 { [%clk 0:09:52] } 6. d3 { [%clk 0:09:50] } 6... d5
{ [%clk 0:09:49] } 7. exd5 { [%clk 0:09:45] } 7... Nxd5 { [%clk 0:09:47] } 8.
O-O { [%clk 0:09:40] } 8... Nf6 { [%clk 0:09:40] } 9. Re1 { [%clk 0:09:39] }
9... Bd6 { [%clk 0:09:38] } 10. Bxf7+ { [%clk 0:09:13] } 10... Kxf7
{ [%clk 0:09:17] } 11. Qb3+ { [%clk 0:09:05] } 11... Kg6 { [%clk 0:08:47] } 12.
Nh4+ { [%clk 0:08:56] } 12... Kh7 { [%clk 0:08:44] } 13. Qf7 { [%clk 0:08:38] }
13... Rf8 { [%clk 0:08:31] } 14. Qg6+ { [%clk 0:08:36] } 14... Kh8
{ [%clk 0:08:26] } 15. Bxh6 { [%clk 0:08:21] } 15... gxh6 { [%clk 0:08:18] }
16. Qxh6+ { [%clk 0:08:11] } 16... Kg8 { [%clk 0:08:16] } 17. Ng6
{ [%clk 0:08:10] } 17... Kf7 { [%clk 0:07:53] } 18. d4 { [%clk 0:07:41] } 18...
Bf5 { [%clk 0:07:51] } 19. Nh4 { [%clk 0:07:24] } 19... Bh7 { [%clk 0:07:23] }
20. dxe5 { [%clk 0:07:14] } 20... Bxe5 { [%clk 0:07:17] } 21. Nf3
{ [%clk 0:06:45] } 21... b5 { [%clk 0:06:35] } 22. g4 { [%clk 0:06:39] } 22...
Bg6 { [%clk 0:06:13] } 23. Ng5+ { [%clk 0:06:37] } 23... Ke8 { [%clk 0:05:52] }
24. Qxg6+ { [%clk 0:06:36] } 24... Rf7 { [%clk 0:05:51] } 25. Qxf7#
{ [%clk 0:06:32] } 1-0"
Rated Rapid game,https://lichess.org/QFVwJp2S,2024.08.01,-,Milind1706,Pectin,1-0,2024.08.01,18:48:38,1598.0,1597.0,,,C42,Russian Game: Three Knights Game,600+0,Normal,"1. e4 { [%clk 0:10:00] } 1... e5 { [%clk 0:10:00] } 2. Nc3 { [%clk 0:09:59] }
2... Nf6 { [%clk 0:09:57] } 3. Nf3 { [%clk 0:09:58] } 3... d6
{ [%clk 0:09:55] } 4. Bc4 { [%clk 0:09:57] } 4... Be7 { [%clk 0:09:53] } 5. O-O
{ [%clk 0:09:56] } 5... O-O { [%clk 0:09:52] } 6. d4 { [%clk 0:09:54] } 6...
Nbd7 { [%clk 0:09:49] } 7. dxe5 { [%clk 0:09:52] } 7... dxe5 { [%clk 0:09:48] }
8. Ng5 { [%clk 0:09:39] } 8... c6 { [%clk 0:09:45] } 9. Nxf7 { [%clk 0:09:32] }
9... Rxf7 { [%clk 0:09:42] } 10. Bxf7+ { [%clk 0:09:31] } 10... Kxf7
{ [%clk 0:09:41] } 11. Bg5 { [%clk 0:09:26] } 11... Kg8 { [%clk 0:09:32] } 12.
Bxf6 { [%clk 0:09:20] } 12... Bxf6 { [%clk 0:09:28] } 13. Qh5
{ [%clk 0:09:19] } 13... Kh8 { [%clk 0:09:25] } 14. Rae1 { [%clk 0:09:14] }
14... Nc5 { [%clk 0:09:19] } 15. b4 { [%clk 0:09:08] } 15... Ne6
{ [%clk 0:09:14] } 16. Qf3 { [%clk 0:08:56] } 16... Nd4 { [%clk 0:09:11] } 17.
Qd3 { [%clk 0:08:40] } 17... Qf8 { [%clk 0:09:07] } 18. b5 { [%clk 0:08:35] }
18... cxb5 { [%clk 0:09:00] } 19. Nxb5 { [%clk 0:08:35] } 19... Nxb5
{ [%clk 0:08:49] } 20. Qxb5 { [%clk 0:08:33] } 20... a6 { [%clk 0:08:44] } 21.
Qe2 { [%clk 0:08:21] } 21... Bd7 { [%clk 0:08:41] } 22. c4 { [%clk 0:08:20] }
22... b5 { [%clk 0:08:36] } 23. Rc1 { [%clk 0:08:07] } 23... Be6
{ [%clk 0:08:22] } 24. cxb5 { [%clk 0:08:04] } 24... axb5 { [%clk 0:08:18] }
25. Qxb5 { [%clk 0:07:59] } 25... Rb8 { [%clk 0:08:13] } 26. Qe2
{ [%clk 0:07:53] } 26... Bd7 { [%clk 0:08:05] } 27. Qd2 { [%clk 0:07:21] }
27... Bb5 { [%clk 0:07:59] } 28. Rfe1 { [%clk 0:07:19] } 28... Rd8
{ [%clk 0:07:50] } 29. Qa5 { [%clk 0:07:12] } 29... Be8 { [%clk 0:07:30] } 30.
Ra1 { [%clk 0:07:09] } 30... Bg6 { [%clk 0:07:22] } 31. h3 { [%clk 0:07:00] }
31... Ra8 { [%clk 0:07:19] } 32. Qd2 { [%clk 0:06:50] } 32... Rd8
{ [%clk 0:07:12] } 33. Qe3 { [%clk 0:06:44] } 33... Qe7 { [%clk 0:07:05] } 34.
a4 { [%clk 0:06:42] } 34... Bg5 { [%clk 0:07:03] } 35. Qf3 { [%clk 0:06:28] }
35... Rf8 { [%clk 0:06:59] } 36. Qa3 { [%clk 0:06:18] } 36... Qf7
{ [%clk 0:06:43] } 37. a5 { [%clk 0:06:11] } 37... Qxf2+ { [%clk 0:06:41] } 38.
Kh1 { [%clk 0:06:06] } 38... Qf7 { [%clk 0:06:16] } 39. Rf1 { [%clk 0:06:01] }
39... Bf6 { [%clk 0:06:11] } 40. Qb4 { [%clk 0:05:43] } 40... Qa7
{ [%clk 0:05:47] } 41. Qxf8# { [%clk 0:05:34] } 1-0"
Rated Rapid tournament https://lichess.org/tournament/aNX08AiW,https://lichess.org/5awrNxDS,2024.08.01,-,Mohamedabdo04,saif23,1-0,2024.08.01,18:48:40,1933.0,1649.0,,,A13,English Opening: Agincourt Defense,600+0,Normal,"1. c4 { [%clk 0:10:00] } 1... e6 { [%clk 0:10:00] } 2. Nc3 { [%clk 0:09:59] }
2... Be7 { [%clk 0:09:58] } 3. g3 { [%clk 0:09:58] } 3... Bf6
{ [%clk 0:09:56] } 4. Bg2 { [%clk 0:09:57] } 4... Ne7 { [%clk 0:09:54] } 5. e4
{ [%clk 0:09:53] } 5... Nbc6 { [%clk 0:09:51] } 6. Nge2 { [%clk 0:09:53] } 6...
e5 { [%clk 0:09:48] } 7. h3 { [%clk 0:09:50] } 7... h6 { [%clk 0:09:44] } 8. a3
{ [%clk 0:09:49] } 8... O-O { [%clk 0:09:41] } 9. O-O { [%clk 0:09:48] } 9...
d6 { [%clk 0:09:39] } 10. Kh2 { [%clk 0:09:47] } 10... Be6 { [%clk 0:09:37] }
11. d3 { [%clk 0:09:46] } 11... Qc8 { [%clk 0:09:36] } 12. f4
{ [%clk 0:09:45] } 12... exf4 { [%clk 0:09:31] } 13. Nxf4 { [%clk 0:09:43] }
13... Bd7 { [%clk 0:09:27] } 14. Ncd5 { [%clk 0:09:42] } 14... Be5
{ [%clk 0:09:21] } 15. Nxe7+ { [%clk 0:09:37] } 15... Nxe7 { [%clk 0:09:19] }
16. Rb1 { [%clk 0:09:33] } 16... Ng6 { [%clk 0:09:16] } 17. Nd5
{ [%clk 0:09:31] } 17... Nh4 { [%clk 0:09:07] } 18. Ne7+ { [%clk 0:09:17] }
18... Kh8 { [%clk 0:08:59] } 19. Nxc8 { [%clk 0:09:16] } 19... Bxc8
{ [%clk 0:08:57] } 20. Bf4 { [%clk 0:09:13] } 20... Bxf4 { [%clk 0:08:51] } 21.
Rxf4 { [%clk 0:09:11] } 21... Ng6 { [%clk 0:08:48] } 22. Rf1 { [%clk 0:09:07] }
22... Re8 { [%clk 0:08:45] } 23. d4 { [%clk 0:09:04] } 23... b6
{ [%clk 0:08:39] } 24. b4 { [%clk 0:09:03] } 24... Bb7 { [%clk 0:08:37] } 25.
d5 { [%clk 0:09:01] } 25... Rad8 { [%clk 0:08:32] } 26. Rxf7 { [%clk 0:08:58] }
26... Ne5 { [%clk 0:08:28] } 27. Rxc7 { [%clk 0:08:53] } 27... Ba8
{ [%clk 0:08:25] } 28. Rxa7 { [%clk 0:08:50] } 28... Nxc4 { [%clk 0:08:24] }
29. Qd4 { [%clk 0:08:47] } 29... b5 { [%clk 0:08:17] } 30. Qxg7#
{ [%clk 0:08:46] } 1-0"
