Event,Site,Date,Round,White,Black,Result,UTCDate,UTCTime,WhiteElo,BlackElo,WhiteRatingDiff,BlackRatingDiff,ECO,Opening,TimeControl,Termination,Moves
Rated Rapid game,https://lichess.org/xsJtBq8Q,2024.08.01,-,Calissedecriss,Donaldsan,1-0,2024.08.01,21:23:02,1528,1536,,,C00,French Defense,600+0,Normal,"1. e4 { [%clk 0:10:00] } 1... e6 { [%clk 0:10:00] } 2. Bc4 { [%clk 0:09:58] }
2... c6 { [%clk 0:09:57] } 3. h3 { [%clk 0:09:57] } 3... d5 { [%clk 0:09:56] }
4. exd5 { [%clk 0:09:56] } 4... cxd5 { [%clk 0:09:54] } 5. Bb5+
{ [%clk 0:09:55] } 5... Bd7 { [%clk 0:09:51] } 6. Bxd7+ { [%clk 0:09:54] } 6...
Qxd7 { [%clk 0:09:50] } 7. a3 { [%clk 0:09:53] } 7... Qa4 { [%clk 0:09:45] } 8.
Nc3 { [%clk 0:09:52] } 8... Qc4 { [%clk 0:09:29] } 9. d3 { [%clk 0:09:48] }
9... Qc7 { [%clk 0:09:24] } 10. Nf3 { [%clk 0:09:45] } 10... Nf6
{ [%clk 0:09:10] } 11. O-O { [%clk 0:09:42] } 11... Bd6 { [%clk 0:09:03] } 12.
Nd4 { [%clk 0:08:19] } 12... a6 { [%clk 0:08:32] } 13. Nf3 { [%clk 0:08:15] }
13... O-O { [%clk 0:08:27] } 14. Nh2 { [%clk 0:08:13] } 14... Bxh2+
{ [%clk 0:08:24] } 15. Kh1 { [%clk 0:08:12] } 15... Bd6 { [%clk 0:08:21] } 16.
f4 { [%clk 0:07:50] } 16... Qd8 { [%clk 0:08:13] } 17. Qf3 { [%clk 0:07:45] }
17... Bc7 { [%clk 0:08:10] } 18. f5 { [%clk 0:07:42] } 18... Qd6
{ [%clk 0:08:08] } 19. Bf4 { [%clk 0:07:33] } 19... e5 { [%clk 0:08:04] } 20.
Bh2 { [%clk 0:07:28] } 20... Nbd7 { [%clk 0:07:58] } 21. Qf2 { [%clk 0:07:18] }
21... Nh5 { [%clk 0:07:42] } 22. d4 { [%clk 0:07:14] } 22... Nf4
{ [%clk 0:07:38] } 23. dxe5 { [%clk 0:07:09] } 23... Qxe5 { [%clk 0:07:36] }
24. Bxf4 { [%clk 0:07:08] } 24... Qf6 { [%clk 0:07:23] } 25. Bxc7
{ [%clk 0:07:06] } 25... Nc5 { [%clk 0:07:19] } 26. Qxc5 { [%clk 0:06:56] }
26... Rac8 { [%clk 0:07:15] } 27. Qb6 { [%clk 0:06:55] } 27... Qg5
{ [%clk 0:07:05] } 28. Bh2 { [%clk 0:06:45] } 28... Rc6 { [%clk 0:07:01] } 29.
Qf2 { [%clk 0:06:41] } 29... g6 { [%clk 0:06:49] } 30. f6 { [%clk 0:06:36] }
30... Re8 { [%clk 0:06:43] } 31. Rae1 { [%clk 0:06:24] } 31... Rxe1
{ [%clk 0:06:39] } 32. Rxe1 { [%clk 0:06:11] } 32... Rxf6 { [%clk 0:06:37] }
33. Qg3 { [%clk 0:05:55] } 33... Qd2 { [%clk 0:06:07] } 34. Qe3
{ [%clk 0:05:18] } 34... Qxc2 { [%clk 0:05:52] } 35. Qe8+ { [%clk 0:05:09] }
35... Kg7 { [%clk 0:05:50] } 36. Be5 { [%clk 0:05:07] } 36... Qf5
{ [%clk 0:05:39] } 37. Bxf6+ { [%clk 0:05:03] } 37... Qxf6 { [%clk 0:05:38] }
38. Qe5 { [%clk 0:05:01] } 38... Qxe5 { [%clk 0:05:31] } 39. Rxe5
{ [%clk 0:04:57] } 39... f6 { [%clk 0:05:30] } 40. Rxd5 { [%clk 0:04:56] } 1-0"
Rated Rapid game,https://lichess.org/9BpuLB8a,2024.08.01,-,GoKoDer,Kubinets_72,1-0,2024.08.01,21:23:02,1732,1712,,,B06,"Modern Defense: Mongredien Defense, with Nf3",600+0,Normal,"1. e4 { [%clk 0:10:00] } 1... g6 { [%clk 0:10:00] } 2. d4 { [%clk 0:09:57] }
2... Bg7 { [%clk 0:09:59] } 3. Nf3 { [%clk 0:09:57] } 3... b6
{ [%clk 0:09:58] } 4. Bc4 { [%clk 0:09:54] } 4... Bb7 { [%clk 0:09:56] } 5. Nc3
{ [%clk 0:09:49] } 5... e6 { [%clk 0:09:55] } 6. O-O { [%clk 0:09:47] } 6...
Ne7 { [%clk 0:09:55] } 7. Bg5 { [%clk 0:09:39] } 7... O-O { [%clk 0:09:52] } 8.
Qd2 { [%clk 0:09:34] } 8... f6 { [%clk 0:09:50] } 9. Bh6 { [%clk 0:09:15] }
9... Rf7 { [%clk 0:09:46] } 10. Rfd1 { [%clk 0:09:09] } 10... Qf8
{ [%clk 0:09:44] } 11. Be3 { [%clk 0:08:47] } 11... f5 { [%clk 0:09:40] } 12.
d5 { [%clk 0:08:16] } 12... f4 { [%clk 0:09:33] } 13. Bd4 { [%clk 0:08:10] }
13... e5 { [%clk 0:09:31] } 14. Bxe5 { [%clk 0:08:02] } 14... d6
{ [%clk 0:09:26] } 15. Bxg7 { [%clk 0:07:58] } 15... Qxg7 { [%clk 0:09:20] }
16. Ng5 { [%clk 0:07:50] } 16... Rf6 { [%clk 0:09:02] } 17. Ne6
{ [%clk 0:07:46] } 17... Qh6 { [%clk 0:08:54] } 18. Nxc7 { [%clk 0:07:34] }
18... Nd7 { [%clk 0:08:53] } 19. Nxa8 { [%clk 0:07:29] } 19... Bxa8
{ [%clk 0:08:52] } 20. f3 { [%clk 0:07:20] } 20... Ne5 { [%clk 0:08:49] } 21.
Be2 { [%clk 0:07:04] } 21... g5 { [%clk 0:08:47] } 22. Nb5 { [%clk 0:06:57] }
22... a6 { [%clk 0:08:42] } 23. Nc7 { [%clk 0:06:53] } 23... Bb7
{ [%clk 0:08:36] } 24. Ne6 { [%clk 0:06:49] } 24... b5 { [%clk 0:08:13] } 25.
Qb4 { [%clk 0:06:40] } 25... Rxe6 { [%clk 0:08:00] } 26. dxe6
{ [%clk 0:06:37] } 26... d5 { [%clk 0:07:23] } 27. Qxe7 { [%clk 0:06:31] }
27... Bc8 { [%clk 0:06:19] } 28. Qd8+ { [%clk 0:06:26] } 28... Qf8
{ [%clk 0:06:16] } 29. Qxg5+ { [%clk 0:06:19] } 29... Ng6 { [%clk 0:06:12] }
30. Rxd5 { [%clk 0:06:07] } 30... Bxe6 { [%clk 0:06:11] } 31. Rd8
{ [%clk 0:06:03] } 1-0"
Rated Rapid game,https://lichess.org/ZnVDfh6O,2024.08.01,-,Eduardopst,Pedro_Paredes,1-0,2024.08.01,21:23:02,1645,1608,,,A43,Benoni Defense: Benoni Gambit Accepted,600+0,Normal,"1. d4 { [%clk 0:10:00] } 1... c5 { [%clk 0:10:00] } 2. dxc5 { [%clk 0:09:59] }
2... Nc6 { [%clk 0:09:57] } 3. Nc3 { [%clk 0:09:56] } 3... g6
{ [%clk 0:09:56] } 4. Bg5 { [%clk 0:09:51] } 4... Bg7 { [%clk 0:09:50] } 5. Qd2
{ [%clk 0:09:44] } 5... Nf6 { [%clk 0:09:44] } 6. O-O-O { [%clk 0:09:43] } 6...
O-O { [%clk 0:09:40] } 7. Nf3 { [%clk 0:09:39] } 7... b6 { [%clk 0:09:26] } 8.
e3 { [%clk 0:09:31] } 8... bxc5 { [%clk 0:09:20] } 9. Bc4 { [%clk 0:09:25] }
9... Bb7 { [%clk 0:09:10] } 10. Bxf6 { [%clk 0:09:02] } 10... Bxf6
{ [%clk 0:08:57] } 11. Qxd7 { [%clk 0:09:01] } 11... Rb8 { [%clk 0:08:43] } 12.
Ne4 { [%clk 0:08:30] } 12... Bxb2+ { [%clk 0:08:33] } 13. Kb1
{ [%clk 0:08:16] } 13... Bd4 { [%clk 0:08:11] } 14. Qxd8 { [%clk 0:08:10] }
14... Rfxd8 { [%clk 0:08:01] } 15. exd4 { [%clk 0:08:05] } 15... cxd4
{ [%clk 0:07:56] } 16. Kc1 { [%clk 0:07:56] } 16... Na5 { [%clk 0:07:31] } 17.
Bd3 { [%clk 0:07:37] } 17... Nc4 { [%clk 0:06:57] } 18. Bxc4 { [%clk 0:07:33] }
18... Bxe4 { [%clk 0:06:55] } 19. Rxd4 { [%clk 0:07:28] } 19... Bxf3
{ [%clk 0:06:40] } 20. Rxd8+ { [%clk 0:07:26] } 20... Rxd8 { [%clk 0:06:38] }
21. gxf3 { [%clk 0:07:25] } 21... a5 { [%clk 0:06:35] } 22. a4
{ [%clk 0:07:21] } 22... h5 { [%clk 0:06:33] } 23. Bb5 { [%clk 0:07:20] } 23...
Rd4 { [%clk 0:06:29] } 24. Re1 { [%clk 0:07:16] } 24... e6 { [%clk 0:06:26] }
25. Re4 { [%clk 0:07:13] } 25... Rd5 { [%clk 0:06:12] } 26. Rc4
{ [%clk 0:07:02] } 26... Kh7 { [%clk 0:06:09] } 27. Rc7 { [%clk 0:07:00] }
27... Kg7 { [%clk 0:06:02] } 28. Ra7 { [%clk 0:06:59] } 28... Rf5
{ [%clk 0:06:01] } 29. Rxa5 { [%clk 0:06:51] } 29... Rxf3 { [%clk 0:05:57] }
30. Bd3 { [%clk 0:06:33] } 30... Rxf2 { [%clk 0:05:53] } 31. h3
{ [%clk 0:06:28] } 31... Rh2 { [%clk 0:05:45] } 32. Rg5 { [%clk 0:06:18] }
32... Rxh3 { [%clk 0:05:34] } 33. a5 { [%clk 0:06:17] } 33... Rh4
{ [%clk 0:05:31] } 34. a6 { [%clk 0:06:15] } 34... Ra4 { [%clk 0:05:27] } 35.
Kd2 { [%clk 0:06:09] } 35... Kf6 { [%clk 0:05:22] } 36. Rc5 { [%clk 0:06:05] }
36... h4 { [%clk 0:05:05] } 37. Ke2 { [%clk 0:05:44] } 37... g5
{ [%clk 0:04:56] } 38. Kf2 { [%clk 0:05:41] } 38... g4 { [%clk 0:04:50] } 39.
Kg2 { [%clk 0:05:40] } 39... Kg7 { [%clk 0:04:21] } 40. Rc7 { [%clk 0:05:37] }
40... Kf6 { [%clk 0:04:15] } 41. a7 { [%clk 0:05:35] } 41... e5
{ [%clk 0:04:03] } 42. Rc6+ { [%clk 0:05:11] } 42... Kg5 { [%clk 0:03:45] } 43.
Ra6 { [%clk 0:05:10] } 43... Rxa6 { [%clk 0:03:31] } 44. Bxa6
{ [%clk 0:05:08] } 44... f5 { [%clk 0:03:29] } 45. a8=Q { [%clk 0:05:05] }
45... h3+ { [%clk 0:03:28] } 46. Kg1 { [%clk 0:04:55] } 46... g3
{ [%clk 0:03:19] } 47. Qg8+ { [%clk 0:04:51] } 47... Kf4 { [%clk 0:03:17] } 48.
Qc4+ { [%clk 0:04:48] } 48... Kg5 { [%clk 0:03:12] } 49. Qg8+
{ [%clk 0:04:36] } 49... Kf4 { [%clk 0:03:11] } 50. c4 { [%clk 0:04:33] } 50...
Kf3 { [%clk 0:03:04] } 51. Bb7+ { [%clk 0:04:32] } 51... e4 { [%clk 0:03:02] }
52. Bxe4+ { [%clk 0:04:29] } 52... fxe4 { [%clk 0:02:56] } 53. Qf7+
{ [%clk 0:04:23] } 53... Ke3 { [%clk 0:02:54] } 54. c5 { [%clk 0:04:14] } 54...
Ke2 { [%clk 0:02:38] } 55. Qf1+ { [%clk 0:04:06] } 55... Ke3 { [%clk 0:02:35] }
56. Qxh3 { [%clk 0:04:05] } 1-0"
Rated Rapid game,https://lichess.org/P3l6JZtG,2024.08.01,-,winner85,Hiltonsilva,0-1,2024.08.01,21:23:02,1920,1906,,,B50,Sicilian Defense,600+0,Normal,"1. e4 { [%clk 0:10:00] } 1... c5 { [%clk 0:10:00] } 2. Nf3 { [%clk 0:09:58] }
2... d6 { [%clk 0:09:59] } 3. d4 { [%clk 0:09:57] } 3... cxd4
{ [%clk 0:09:58] } 4. Nxd4 { [%clk 0:09:55] } 4... Nc6 { [%clk 0:09:58] } 5. c3
{ [%clk 0:09:52] } 5... Nf6 { [%clk 0:09:57] } 6. Bd3 { [%clk 0:09:45] } 6...
e5 { [%clk 0:09:54] } 7. Nxc6 { [%clk 0:09:43] } 7... bxc6 { [%clk 0:09:54] }
8. O-O { [%clk 0:09:41] } 8... h6 { [%clk 0:09:52] } 9. h3 { [%clk 0:09:40] }
9... Be7 { [%clk 0:09:50] } 10. Re1 { [%clk 0:09:38] } 10... O-O
{ [%clk 0:09:49] } 11. f4 { [%clk 0:09:34] } 11... exf4 { [%clk 0:09:46] } 12.
Kh2 { [%clk 0:09:21] } 12... g5 { [%clk 0:09:42] } 13. e5 { [%clk 0:09:07] }
13... dxe5 { [%clk 0:09:40] } 14. Rxe5 { [%clk 0:09:05] } 14... f3
{ [%clk 0:09:38] } 15. Rxe7 { [%clk 0:08:57] } 15... Qxe7 { [%clk 0:09:18] }
16. Qxf3 { [%clk 0:08:55] } 16... Bb7 { [%clk 0:09:15] } 17. Qf2
{ [%clk 0:08:40] } 17... c5 { [%clk 0:09:09] } 18. Nd2 { [%clk 0:08:37] } 18...
Nh5 { [%clk 0:09:03] } 19. Nf3 { [%clk 0:08:28] } 19... Qd6+ { [%clk 0:08:49] }
20. Kg1 { [%clk 0:08:23] } 20... Qxd3 { [%clk 0:08:46] } 21. Bxg5
{ [%clk 0:08:13] } 21... Bxf3 { [%clk 0:08:34] } 22. Bxh6 { [%clk 0:08:11] }
22... Be4 { [%clk 0:08:05] } 23. Bxf8 { [%clk 0:08:06] } 23... Rxf8
{ [%clk 0:08:01] } 24. Re1 { [%clk 0:08:00] } 24... Bg6 { [%clk 0:07:51] } 25.
Re3 { [%clk 0:07:51] } 25... Qc2 { [%clk 0:07:40] } 26. Re2 { [%clk 0:07:49] }
26... Qd1+ { [%clk 0:07:33] } 27. Kh2 { [%clk 0:07:46] } 27... Nf4
{ [%clk 0:07:22] } 28. Rd2 { [%clk 0:07:39] } 28... Nd3 { [%clk 0:06:29] } 29.
Rxd1 { [%clk 0:07:30] } 29... Nxf2 { [%clk 0:06:26] } 30. Rd5
{ [%clk 0:07:24] } 30... c4 { [%clk 0:06:15] } 31. Ra5 { [%clk 0:07:21] } 31...
Ra8 { [%clk 0:06:13] } 32. g4 { [%clk 0:07:16] } 32... Nd3 { [%clk 0:06:10] }
33. b3 { [%clk 0:07:13] } 33... cxb3 { [%clk 0:06:06] } 34. axb3
{ [%clk 0:07:11] } 34... Nc1 { [%clk 0:05:39] } 35. b4 { [%clk 0:07:09] } 35...
Nb3 { [%clk 0:05:35] } 36. Ra3 { [%clk 0:06:56] } 36... Bc2 { [%clk 0:05:25] }
37. Ra2 { [%clk 0:06:48] } 37... Bd3 { [%clk 0:05:20] } 38. Rb2
{ [%clk 0:06:45] } 38... Bc4 { [%clk 0:05:18] } 39. h4 { [%clk 0:06:39] } 39...
a5 { [%clk 0:05:14] } 40. bxa5 { [%clk 0:06:36] } 40... Rxa5 { [%clk 0:05:11] }
41. Kg3 { [%clk 0:06:33] } 41... Rd5 { [%clk 0:05:08] } 42. h5
{ [%clk 0:06:30] } 42... Rd3+ { [%clk 0:05:05] } 43. Kh4 { [%clk 0:06:28] }
43... Rxc3 { [%clk 0:05:03] } 44. h6 { [%clk 0:06:25] } 44... Be6
{ [%clk 0:04:43] } 45. g5 { [%clk 0:06:22] } 45... Kh7 { [%clk 0:04:41] } 46.
Rf2 { [%clk 0:06:17] } 46... Nd4 { [%clk 0:04:25] } 47. Rh2 { [%clk 0:05:44] }
47... Nf3+ { [%clk 0:04:22] } 48. Kh5 { [%clk 0:05:40] } 48... Nxh2
{ [%clk 0:04:18] } 49. g6+ { [%clk 0:05:39] } 49... fxg6+ { [%clk 0:04:15] }
50. Kg5 { [%clk 0:05:37] } 50... Rc5+ { [%clk 0:04:12] } 51. Kf6
{ [%clk 0:05:35] } 51... Bc8 { [%clk 0:04:09] } 52. Ke7 { [%clk 0:05:31] }
52... Rf5 { [%clk 0:04:07] } 53. Ke8 { [%clk 0:05:25] } 53... Kxh6
{ [%clk 0:04:05] } 0-1"
Rated Rapid game,https://lichess.org/3Zm6uE1q,2024.08.01,-,Ah4d,Mehmetdemirci71,0-1,2024.08.01,21:23:02,1415,1374,,,C44,Scotch Game,600+0,Normal,"1. e4 { [%clk 0:10:00] } 1... e5 { [%clk 0:10:00] } 2. Nf3 { [%clk 0:09:58] }
2... Nc6 { [%clk 0:09:50] } 3. d4 { [%clk 0:09:56] } 3... f6 { [%clk 0:09:41] }
4. dxe5 { [%clk 0:09:48] } 4... Nxe5 { [%clk 0:09:39] } 5. Bc4
{ [%clk 0:09:40] } 5... Nxc4 { [%clk 0:09:34] } 6. O-O { [%clk 0:09:35] } 0-1"
Rated Rapid game,https://lichess.org/5Aggq74f,2024.08.01,-,Sselimkurultay,Kocke,1-0,2024.08.01,21:23:02,1869,1838,,,A16,"English Opening: Anglo-Indian Defense, Queen's Knight Variation",600+0,Normal,"1. c4 { [%clk 0:10:00] } 1... Nf6 { [%clk 0:10:00] } 2. Nc3 { [%clk 0:09:58] }
2... d6 { [%clk 0:10:00] } 3. g3 { [%clk 0:09:57] } 3... g6 { [%clk 0:09:59] }
4. Bg2 { [%clk 0:09:56] } 4... c6 { [%clk 0:09:58] } 5. b3 { [%clk 0:09:56] }
5... Bg7 { [%clk 0:09:58] } 6. Bb2 { [%clk 0:09:55] } 6... O-O
{ [%clk 0:09:58] } 7. e3 { [%clk 0:09:53] } 7... e5 { [%clk 0:09:56] } 8. Nge2
{ [%clk 0:09:52] } 8... Nbd7 { [%clk 0:09:55] } 9. d4 { [%clk 0:09:52] } 9...
Qc7 { [%clk 0:09:48] } 10. O-O { [%clk 0:09:45] } 10... exd4 { [%clk 0:09:42] }
11. exd4 { [%clk 0:09:41] } 11... Ng4 { [%clk 0:09:27] } 12. h3
{ [%clk 0:09:24] } 12... Nh6 { [%clk 0:09:22] } 13. Qd2 { [%clk 0:09:12] }
13... Nf5 { [%clk 0:09:12] } 14. Ne4 { [%clk 0:08:58] } 14... d5
{ [%clk 0:08:56] } 15. Nc5 { [%clk 0:08:36] } 15... Nf6 { [%clk 0:08:41] } 16.
Nf4 { [%clk 0:08:07] } 16... b6 { [%clk 0:08:17] } 17. Ncd3 { [%clk 0:07:30] }
17... Ba6 { [%clk 0:08:13] } 18. cxd5 { [%clk 0:07:26] } 18... cxd5
{ [%clk 0:07:28] } 19. Rac1 { [%clk 0:07:15] } 19... Qd6 { [%clk 0:07:25] } 20.
Nb4 { [%clk 0:06:49] } 20... Bb7 { [%clk 0:07:13] } 21. Rc2 { [%clk 0:06:13] }
21... a5 { [%clk 0:07:12] } 22. Nbd3 { [%clk 0:05:49] } 22... Rac8
{ [%clk 0:07:09] } 23. Rfc1 { [%clk 0:05:41] } 23... Rxc2 { [%clk 0:07:06] }
24. Rxc2 { [%clk 0:05:41] } 24... Ne4 { [%clk 0:07:05] } 25. Bxe4
{ [%clk 0:05:11] } 25... dxe4 { [%clk 0:07:03] } 26. Ne5 { [%clk 0:04:48] }
26... Rd8 { [%clk 0:06:19] } 27. Qc3 { [%clk 0:04:14] } 27... Nxd4
{ [%clk 0:05:57] } 28. Rd2 { [%clk 0:03:43] } 28... Nf3+ { [%clk 0:05:51] } 29.
Nxf3 { [%clk 0:03:42] } 29... Qxd2 { [%clk 0:05:47] } 30. Nxd2
{ [%clk 0:03:40] } 30... Rxd2 { [%clk 0:05:46] } 1-0"
Rated Rapid game,https://lichess.org/NI6LrrUy,2024.08.01,-,Arturo-Alarcon,bilelmag,0-1,2024.08.01,21:23:02,1771,1813,,,C20,King's Pawn Game: Leonardis Variation,600+0,Normal,"1. e4 { [%clk 0:10:00] } 1... e5 { [%clk 0:10:00] } 2. d3 { [%clk 0:09:59] }
2... Nf6 { [%clk 0:09:55] } 3. h3 { [%clk 0:09:58] } 3... Bc5
{ [%clk 0:09:53] } 4. Nf3 { [%clk 0:09:56] } 4... Nc6 { [%clk 0:09:51] } 5. c3
{ [%clk 0:09:55] } 5... a6 { [%clk 0:09:49] } 6. g3 { [%clk 0:09:54] } 6... O-O
{ [%clk 0:09:43] } 7. Bg2 { [%clk 0:09:52] } 7... d6 { [%clk 0:09:41] } 8. O-O
{ [%clk 0:09:51] } 8... Be6 { [%clk 0:09:32] } 9. Kh2 { [%clk 0:09:48] } 9...
Qd7 { [%clk 0:09:29] } 10. Qe2 { [%clk 0:09:47] } 10... h6 { [%clk 0:09:26] }
11. Rd1 { [%clk 0:09:45] } 11... Ba7 { [%clk 0:09:19] } 12. d4
{ [%clk 0:09:43] } 12... exd4 { [%clk 0:09:16] } 13. cxd4 { [%clk 0:09:42] }
13... Ne7 { [%clk 0:09:12] } 14. e5 { [%clk 0:09:36] } 14... Nfd5
{ [%clk 0:09:06] } 15. exd6 { [%clk 0:09:34] } 15... Qxd6 { [%clk 0:08:45] }
16. Nc3 { [%clk 0:09:32] } 16... c6 { [%clk 0:08:31] } 17. a4
{ [%clk 0:09:21] } 17... Ng6 { [%clk 0:08:26] } 18. Nxd5 { [%clk 0:09:18] }
18... Bxd5 { [%clk 0:08:23] } 19. b4 { [%clk 0:09:11] } 19... Rfe8
{ [%clk 0:08:13] } 20. Qd3 { [%clk 0:09:05] } 20... Qxb4 { [%clk 0:08:05] } 21.
Be3 { [%clk 0:08:51] } 21... Qd6 { [%clk 0:07:54] } 22. h4 { [%clk 0:08:43] }
22... Bxf3 { [%clk 0:07:41] } 23. Bxf3 { [%clk 0:08:37] } 23... Nxh4
{ [%clk 0:07:40] } 24. Bf4 { [%clk 0:08:33] } 24... Qf6 { [%clk 0:07:25] } 25.
Bh5 { [%clk 0:08:07] } 25... g6 { [%clk 0:07:02] } 26. Be2 { [%clk 0:08:01] }
26... Nf5 { [%clk 0:06:49] } 27. Be3 { [%clk 0:07:40] } 27... Re7
{ [%clk 0:06:25] } 28. Bf4 { [%clk 0:07:20] } 28... Rae8 { [%clk 0:06:17] } 29.
Be5 { [%clk 0:07:16] } 29... Rxe5 { [%clk 0:05:49] } 30. dxe5
{ [%clk 0:07:14] } 30... Rxe5 { [%clk 0:05:45] } 31. Qd8+ { [%clk 0:07:11] }
31... Kg7 { [%clk 0:05:41] } 32. Qxf6+ { [%clk 0:07:08] } 32... Kxf6
{ [%clk 0:05:40] } 33. Bd3 { [%clk 0:06:40] } 33... Nd4 { [%clk 0:05:25] } 34.
f4 { [%clk 0:06:29] } 34... Re3 { [%clk 0:05:20] } 35. Kg2 { [%clk 0:06:14] }
35... Nb3 { [%clk 0:05:05] } 36. Rab1 { [%clk 0:06:05] } 36... Nc5
{ [%clk 0:05:02] } 37. Bc4 { [%clk 0:05:53] } 37... Rc3 { [%clk 0:04:50] } 38.
Bf1 { [%clk 0:04:47] } 38... Ne4 { [%clk 0:04:38] } 39. Rxb7 { [%clk 0:04:36] }
39... Bc5 { [%clk 0:04:15] } 40. Bxa6 { [%clk 0:04:28] } 40... Rc2+
{ [%clk 0:04:05] } 41. Kf3 { [%clk 0:04:10] } 41... Nd6 { [%clk 0:03:57] } 42.
Rc7 { [%clk 0:03:51] } 42... Rf2+ { [%clk 0:03:54] } 43. Kg4 { [%clk 0:03:49] }
43... h5+ { [%clk 0:03:48] } 44. Kh3 { [%clk 0:03:45] } 44... Ne4
{ [%clk 0:03:35] } 45. Rxc6+ { [%clk 0:03:40] } 45... Kg7 { [%clk 0:03:34] }
46. Rd3 { [%clk 0:03:05] } 46... Rc2 { [%clk 0:03:25] } 47. Bb5
{ [%clk 0:02:41] } 47... Nf2+ { [%clk 0:02:57] } 48. Kh4 { [%clk 0:02:29] }
48... Be7+ { [%clk 0:02:44] } 49. Rf6 { [%clk 0:02:19] } 49... Bxf6#
{ [%clk 0:02:41] } 0-1"
Rated Rapid game,https://lichess.org/0P3r9zKB,2024.08.01,-,sudah,letmepicyou,1-0,2024.08.01,21:23:02,1573,1581,,,C41,Philidor Defense,600+0,Normal,"1. e4 { [%clk 0:10:00] } 1... e5 { [%clk 0:10:00] } 2. Nf3 { [%clk 0:09:58] }
2... d6 { [%clk 0:09:59] } 3. Bc4 { [%clk 0:09:57] } 3... h6 { [%clk 0:09:57] }
4. h3 { [%clk 0:09:56] } 4... Be7 { [%clk 0:09:55] } 5. d4 { [%clk 0:09:54] }
5... Nd7 { [%clk 0:09:53] } 6. dxe5 { [%clk 0:09:52] } 6... dxe5
{ [%clk 0:09:51] } 7. Qd5 { [%clk 0:09:39] } 7... Ngf6 { [%clk 0:09:49] } 8.
Qxf7# { [%clk 0:09:37] } 1-0"
Rated Rapid game,https://lichess.org/49f6TsZk,2024.08.01,-,Gik-Tally,Robenek,1-0,2024.08.01,21:23:02,1688,1703,,,C36,King's Gambit Accepted: Modern Defense,600+0,Normal,"1. e4 { [%eval 0.15] [%clk 0:10:00] } 1... e5 { [%eval 0.21] [%clk 0:10:00] }
2. f4 $6 { [%eval -0.45] [%clk 0:09:58] } 2... d5
{ [%eval -0.15] [%clk 0:09:57] } 3. exd5 { [%eval -0.16] [%clk 0:09:55] } 3...
exf4 { [%eval -0.11] [%clk 0:09:49] } 4. Nf3 { [%eval -0.14] [%clk 0:09:53] }
4... Qxd5 { [%eval 0.19] [%clk 0:09:37] } 5. Nc3
{ [%eval 0.22] [%clk 0:09:51] } 5... Qe6+ { [%eval 0.22] [%clk 0:09:26] } 6.
Kf2 { [%eval 0.0] [%clk 0:09:50] } 6... Bb4 $6 { [%eval 0.81] [%clk 0:09:18] }
7. Bb5+ { [%eval 0.66] [%clk 0:09:47] } 7... c6 $4
{ [%eval 3.68] [%clk 0:09:15] } 8. Re1 { [%eval 3.93] [%clk 0:09:45] } 1-0"
Rated Rapid game,https://lichess.org/ze8sexnz,2024.08.01,-,Alex_CB,raca1953,1-0,2024.08.01,21:23:02,1655,1666,,,C20,King's Pawn Game: Leonardis Variation,600+0,Normal,"1. e4 { [%clk 0:10:00] } 1... e5 { [%clk 0:10:00] } 2. d3 { [%clk 0:09:59] }
2... Bc5 { [%clk 0:09:57] } 3. c4 { [%clk 0:09:59] } 3... Qf6
{ [%clk 0:09:52] } 4. Nf3 { [%clk 0:09:57] } 4... h6 { [%clk 0:09:49] } 5. Be2
{ [%clk 0:09:55] } 5... a6 { [%clk 0:09:47] } 6. Nc3 { [%clk 0:09:54] } 6... c6
{ [%clk 0:09:43] } 7. a3 { [%clk 0:09:52] } 7... b6 { [%clk 0:09:31] } 8. Rb1
{ [%clk 0:09:50] } 8... Ne7 { [%clk 0:09:20] } 9. Be3 { [%clk 0:09:48] } 9...
Bxe3 { [%clk 0:09:13] } 10. fxe3 { [%clk 0:09:47] } 10... d6 { [%clk 0:09:05] }
11. O-O { [%clk 0:09:44] } 11... g5 { [%clk 0:08:39] } 12. Nd2
{ [%clk 0:09:39] } 12... h5 { [%clk 0:08:31] } 13. Bxh5 { [%clk 0:09:36] }
13... Qh6 { [%clk 0:08:29] } 14. Bxf7+ { [%clk 0:09:12] } 14... Kd8
{ [%clk 0:08:24] } 15. Nf3 { [%clk 0:09:11] } 15... Rf8 { [%clk 0:08:07] } 16.
Nd2 { [%clk 0:08:21] } 16... g4 { [%clk 0:07:52] } 17. d4 { [%clk 0:08:00] }
17... Qxe3+ { [%clk 0:07:48] } 18. Kh1 { [%clk 0:07:57] } 18... Qg5
{ [%clk 0:07:07] } 19. dxe5 { [%clk 0:07:49] } 19... dxe5 { [%clk 0:07:01] }
20. Nf3+ { [%clk 0:07:40] } 1-0"
