Event,Site,Date,Round,White,Black,Result,UTCDate,UTCTime,WhiteElo,BlackElo,WhiteRatingDiff,BlackRatingDiff,ECO,Opening,TimeControl,Termination,Moves
Rapid swiss https://lichess.org/swiss/Ax6egY7h,https://lichess.org/hETJ83lb,2024.08.01,-,syedarsh,sachusuresh,1/2-1/2,2024.08.01,14:46:47,400,574,,,A05,Zukertort Opening,600+0,Normal,"1. Nc3 { [%clk 0:10:00] } 1... Nc6 { [%clk 0:10:00] } 2. Nf3 { [%clk 0:09:57] }
2... Nf6 { [%clk 0:09:56] } 3. d3 { [%clk 0:09:36] } 3... d6 { [%clk 0:09:52] }
4. e3 { [%clk 0:09:33] } 4... e6 { [%clk 0:09:49] } 5. b3 { [%clk 0:09:26] }
5... Bd7 { [%clk 0:09:49] } 6. Bb2 { [%clk 0:09:17] } 6... Be7
{ [%clk 0:09:49] } 7. Be2 { [%clk 0:09:13] } 7... O-O { [%clk 0:09:48] } 8. O-O
{ [%clk 0:09:09] } 8... d5 { [%clk 0:09:33] } 9. d4 { [%clk 0:09:00] } 9... Bd6
{ [%clk 0:09:29] } 10. Bb5 { [%clk 0:08:33] } 10... Ng4 { [%clk 0:09:29] } 11.
Bxc6 { [%clk 0:08:29] } 11... Nxf2 { [%clk 0:09:21] } 12. Qd2
{ [%clk 0:08:18] } 12... Nh3+ { [%clk 0:09:15] } 13. gxh3 { [%clk 0:08:10] }
13... Bxc6 { [%clk 0:08:57] } 14. a4 { [%clk 0:07:49] } 14... e5
{ [%clk 0:08:52] } 15. dxe5 { [%clk 0:07:45] } 15... Bxe5 { [%clk 0:08:39] }
16. Nxe5 { [%clk 0:07:37] } 16... d4 { [%clk 0:08:37] } 17. exd4
{ [%clk 0:07:34] } 17... Qg5+ { [%clk 0:08:35] } 18. Qxg5 { [%clk 0:07:29] }
18... f6 { [%clk 0:08:22] } 19. Ne4 { [%clk 0:07:06] } 19... Bxe4
{ [%clk 0:08:14] } 20. c4 { [%clk 0:06:54] } 20... fxg5 { [%clk 0:07:52] } 21.
Ng6 { [%clk 0:06:40] } 21... Bxg6 { [%clk 0:07:17] } 22. Rxf8+
{ [%clk 0:06:35] } 22... Rxf8 { [%clk 0:07:15] } 23. d5 { [%clk 0:06:25] }
23... Rc8 { [%clk 0:07:08] } 24. c5 { [%clk 0:06:19] } 24... c6
{ [%clk 0:07:03] } 25. dxc6 { [%clk 0:06:16] } 25... bxc6 { [%clk 0:07:01] }
26. b4 { [%clk 0:06:13] } 26... a6 { [%clk 0:06:56] } 27. b5 { [%clk 0:06:08] }
27... axb5 { [%clk 0:06:54] } 28. axb5 { [%clk 0:06:05] } 28... cxb5
{ [%clk 0:06:50] } 29. c6 { [%clk 0:06:03] } 29... Rxc6 { [%clk 0:06:48] } 30.
Ra5 { [%clk 0:05:52] } 30... Rc5 { [%clk 0:06:45] } 31. Bd4 { [%clk 0:05:35] }
31... Rc1+ { [%clk 0:06:21] } 32. Kg2 { [%clk 0:05:28] } 32... Rb1
{ [%clk 0:06:19] } 33. Kf2 { [%clk 0:05:13] } 33... b4 { [%clk 0:06:16] } 34.
Ke2 { [%clk 0:05:03] } 34... b3 { [%clk 0:06:09] } 35. Kd2 { [%clk 0:04:57] }
35... Be4 { [%clk 0:05:52] } 36. Ke3 { [%clk 0:04:44] } 36... Bc2
{ [%clk 0:05:46] } 37. Kd2 { [%clk 0:04:36] } 37... Kf7 { [%clk 0:05:35] } 38.
Kc3 { [%clk 0:04:13] } 38... b2 { [%clk 0:05:30] } 39. Kxc2 { [%clk 0:04:09] }
39... Rc1+ { [%clk 0:05:27] } 40. Kxb2 { [%clk 0:04:06] } 40... Rh1
{ [%clk 0:05:23] } 41. h4 { [%clk 0:04:02] } 41... Rxh2+ { [%clk 0:05:22] } 42.
Bf2 { [%clk 0:03:55] } 42... Rxh4 { [%clk 0:05:20] } 43. Rxg5
{ [%clk 0:03:41] } 43... Rb4+ { [%clk 0:05:13] } 44. Kc3 { [%clk 0:03:35] }
44... Rf4 { [%clk 0:05:09] } 45. Be3 { [%clk 0:03:27] } 45... Rf6
{ [%clk 0:05:01] } 46. Bd4 { [%clk 0:03:24] } 46... Re6 { [%clk 0:04:59] } 47.
Rf5+ { [%clk 0:03:19] } 47... Ke7 { [%clk 0:04:57] } 48. Re5 { [%clk 0:03:13] }
48... h6 { [%clk 0:04:18] } 49. Rxe6+ { [%clk 0:03:06] } 49... Kxe6
{ [%clk 0:04:17] } 50. Bxg7 { [%clk 0:03:00] } 50... h5 { [%clk 0:04:13] } 51.
Bd4 { [%clk 0:02:44] } 51... h4 { [%clk 0:04:06] } 52. Bg1 { [%clk 0:02:35] }
52... h3 { [%clk 0:04:04] } 53. Kd2 { [%clk 0:02:23] } 53... Kf5
{ [%clk 0:04:04] } 54. Ke2 { [%clk 0:02:20] } 54... Kg4 { [%clk 0:04:03] } 55.
Kf2 { [%clk 0:02:16] } 55... Kh4 { [%clk 0:03:59] } 56. Kf3 { [%clk 0:02:10] }
56... Kg5 { [%clk 0:03:43] } 57. Kg3 { [%clk 0:02:04] } 57... h2
{ [%clk 0:03:30] } 58. Bxh2 { [%clk 0:02:00] } 1/2-1/2"
Rapid swiss https://lichess.org/swiss/Ax6egY7h,https://lichess.org/sDkU3VHn,2024.08.01,-,CoolNachu,PrachetasKrishna,1-0,2024.08.01,14:46:47,811,615,,,A40,Englund Gambit,600+0,Normal,"1. d4 { [%clk 0:10:00] } 1... e5 { [%clk 0:10:00] } 2. dxe5 { [%clk 0:09:58] }
2... d5 { [%clk 0:09:58] } 3. e4 { [%clk 0:09:51] } 3... dxe4
{ [%clk 0:09:53] } 4. Bc4 { [%clk 0:09:42] } 4... Bd7 { [%clk 0:09:51] } 5. Nc3
{ [%clk 0:09:39] } 5... Be7 { [%clk 0:09:49] } 6. Nf3 { [%clk 0:09:37] } 6...
Nc6 { [%clk 0:09:46] } 7. Nxe4 { [%clk 0:09:33] } 7... Nxe5 { [%clk 0:09:42] }
8. Nxe5 { [%clk 0:09:31] } 8... Bd6 { [%clk 0:09:34] } 9. Nxf7
{ [%clk 0:09:28] } 9... Qh4 { [%clk 0:09:21] } 10. Nxh8 { [%clk 0:09:17] }
10... O-O-O { [%clk 0:09:16] } 11. Nxd6+ { [%clk 0:09:05] } 11... cxd6
{ [%clk 0:09:13] } 12. O-O { [%clk 0:08:59] } 12... Nf6 { [%clk 0:09:06] } 13.
Nf7 { [%clk 0:08:52] } 13... Re8 { [%clk 0:09:03] } 14. Qxd6 { [%clk 0:08:47] }
14... Re4 { [%clk 0:08:48] } 15. Qf8+ { [%clk 0:08:34] } 15... Be8
{ [%clk 0:08:44] } 16. Bg5 { [%clk 0:08:24] } 16... Qxg5 { [%clk 0:08:39] } 17.
Nxg5 { [%clk 0:08:22] } 17... Rxc4 { [%clk 0:08:36] } 18. Rae1
{ [%clk 0:08:19] } 18... Rxc2 { [%clk 0:08:35] } 19. Rxe8+ { [%clk 0:08:15] }
19... Kd7 { [%clk 0:08:31] } 20. Qe7+ { [%clk 0:08:11] } 20... Kc6
{ [%clk 0:08:29] } 21. Re1 { [%clk 0:07:58] } 21... Nxe8 { [%clk 0:08:27] } 22.
Qxe8+ { [%clk 0:07:56] } 22... Kc5 { [%clk 0:08:24] } 23. f4 { [%clk 0:07:54] }
23... Kd4 { [%clk 0:08:22] } 24. Qe4+ { [%clk 0:07:51] } 24... Kc5
{ [%clk 0:08:19] } 25. Qxc2+ { [%clk 0:07:50] } 25... Kd4 { [%clk 0:08:18] }
26. Ne6+ { [%clk 0:07:43] } 26... Kd5 { [%clk 0:08:17] } 27. Qd2+
{ [%clk 0:07:38] } 27... Kc6 { [%clk 0:08:14] } 28. b4 { [%clk 0:07:34] } 28...
Kb5 { [%clk 0:08:12] } 29. a4+ { [%clk 0:07:31] } 29... Kxa4 { [%clk 0:08:11] }
30. Rc1 { [%clk 0:07:29] } 30... Ka3 { [%clk 0:08:09] } 31. Qc3+
{ [%clk 0:07:21] } 31... Ka4 { [%clk 0:08:05] } 32. Ra1+ { [%clk 0:07:19] }
32... Kb5 { [%clk 0:08:04] } 33. Qc5# { [%clk 0:07:16] } 1-0"
Rated Rapid game,https://lichess.org/SNzHzxqf,2024.08.01,-,goodfriend69,Magesh_R1969,1-0,2024.08.01,14:46:48,1646,1644,,,A40,English Defense,600+0,Normal,"1. d4 { [%clk 0:10:00] } 1... b6 { [%clk 0:10:00] } 2. f3 { [%clk 0:09:42] }
2... Bb7 { [%clk 0:10:00] } 3. e4 { [%clk 0:09:40] } 3... e6 { [%clk 0:09:49] }
4. Bd3 { [%clk 0:09:33] } 4... Be7 { [%clk 0:09:45] } 5. Ne2 { [%clk 0:09:31] }
5... Nf6 { [%clk 0:09:44] } 6. O-O { [%clk 0:09:29] } 6... O-O
{ [%clk 0:08:53] } 7. Qe1 { [%clk 0:09:27] } 7... d5 { [%clk 0:08:51] } 8. Bg5
{ [%clk 0:08:46] } 8... dxe4 { [%clk 0:08:37] } 9. fxe4 { [%clk 0:08:41] } 9...
Nxe4 { [%clk 0:08:30] } 10. Bxe7 { [%clk 0:08:35] } 10... Qxe7
{ [%clk 0:08:01] } 11. Rf4 { [%clk 0:08:15] } 11... f5 { [%clk 0:07:52] } 12.
Nbc3 { [%clk 0:08:01] } 12... g5 { [%clk 0:07:46] } 13. Nxe4 { [%clk 0:07:40] }
13... gxf4 { [%clk 0:07:24] } 14. Nf2 { [%clk 0:07:06] } 14... f3
{ [%clk 0:06:58] } 15. Ng3 { [%clk 0:06:34] } 15... fxg2 { [%clk 0:06:31] } 16.
Bxf5 { [%clk 0:06:28] } 16... e5 { [%clk 0:05:57] } 17. Be4 { [%clk 0:06:01] }
17... c6 { [%clk 0:05:40] } 18. dxe5 { [%clk 0:05:43] } 18... Nd7
{ [%clk 0:05:38] } 19. Ng4 { [%clk 0:05:15] } 19... Nc5 { [%clk 0:04:59] } 20.
Bxg2 { [%clk 0:04:56] } 20... Ne6 { [%clk 0:04:38] } 21. Nf6+
{ [%clk 0:04:47] } 21... Kh8 { [%clk 0:04:36] } 22. Nf5 { [%clk 0:04:39] }
22... Nf4 { [%clk 0:04:06] } 23. Nxe7 { [%clk 0:04:30] } 23... Nxg2
{ [%clk 0:03:55] } 24. Kxg2 { [%clk 0:04:23] } 24... c5+ { [%clk 0:03:53] } 25.
Kf2 { [%clk 0:04:14] } 25... Rf7 { [%clk 0:03:51] } 26. Nf5 { [%clk 0:04:03] }
26... Re8 { [%clk 0:03:42] } 27. Nxe8 { [%clk 0:03:32] } 27... Rxf5+
{ [%clk 0:03:38] } 28. Kg3 { [%clk 0:03:28] } 28... Rf3+ { [%clk 0:03:20] } 29.
Kg4 { [%clk 0:03:20] } 29... Kg8 { [%clk 0:03:13] } 30. Nd6 { [%clk 0:03:15] }
30... Bc6 { [%clk 0:03:08] } 31. e6 { [%clk 0:03:05] } 31... Kg7
{ [%clk 0:02:58] } 32. e7 { [%clk 0:03:03] } 32... Kg6 { [%clk 0:02:32] } 33.
e8=Q+ { [%clk 0:02:56] } 33... Bxe8 { [%clk 0:02:30] } 34. Qxe8+
{ [%clk 0:02:52] } 1-0"
Rated Rapid game,https://lichess.org/TlsnlkWQ,2024.08.01,-,PuffinCube,Rambazamba84,1-0,2024.08.01,14:46:48,929,926,,,B15,Caro-Kann Defense,600+0,Normal,"1. e4 { [%eval 0.15] [%clk 0:10:00] } 1... c6 { [%eval 0.26] [%clk 0:10:00] }
2. Nc3 { [%eval 0.36] [%clk 0:09:56] } 2... d5 { [%eval 0.32] [%clk 0:09:57] }
3. d4 { [%eval 0.28] [%clk 0:09:47] } 3... e6 { [%eval 0.69] [%clk 0:09:47] }
4. e5 { [%eval 0.15] [%clk 0:09:41] } 4... c5 { [%eval 0.1] [%clk 0:09:45] } 5.
Nf3 { [%eval 0.12] [%clk 0:09:37] } 5... cxd4 { [%eval 0.39] [%clk 0:09:43] }
6. Nxd4 { [%eval 0.0] [%clk 0:09:33] } 6... Bc5 $6
{ [%eval 0.86] [%clk 0:09:42] } 7. Bf4 $6 { [%eval 0.2] [%clk 0:09:12] } 7...
Bxd4 $6 { [%eval 0.92] [%clk 0:09:37] } 8. Qxd4 { [%eval 0.92] [%clk 0:09:06] }
8... Nd7 $2 { [%eval 2.76] [%clk 0:09:36] } 9. O-O-O $2
{ [%eval 1.46] [%clk 0:08:52] } 9... Qa5 $2 { [%eval 3.25] [%clk 0:09:26] } 10.
h3 $2 { [%eval 1.4] [%clk 0:08:22] } 10... Ngf6 $4
{ [%eval 5.66] [%clk 0:09:21] } 11. Be2 $2 { [%eval 3.27] [%clk 0:07:47] }
11... Ne4 { [%eval 3.08] [%clk 0:09:07] } 12. f3 $4
{ [%eval 0.07] [%clk 0:07:33] } 12... Nxc3 { [%eval 0.07] [%clk 0:09:04] } 13.
bxc3 { [%eval -0.1] [%clk 0:07:29] } 13... Qxa2 { [%eval 0.31] [%clk 0:08:55] }
14. c4 $6 { [%eval -0.57] [%clk 0:07:13] } 14... dxc4
{ [%eval -0.23] [%clk 0:08:36] } 15. Bxc4 { [%eval -0.35] [%clk 0:06:55] }
15... Qa4 { [%eval -0.06] [%clk 0:08:25] } 16. Rhe1
{ [%eval -0.39] [%clk 0:06:10] } 16... b5 { [%eval -0.04] [%clk 0:08:22] } 17.
Bb3 { [%eval -0.45] [%clk 0:06:05] } 17... Qa3+ { [%eval 0.04] [%clk 0:08:07] }
18. Kb1 { [%eval -0.03] [%clk 0:05:58] } 18... O-O
{ [%eval 0.02] [%clk 0:07:38] } 19. Re3 { [%eval -0.18] [%clk 0:05:32] } 19...
Qc5 { [%eval -0.18] [%clk 0:07:25] } 20. Bg3 $6 { [%eval -0.9] [%clk 0:04:47] }
20... Bb7 { [%eval -0.58] [%clk 0:06:55] } 21. Rd2 $2
{ [%eval -1.82] [%clk 0:04:29] } 21... Rad8 $4 { [%eval 1.7] [%clk 0:06:43] }
22. f4 $4 { [%eval -2.8] [%clk 0:04:23] } 22... Bxg2 $4
{ [%eval 1.74] [%clk 0:06:13] } 23. Rc3 $4 { [%eval -3.13] [%clk 0:04:04] }
23... Qxd4 { [%eval -2.96] [%clk 0:05:48] } 24. Rxd4
{ [%eval -2.95] [%clk 0:04:00] } 24... Bxh3 $4 { [%eval 1.74] [%clk 0:05:30] }
25. Bh4 { [%eval 1.76] [%clk 0:03:29] } 25... f6 $2
{ [%eval 3.51] [%clk 0:05:20] } 26. Rxh3 $6 { [%eval 2.62] [%clk 0:03:26] }
26... fxe5 $4 { [%eval 5.91] [%clk 0:05:13] } 27. fxe5
{ [%eval 5.82] [%clk 0:03:23] } 27... Nxe5 { [%eval 6.85] [%clk 0:04:57] } 28.
Bxe6+ { [%eval 7.0] [%clk 0:03:18] } 28... Nf7 { [%eval 7.8] [%clk 0:04:46] }
29. Bxd8 { [%eval 7.44] [%clk 0:03:12] } 29... Rxd8 $2
{ [%eval #1] [%clk 0:04:42] } 30. Rxd8# { [%clk 0:03:07] } 1-0"
Rated Rapid game,https://lichess.org/u0eWLrCE,2024.08.01,-,don_wito,Nikobreizh,0-1,2024.08.01,14:46:48,1802,1881,,,A20,English Opening: King's English Variation,600+0,Normal,"1. c4 { [%eval 0.12] [%clk 0:10:00] } 1... e5 { [%eval 0.12] [%clk 0:10:00] }
2. g3 { [%eval 0.14] [%clk 0:09:58] } 2... Nc6 { [%eval 0.2] [%clk 0:09:58] }
3. Bg2 { [%eval 0.24] [%clk 0:09:57] } 3... f5 { [%eval 0.37] [%clk 0:09:56] }
4. Nc3 { [%eval 0.36] [%clk 0:09:55] } 4... Bc5 { [%eval 0.58] [%clk 0:09:55] }
5. e3 { [%eval 0.54] [%clk 0:09:53] } 5... Nf6 { [%eval 0.5] [%clk 0:09:53] }
6. Nge2 { [%eval 0.52] [%clk 0:09:52] } 6... O-O
{ [%eval 0.72] [%clk 0:09:51] } 7. d4 { [%eval 0.63] [%clk 0:09:52] } 7... exd4
$6 { [%eval 1.38] [%clk 0:09:50] } 8. exd4 { [%eval 1.77] [%clk 0:09:52] } 8...
Bb4 { [%eval 1.73] [%clk 0:09:46] } 9. a3 $2 { [%eval 0.65] [%clk 0:09:49] }
9... Bxc3+ { [%eval 0.52] [%clk 0:09:45] } 10. Nxc3
{ [%eval 0.47] [%clk 0:09:49] } 10... Qe8+ { [%eval 0.87] [%clk 0:09:39] } 11.
Be3 { [%eval 0.64] [%clk 0:09:47] } 11... d6 $6 { [%eval 1.58] [%clk 0:09:36] }
12. O-O { [%eval 1.6] [%clk 0:09:45] } 12... f4 { [%eval 2.17] [%clk 0:09:26] }
13. Bxf4 { [%eval 2.0] [%clk 0:09:37] } 13... Bg4
{ [%eval 2.14] [%clk 0:09:23] } 14. Qd2 { [%eval 2.17] [%clk 0:09:33] } 14...
Qh5 { [%eval 2.29] [%clk 0:09:17] } 15. Bg5 $6 { [%eval 1.54] [%clk 0:09:19] }
15... h6 $2 { [%eval 3.57] [%clk 0:09:06] } 16. Bxf6
{ [%eval 3.47] [%clk 0:09:18] } 16... Rxf6 { [%eval 3.54] [%clk 0:09:05] } 17.
Bd5+ $2 { [%eval 1.96] [%clk 0:09:14] } 17... Kh8
{ [%eval 2.01] [%clk 0:09:00] } 18. Rae1 { [%eval 1.99] [%clk 0:09:12] } 18...
Raf8 { [%eval 2.27] [%clk 0:08:58] } 19. Ne4 $2 { [%eval 0.77] [%clk 0:09:08] }
19... Rf5 $2 { [%eval 1.86] [%clk 0:08:48] } 20. Bxc6 $4
{ [%eval #-5] [%clk 0:08:37] } 20... bxc6 $4 { [%eval 0.3] [%clk 0:08:45] } 21.
b4 $4 { [%eval #-5] [%clk 0:08:19] } 21... Bh3 $4
{ [%eval -2.98] [%clk 0:08:42] } 22. c5 $4 { [%eval #-3] [%clk 0:07:48] } 22...
Qf3 { [%eval #-2] [%clk 0:08:31] } 0-1"
Rated Rapid game,https://lichess.org/VFMsB2W7,2024.08.01,-,KPKRISHNAPRASADKP,Petr_Stolypin8,1-0,2024.08.01,14:46:48,1506,1507,,,C00,French Defense,600+0,Time forfeit,"1. e4 { [%clk 0:10:00] } 1... e6 { [%clk 0:10:00] } 2. Qf3 { [%clk 0:09:55] }
2... d5 { [%clk 0:09:49] } 3. exd5 { [%clk 0:09:51] } 3... exd5
{ [%clk 0:09:47] } 4. c4 { [%clk 0:09:51] } 4... dxc4 { [%clk 0:09:44] } 5.
Bxc4 { [%clk 0:09:49] } 5... Nf6 { [%clk 0:09:38] } 6. h3 { [%clk 0:09:44] }
6... Bb4 { [%clk 0:09:33] } 7. Ne2 { [%clk 0:09:35] } 7... O-O
{ [%clk 0:09:25] } 8. O-O { [%clk 0:09:32] } 8... Nc6 { [%clk 0:09:17] } 9. a3
{ [%clk 0:09:23] } 9... Bd6 { [%clk 0:09:14] } 10. d4 { [%clk 0:09:12] } 10...
Na5 { [%clk 0:07:23] } 11. Bd3 { [%clk 0:06:23] } 11... Nb3 { [%clk 0:07:06] }
12. Ra2 { [%clk 0:06:16] } 12... Nxc1 { [%clk 0:07:00] } 13. Nxc1
{ [%clk 0:06:13] } 13... c6 { [%clk 0:06:02] } 14. b4 { [%clk 0:06:02] } 14...
Be6 { [%clk 0:05:55] } 15. Re2 { [%clk 0:05:53] } 15... Qd7 { [%clk 0:05:17] }
16. Nc3 { [%clk 0:05:29] } 16... Ng4 { [%clk 0:04:46] } 17. g3
{ [%clk 0:04:47] } 17... Rad8 { [%clk 0:04:07] } 18. Qe4 { [%clk 0:04:09] }
18... Nf6 { [%clk 0:03:32] } 19. Qh4 { [%clk 0:04:01] } 19... h6
{ [%clk 0:02:06] } 20. Ne4 { [%clk 0:03:40] } 20... Be7 { [%clk 0:01:07] } 21.
Nxf6+ { [%clk 0:03:27] } 21... Bxf6 { [%clk 0:01:05] } 22. Qe4
{ [%clk 0:03:22] } 22... g6 { [%clk 0:00:37] } 23. f4 { [%clk 0:03:10] } 23...
Bxh3 { [%clk 0:00:35] } 24. Rff2 { [%clk 0:03:06] } 24... Qg4
{ [%clk 0:00:29] } 25. Qf3 { [%clk 0:02:55] } 25... Qxf3 { [%clk 0:00:25] } 26.
Rxf3 { [%clk 0:02:54] } 26... Bg4 { [%clk 0:00:24] } 27. Be4 { [%clk 0:02:47] }
27... Bxf3 { [%clk 0:00:23] } 28. Bxf3 { [%clk 0:02:46] } 28... Rde8
{ [%clk 0:00:22] } 29. Rxe8 { [%clk 0:02:28] } 29... Rxe8 { [%clk 0:00:22] }
30. Kh2 { [%clk 0:02:24] } 30... Bxd4 { [%clk 0:00:22] } 31. Nb3
{ [%clk 0:02:21] } 31... Bb2 { [%clk 0:00:21] } 32. a4 { [%clk 0:02:18] } 32...
Re3 { [%clk 0:00:19] } 33. Bd1 { [%clk 0:02:14] } 33... Ba3 { [%clk 0:00:16] }
34. b5 { [%clk 0:02:09] } 34... Rd3 { [%clk 0:00:13] } 35. Bc2
{ [%clk 0:02:05] } 35... Rc3 { [%clk 0:00:11] } 36. Na1 { [%clk 0:02:00] }
36... cxb5 { [%clk 0:00:08] } 37. axb5 { [%clk 0:01:57] } 37... a6
{ [%clk 0:00:06] } 38. bxa6 { [%clk 0:01:55] } 38... bxa6 { [%clk 0:00:05] }
39. Be4 { [%clk 0:01:52] } 39... Kg7 { [%clk 0:00:04] } 40. Bb7
{ [%clk 0:01:50] } 40... h5 { [%clk 0:00:03] } 41. Bxa6 { [%clk 0:01:47] }
41... Rd3 { [%clk 0:00:01] } 42. Bxd3 { [%clk 0:01:46] } 1-0"
Rated Rapid game,https://lichess.org/dCRz9VNf,2024.08.01,-,EnverBalci,MagusCan,1-0,2024.08.01,14:46:48,1915,1907,,,C44,Scotch Game,600+0,Normal,"1. e4 { [%eval 0.15] [%clk 0:10:00] } 1... e5 { [%eval 0.21] [%clk 0:10:00] }
2. Nf3 { [%eval 0.11] [%clk 0:09:55] } 2... Nc6 { [%eval 0.19] [%clk 0:09:59] }
3. d4 { [%eval 0.09] [%clk 0:09:53] } 3... f5 $2
{ [%eval 1.66] [%clk 0:09:58] } 4. Nxe5 { [%eval 1.49] [%clk 0:09:22] } 4...
Nxe5 { [%eval 1.84] [%clk 0:08:03] } 5. dxe5 { [%eval 1.89] [%clk 0:09:19] }
5... Qe7 { [%eval 2.26] [%clk 0:07:54] } 6. Bf4 { [%eval 2.39] [%clk 0:09:06] }
6... fxe4 { [%eval 2.48] [%clk 0:07:44] } 7. Bc4
{ [%eval 3.41] [%clk 0:08:54] } 7... d6 $6 { [%eval 4.39] [%clk 0:06:51] } 8.
exd6 $2 { [%eval 3.25] [%clk 0:08:41] } 8... cxd6
{ [%eval 3.36] [%clk 0:06:40] } 9. Qh5+ { [%eval 3.32] [%clk 0:07:40] } 9... g6
{ [%eval 3.27] [%clk 0:06:34] } 10. Qb5+ { [%eval 3.15] [%clk 0:06:03] } 10...
Qd7 $6 { [%eval 4.13] [%clk 0:06:12] } 11. Nc3 { [%eval 4.0] [%clk 0:06:00] }
11... Nf6 { [%eval 3.85] [%clk 0:06:06] } 12. Qb3
{ [%eval 3.77] [%clk 0:05:34] } 12... a6 { [%eval 4.28] [%clk 0:05:46] } 13.
Nd5 $6 { [%eval 3.41] [%clk 0:05:11] } 13... Nxd5
{ [%eval 3.26] [%clk 0:05:05] } 14. Bxd5 { [%eval 3.24] [%clk 0:05:11] } 14...
Qf5 $2 { [%eval 4.57] [%clk 0:03:45] } 15. Bxb7 $2
{ [%eval 3.21] [%clk 0:04:44] } 15... Rb8 $2 { [%eval 5.43] [%clk 0:03:20] }
16. Bc6+ { [%eval 5.65] [%clk 0:04:40] } 16... Kd8
{ [%eval 5.63] [%clk 0:02:40] } 17. Qxb8 { [%eval 5.29] [%clk 0:04:29] } 17...
Qxf4 { [%eval 5.21] [%clk 0:02:31] } 18. Bb7 { [%eval 5.32] [%clk 0:04:22] }
18... Qf5 { [%eval 5.34] [%clk 0:02:18] } 19. O-O-O
{ [%eval 5.24] [%clk 0:04:19] } 19... Qd7 { [%eval 5.19] [%clk 0:01:33] } 20.
Bxa6 { [%eval 4.82] [%clk 0:03:27] } 20... Bg7 $4
{ [%eval 9.19] [%clk 0:01:18] } 21. Rxd6 { [%eval 8.57] [%clk 0:03:22] } 21...
Ke7 { [%eval 9.1] [%clk 0:00:57] } 22. Rxd7+ { [%eval 8.6] [%clk 0:03:16] }
22... Bxd7 { [%eval 8.61] [%clk 0:00:55] } 23. Qb4+
{ [%eval 8.01] [%clk 0:03:11] } 23... Kf6 $2 { [%eval #11] [%clk 0:00:40] } 24.
Qd6+ $2 { [%eval 7.33] [%clk 0:03:06] } 24... Be6
{ [%eval 7.25] [%clk 0:00:37] } 25. Bc4 { [%eval 7.17] [%clk 0:03:01] } 25...
Re8 { [%eval 7.06] [%clk 0:00:35] } 26. g4 { [%eval 6.9] [%clk 0:02:52] } 26...
Bf8 { [%eval 7.09] [%clk 0:00:29] } 27. Qf4+ { [%eval 6.76] [%clk 0:02:38] }
27... Kg7 { [%eval 6.76] [%clk 0:00:26] } 28. Bxe6
{ [%eval 6.71] [%clk 0:02:36] } 28... Rxe6 { [%eval 6.59] [%clk 0:00:24] } 29.
Qc7+ { [%eval 6.43] [%clk 0:02:33] } 29... Kg8 { [%eval 6.98] [%clk 0:00:19] }
30. Qc4 { [%eval 6.71] [%clk 0:02:26] } 30... Kg7 $4
{ [%eval #7] [%clk 0:00:08] } 31. Qxe6 { [%eval #14] [%clk 0:02:24] } 1-0"
Rated Rapid game,https://lichess.org/iRH7H0XW,2024.08.01,-,suren12345,kipec,1-0,2024.08.01,14:46:48,2093,2127,,,C41,Philidor Defense: Exchange Variation,600+0,Normal,"1. e4 { [%clk 0:10:00] } 1... e5 { [%clk 0:10:00] } 2. Nf3 { [%clk 0:09:55] }
2... d6 { [%clk 0:09:59] } 3. d4 { [%clk 0:09:53] } 3... exd4
{ [%clk 0:09:58] } 4. Nxd4 { [%clk 0:09:51] } 4... Nf6 { [%clk 0:09:57] } 5.
Nc3 { [%clk 0:09:50] } 5... g6 { [%clk 0:09:56] } 6. Bg5 { [%clk 0:09:48] }
6... Bg7 { [%clk 0:09:55] } 7. f3 { [%clk 0:09:47] } 7... O-O
{ [%clk 0:09:54] } 8. Qd2 { [%clk 0:09:46] } 8... Re8 { [%clk 0:09:52] } 9.
O-O-O { [%clk 0:09:45] } 9... a6 { [%clk 0:09:51] } 10. h4 { [%clk 0:09:43] }
10... b5 { [%clk 0:09:50] } 11. g4 { [%clk 0:09:42] } 11... Bb7
{ [%clk 0:09:47] } 12. h5 { [%clk 0:09:40] } 12... c5 { [%clk 0:09:45] } 13.
Nde2 { [%clk 0:09:27] } 13... b4 { [%clk 0:09:44] } 14. Nd5 { [%clk 0:09:17] }
14... Nbd7 { [%clk 0:09:41] } 15. hxg6 { [%clk 0:09:14] } 15... hxg6
{ [%clk 0:09:34] } 16. Bh6 { [%clk 0:09:07] } 16... Bh8 { [%clk 0:09:30] } 17.
Bg5 { [%clk 0:08:57] } 17... Bxd5 { [%clk 0:09:19] } 18. exd5
{ [%clk 0:08:47] } 18... Qa5 { [%clk 0:09:14] } 19. Kb1 { [%clk 0:08:35] }
19... Ne5 { [%clk 0:09:09] } 20. Rxh8+ { [%clk 0:08:26] } 20... Kxh8
{ [%clk 0:09:02] } 21. Bxf6+ { [%clk 0:08:25] } 21... Kg8 { [%clk 0:08:55] }
22. Qh6 { [%clk 0:08:21] } 1-0"
