Event,Site,Date,Round,White,Black,Result,UTCDate,UTCTime,WhiteElo,BlackElo,WhiteRatingDiff,BlackRatingDiff,ECO,Opening,TimeControl,Termination,Moves
Rated Rapid game,https://lichess.org/dqlEf88S,2024.08.01,-,royalaadya,aisYmus,0-1,2024.08.01,05:03:21,1262,1098,,,C00,French Defense: Normal Variation,600+0,Normal,"1. e4 { [%clk 0:10:00] } 1... e6 { [%clk 0:10:00] } 2. d4 { [%clk 0:09:58] }
2... Bb4+ { [%clk 0:09:56] } 3. Nc3 { [%clk 0:09:56] } 3... Bxc3+
{ [%clk 0:09:55] } 4. bxc3 { [%clk 0:09:54] } 4... Qe7 { [%clk 0:09:51] } 5.
Nf3 { [%clk 0:09:49] } 5... Nh6 { [%clk 0:09:46] } 6. Bc4 { [%clk 0:09:42] }
6... O-O { [%clk 0:09:46] } 7. a4 { [%clk 0:09:24] } 7... Nc6
{ [%clk 0:09:46] } 8. Ba3 { [%clk 0:09:21] } 8... Qe8 { [%clk 0:09:32] } 9.
Bxf8 { [%clk 0:09:16] } 9... Qxf8 { [%clk 0:09:29] } 10. O-O { [%clk 0:09:09] }
10... Na5 { [%clk 0:09:22] } 11. Ba2 { [%clk 0:08:48] } 11... b6
{ [%clk 0:09:17] } 12. c4 { [%clk 0:08:36] } 12... Ba6 { [%clk 0:09:17] } 13.
c5 { [%clk 0:08:31] } 13... Bxf1 { [%clk 0:09:14] } 14. Kxf1 { [%clk 0:08:02] }
14... bxc5 { [%clk 0:09:07] } 15. dxc5 { [%clk 0:07:56] } 15... Rd8
{ [%clk 0:09:07] } 16. Qd4 { [%clk 0:07:27] } 16... Nc6 { [%clk 0:09:02] } 17.
a5 { [%clk 0:07:19] } 17... Nxd4 { [%clk 0:08:56] } 0-1"
Rated Rapid game,https://lichess.org/AgAGP0xl,2024.08.01,-,arian3557,BurushkoKosmatenkii,0-1,2024.08.01,05:03:23,1167,1146,,,C40,King's Pawn Game: Damiano Defense,600+0,Normal,"1. e4 { [%clk 0:10:00] } 1... e5 { [%clk 0:10:00] } 2. Nf3 { [%clk 0:09:57] }
2... f6 { [%clk 0:09:54] } 3. d4 { [%clk 0:09:55] } 3... d5 { [%clk 0:09:52] }
4. dxe5 { [%clk 0:09:53] } 4... dxe4 { [%clk 0:09:48] } 5. Qxd8+
{ [%clk 0:09:49] } 5... Kxd8 { [%clk 0:09:47] } 6. Nd4 { [%clk 0:09:44] } 6...
fxe5 { [%clk 0:09:44] } 7. Ne2 { [%clk 0:09:38] } 7... Bc5 { [%clk 0:09:39] }
8. Bg5+ { [%clk 0:09:37] } 8... Nf6 { [%clk 0:09:36] } 9. Bxf6+
{ [%clk 0:09:35] } 9... gxf6 { [%clk 0:09:35] } 10. Nbc3 { [%clk 0:09:28] }
10... e3 { [%clk 0:09:29] } 11. Ne4 { [%clk 0:09:25] } 11... Bb6
{ [%clk 0:09:22] } 12. fxe3 { [%clk 0:09:22] } 12... Bxe3 { [%clk 0:09:20] }
13. Nxf6 { [%clk 0:09:19] } 13... Bf5 { [%clk 0:09:06] } 14. h3
{ [%clk 0:09:09] } 14... Bxc2 { [%clk 0:09:01] } 15. Ng4 { [%clk 0:09:07] }
15... Bc5 { [%clk 0:08:47] } 16. Nxe5 { [%clk 0:09:05] } 16... Kc8
{ [%clk 0:08:35] } 17. Rc1 { [%clk 0:08:59] } 17... Bb4+ { [%clk 0:08:26] } 18.
Nc3 { [%clk 0:08:50] } 18... Bf5 { [%clk 0:08:13] } 19. a3 { [%clk 0:08:42] }
19... Bd6 { [%clk 0:08:07] } 20. Nf7 { [%clk 0:08:39] } 20... Re8+
{ [%clk 0:08:03] } 21. Kd1 { [%clk 0:08:27] } 21... Bg3 { [%clk 0:07:49] } 22.
Nh6 { [%clk 0:08:01] } 22... Bg6 { [%clk 0:07:37] } 23. Bb5 { [%clk 0:07:52] }
23... Rd8+ { [%clk 0:07:28] } 24. Ke2 { [%clk 0:07:34] } 24... Bh5+
{ [%clk 0:07:24] } 25. Kf1 { [%clk 0:07:29] } 25... Rf8+ { [%clk 0:07:18] } 26.
Kg1 { [%clk 0:07:20] } 26... c6 { [%clk 0:06:59] } 27. Bf1 { [%clk 0:07:03] }
27... Nd7 { [%clk 0:06:35] } 28. Ne2 { [%clk 0:07:02] } 28... Bf2+
{ [%clk 0:06:30] } 29. Kh2 { [%clk 0:06:55] } 29... Be3 { [%clk 0:06:14] } 30.
g4 { [%clk 0:06:48] } 30... Bxc1 { [%clk 0:06:09] } 31. gxh5 { [%clk 0:06:40] }
31... Bxh6 { [%clk 0:06:06] } 32. Ng3 { [%clk 0:06:21] } 32... Kc7
{ [%clk 0:05:56] } 33. Bc4 { [%clk 0:06:03] } 33... Rf2+ { [%clk 0:05:50] } 34.
Kg1 { [%clk 0:05:57] } 34... Raf8 { [%clk 0:05:47] } 35. Ne4 { [%clk 0:05:28] }
35... Rxb2 { [%clk 0:05:36] } 36. a4 { [%clk 0:03:47] } 36... Be3+
{ [%clk 0:05:33] } 37. Nf2 { [%clk 0:03:29] } 37... Bxf2+ { [%clk 0:05:31] }
38. Kg2 { [%clk 0:03:23] } 38... Be3+ { [%clk 0:05:12] } 39. Kg3
{ [%clk 0:03:21] } 39... Rb4 { [%clk 0:05:03] } 40. Bd3 { [%clk 0:03:12] }
40... Rxa4 { [%clk 0:05:01] } 41. Bxh7 { [%clk 0:03:10] } 41... Nf6
{ [%clk 0:04:51] } 42. Bg6 { [%clk 0:03:03] } 42... Bh6 { [%clk 0:04:34] } 43.
Rf1 { [%clk 0:03:00] } 43... Rg8 { [%clk 0:04:22] } 44. Rxf6 { [%clk 0:02:48] }
44... Ra3+ { [%clk 0:04:13] } 45. Kg4 { [%clk 0:02:44] } 45... Kb6
{ [%clk 0:04:06] } 46. h4 { [%clk 0:02:08] } 46... a5 { [%clk 0:04:00] } 47.
Kf5 { [%clk 0:02:07] } 47... Rf3+ { [%clk 0:03:56] } 48. Ke6 { [%clk 0:01:59] }
48... Rxf6+ { [%clk 0:03:48] } 49. Kxf6 { [%clk 0:01:57] } 49... Rh8
{ [%clk 0:03:39] } 50. Bf5 { [%clk 0:01:41] } 50... a4 { [%clk 0:03:34] } 51.
Be6 { [%clk 0:01:27] } 51... c5 { [%clk 0:03:31] } 52. Ke5 { [%clk 0:01:25] }
52... Kb5 { [%clk 0:03:28] } 53. Ke4 { [%clk 0:01:22] } 53... Kb4
{ [%clk 0:03:25] } 54. Kd3 { [%clk 0:01:21] } 54... Re8 { [%clk 0:03:15] } 55.
Bd5 { [%clk 0:01:19] } 55... Re5 { [%clk 0:03:12] } 56. Bxb7 { [%clk 0:01:17] }
56... Rxh5 { [%clk 0:03:09] } 57. Kc2 { [%clk 0:00:59] } 57... Rxh4
{ [%clk 0:03:04] } 58. Bc6 { [%clk 0:00:57] } 58... Rh3 { [%clk 0:02:59] } 59.
Bd7 { [%clk 0:00:55] } 59... Rh2+ { [%clk 0:02:54] } 60. Kd3 { [%clk 0:00:51] }
60... a3 { [%clk 0:02:53] } 61. Be6 { [%clk 0:00:47] } 61... Rh1
{ [%clk 0:02:31] } 62. Bd5 { [%clk 0:00:39] } 62... Rd1+ { [%clk 0:02:29] } 63.
Ke4 { [%clk 0:00:37] } 63... Rxd5 { [%clk 0:02:26] } 64. Kxd5
{ [%clk 0:00:36] } 64... a2 { [%clk 0:02:25] } 65. Ke5 { [%clk 0:00:34] } 65...
a1=Q+ { [%clk 0:02:24] } 66. Kf5 { [%clk 0:00:33] } 66... c4 { [%clk 0:02:23] }
67. Kg6 { [%clk 0:00:32] } 67... Qc1 { [%clk 0:02:21] } 68. Kf5
{ [%clk 0:00:29] } 68... c3 { [%clk 0:02:20] } 69. Kg6 { [%clk 0:00:28] } 69...
c2 { [%clk 0:02:19] } 70. Kf5 { [%clk 0:00:27] } 70... Qd1 { [%clk 0:02:18] }
71. Kg6 { [%clk 0:00:26] } 71... c1=Q { [%clk 0:02:17] } 72. Kf5
{ [%clk 0:00:25] } 72... Qe3 { [%clk 0:02:14] } 73. Kg6 { [%clk 0:00:24] }
73... Qf1 { [%clk 0:02:13] } 74. Kh7 { [%clk 0:00:23] } 74... Qf7+
{ [%clk 0:02:06] } 75. Kh8 { [%clk 0:00:20] } 75... Qe5# { [%clk 0:02:04] } 0-1"
Rated Rapid game,https://lichess.org/NFarxnYj,2024.08.01,-,yuossef6001,windara12,1-0,2024.08.01,05:03:23,1213,1217,,,D02,"Queen's Pawn Game: London System, with e6",600+0,Normal,"1. d4 { [%clk 0:10:00] } 1... e6 { [%clk 0:10:00] } 2. Nf3 { [%clk 0:10:00] }
2... d5 { [%clk 0:09:59] } 3. Bf4 { [%clk 0:09:57] } 3... Nc6
{ [%clk 0:09:58] } 4. Nc3 { [%clk 0:09:57] } 4... f6 { [%clk 0:09:56] } 5. Nb5
{ [%clk 0:09:43] } 5... e5 { [%clk 0:09:50] } 6. dxe5 { [%clk 0:09:41] } 6...
fxe5 { [%clk 0:09:49] } 7. Bxe5 { [%clk 0:09:39] } 7... Nxe5 { [%clk 0:09:47] }
8. Nxe5 { [%clk 0:09:38] } 8... Bf5 { [%clk 0:09:40] } 9. e3 { [%clk 0:09:34] }
9... Bb4+ { [%clk 0:09:28] } 10. c3 { [%clk 0:09:30] } 10... Bd6
{ [%clk 0:09:15] } 11. Qxd5 { [%clk 0:09:21] } 11... c6 { [%clk 0:09:10] } 12.
Nxd6+ { [%clk 0:09:11] } 12... Ke7 { [%clk 0:09:05] } 13. Nxc6+
{ [%clk 0:08:52] } 1-0"
Rated Rapid game,https://lichess.org/GHly8KB3,2024.08.01,-,locki3,sat24,1-0,2024.08.01,05:03:23,1246,1256,,,D02,Queen's Pawn Game: Symmetrical Variation,600+0,Normal,"1. Nf3 { [%clk 0:10:00] } 1... Nf6 { [%clk 0:10:00] } 2. d4 { [%clk 0:09:58] }
2... d5 { [%clk 0:09:59] } 3. Nc3 { [%clk 0:09:56] } 3... Nc6
{ [%clk 0:09:57] } 4. e3 { [%clk 0:09:54] } 4... Bg4 { [%clk 0:09:55] } 5. Be2
{ [%clk 0:09:52] } 5... Bxf3 { [%clk 0:09:53] } 6. Bxf3 { [%clk 0:09:51] } 6...
e5 { [%clk 0:09:51] } 7. dxe5 { [%clk 0:09:49] } 7... Nxe5 { [%clk 0:09:49] }
8. Nxd5 { [%clk 0:09:43] } 8... Nxd5 { [%clk 0:09:47] } 9. Qxd5
{ [%clk 0:09:37] } 9... Qxd5 { [%clk 0:09:45] } 10. Bxd5 { [%clk 0:09:35] }
10... Rd8 { [%clk 0:09:43] } 11. Bxb7 { [%clk 0:09:30] } 11... Bb4+
{ [%clk 0:09:41] } 12. c3 { [%clk 0:09:28] } 12... Nd3+ { [%clk 0:09:39] } 13.
Ke2 { [%clk 0:09:25] } 13... Nxc1+ { [%clk 0:09:35] } 14. Raxc1
{ [%clk 0:09:23] } 14... Bc5 { [%clk 0:09:32] } 15. Rhd1 { [%clk 0:09:20] }
15... Rb8 { [%clk 0:09:28] } 16. Ba6 { [%clk 0:09:07] } 16... Rxb2+
{ [%clk 0:09:26] } 17. Rd2 { [%clk 0:09:05] } 17... Rxd2+ { [%clk 0:09:22] }
18. Kxd2 { [%clk 0:09:03] } 18... O-O { [%clk 0:09:20] } 19. Ke2
{ [%clk 0:08:53] } 19... Rb8 { [%clk 0:09:13] } 20. Rd1 { [%clk 0:08:46] }
20... Rb2+ { [%clk 0:09:10] } 21. Kf1 { [%clk 0:08:43] } 21... Be7
{ [%clk 0:09:07] } 22. Bc4 { [%clk 0:08:39] } 22... g6 { [%clk 0:08:59] } 23.
Bb3 { [%clk 0:08:36] } 23... Kg7 { [%clk 0:08:52] } 24. Ke1 { [%clk 0:08:34] }
24... a5 { [%clk 0:08:50] } 25. Rd2 { [%clk 0:08:32] } 25... Rxd2
{ [%clk 0:08:48] } 26. Kxd2 { [%clk 0:08:30] } 26... c5 { [%clk 0:08:44] } 27.
c4 { [%clk 0:08:28] } 27... Bd6 { [%clk 0:08:40] } 28. g3 { [%clk 0:08:25] }
28... h5 { [%clk 0:08:38] } 29. f4 { [%clk 0:08:23] } 29... g5
{ [%clk 0:08:35] } 30. Kd3 { [%clk 0:08:20] } 30... gxf4 { [%clk 0:08:33] } 31.
exf4 { [%clk 0:08:18] } 31... f5 { [%clk 0:08:32] } 32. Ke3 { [%clk 0:08:10] }
32... Kf7 { [%clk 0:08:30] } 33. h3 { [%clk 0:08:05] } 33... Ke7
{ [%clk 0:08:28] } 34. Kf3 { [%clk 0:08:02] } 34... Kd7 { [%clk 0:08:20] } 35.
g4 { [%clk 0:08:00] } 35... fxg4+ { [%clk 0:08:18] } 36. hxg4
{ [%clk 0:07:58] } 36... hxg4+ { [%clk 0:08:17] } 37. Kxg4 { [%clk 0:07:57] }
37... Ke6 { [%clk 0:08:14] } 38. f5+ { [%clk 0:07:55] } 38... Kf6
{ [%clk 0:08:13] } 39. Bc2 { [%clk 0:07:52] } 39... Bc7 { [%clk 0:08:09] } 40.
Kf3 { [%clk 0:07:48] } 40... Bd6 { [%clk 0:08:05] } 41. Ke4 { [%clk 0:07:46] }
41... Be7 { [%clk 0:07:59] } 42. Kd5 { [%clk 0:07:44] } 42... Bf8
{ [%clk 0:07:58] } 43. Kc6 { [%clk 0:07:41] } 43... a4 { [%clk 0:07:53] } 44.
Kb5 { [%clk 0:07:37] } 44... a3 { [%clk 0:07:51] } 45. Ka4 { [%clk 0:07:34] }
45... Ke5 { [%clk 0:07:44] } 46. Kxa3 { [%clk 0:07:32] } 46... Kd4
{ [%clk 0:07:43] } 47. Kb3 { [%clk 0:07:30] } 47... Ke3 { [%clk 0:07:40] } 48.
a3 { [%clk 0:07:26] } 48... Kd2 { [%clk 0:07:37] } 49. a4 { [%clk 0:07:24] }
49... Bd6 { [%clk 0:07:33] } 50. a5 { [%clk 0:07:22] } 50... Bb8
{ [%clk 0:07:24] } 51. a6 { [%clk 0:07:20] } 51... Kc1 { [%clk 0:07:21] } 52.
f6 { [%clk 0:07:18] } 52... Bd6 { [%clk 0:07:16] } 53. a7 { [%clk 0:07:15] }
1-0"
Rated Rapid game,https://lichess.org/o730zkGB,2024.08.01,-,debojitsinha1,irishman08,1-0,2024.08.01,05:03:23,2015,2009,,,D20,Queen's Gambit Accepted: Saduleto Variation,600+0,Normal,"1. d4 { [%clk 0:10:00] } 1... d5 { [%clk 0:10:00] } 2. c4 { [%clk 0:09:56] }
2... dxc4 { [%clk 0:09:57] } 3. e4 { [%clk 0:09:54] } 3... e6
{ [%clk 0:09:52] } 4. Bxc4 { [%clk 0:09:52] } 4... Nc6 { [%clk 0:09:48] } 5.
Nf3 { [%clk 0:09:48] } 5... Bb4+ { [%clk 0:09:43] } 6. Nc3 { [%clk 0:09:42] }
6... Nge7 { [%clk 0:09:40] } 7. O-O { [%clk 0:09:40] } 7... O-O
{ [%clk 0:09:37] } 8. a3 { [%clk 0:09:38] } 8... Ba5 { [%clk 0:09:29] } 9. b4
{ [%clk 0:09:35] } 9... Bb6 { [%clk 0:09:25] } 10. Ne2 { [%clk 0:08:42] } 10...
a6 { [%clk 0:09:17] } 11. Bb2 { [%clk 0:08:39] } 11... Kh8 { [%clk 0:09:12] }
12. b5 { [%clk 0:07:58] } 12... axb5 { [%clk 0:09:07] } 13. Bxb5
{ [%clk 0:07:56] } 13... Na5 { [%clk 0:09:01] } 14. a4 { [%clk 0:07:48] } 14...
c6 { [%clk 0:08:45] } 15. Bd3 { [%clk 0:07:41] } 15... f5 { [%clk 0:08:33] }
16. exf5 { [%clk 0:07:27] } 16... Nxf5 { [%clk 0:08:31] } 17. Ne5
{ [%clk 0:07:01] } 17... Qg5 { [%clk 0:08:09] } 18. Bxf5 { [%clk 0:06:20] }
18... exf5 { [%clk 0:08:00] } 19. Ng3 { [%clk 0:06:10] } 19... f4
{ [%clk 0:07:49] } 20. Ne4 { [%clk 0:06:00] } 20... Qf5 { [%clk 0:07:38] } 21.
Nd6 { [%clk 0:05:43] } 21... Qe6 { [%clk 0:07:21] } 22. Ba3 { [%clk 0:04:53] }
22... Rf6 { [%clk 0:06:54] } 23. Re1 { [%clk 0:04:37] } 23... Qd5
{ [%clk 0:06:39] } 24. Qh5 { [%clk 0:03:27] } 24... Ba7 { [%clk 0:05:59] } 25.
Nef7+ { [%clk 0:02:38] } 25... Kg8 { [%clk 0:05:38] } 26. Re8#
{ [%clk 0:02:28] } 1-0"
Rated Rapid game,https://lichess.org/D5BrZJFk,2024.08.01,-,youalex,Jerosam,1-0,2024.08.01,05:03:23,1684,1804,,,B01,"Scandinavian Defense: Main Line, Mieses Variation",600+0,Normal,"1. e4 { [%clk 0:10:00] } 1... d5 { [%clk 0:10:00] } 2. exd5 { [%clk 0:09:58] }
2... Qxd5 { [%clk 0:10:00] } 3. Nc3 { [%clk 0:09:57] } 3... Qa5
{ [%clk 0:09:59] } 4. d4 { [%clk 0:09:56] } 4... Nf6 { [%clk 0:09:58] } 5. Nf3
{ [%clk 0:09:55] } 5... Bg4 { [%clk 0:09:57] } 6. Bd2 { [%clk 0:09:54] } 6...
Nc6 { [%clk 0:09:53] } 7. a4 { [%clk 0:09:31] } 7... Nxd4 { [%clk 0:09:29] } 8.
Nb5 { [%clk 0:09:30] } 8... Bxf3 { [%clk 0:09:19] } 9. gxf3 { [%clk 0:09:24] }
9... Qb6 { [%clk 0:09:14] } 10. a5 { [%clk 0:09:17] } 10... Qc6
{ [%clk 0:09:09] } 11. Nxd4 { [%clk 0:09:14] } 1-0"
Rated Rapid game,https://lichess.org/IOAvKkNV,2024.08.01,-,Petro66,Salex000,0-1,2024.08.01,05:03:23,1240,1228,,,C44,Scotch Game,600+0,Normal,"1. e4 { [%clk 0:10:00] } 1... e5 { [%clk 0:10:00] } 2. Nf3 { [%clk 0:09:58] }
2... Nc6 { [%clk 0:09:59] } 3. d4 { [%clk 0:09:56] } 3... Bd6
{ [%clk 0:09:54] } 4. dxe5 { [%clk 0:09:52] } 4... Nxe5 { [%clk 0:09:51] } 5.
Nxe5 { [%clk 0:09:50] } 5... Bxe5 { [%clk 0:09:51] } 6. Bc4 { [%clk 0:09:44] }
6... d6 { [%clk 0:09:49] } 7. O-O { [%clk 0:09:40] } 7... Nf6
{ [%clk 0:09:48] } 8. Bg5 { [%clk 0:09:35] } 8... h6 { [%clk 0:09:44] } 9. Bxf6
{ [%clk 0:09:33] } 9... Qxf6 { [%clk 0:09:43] } 10. c3 { [%clk 0:09:29] } 10...
Qf4 { [%clk 0:09:27] } 11. Qh5 { [%clk 0:08:36] } 11... g6 { [%clk 0:09:17] }
12. Qh4 { [%clk 0:08:20] } 12... Qxh4 { [%clk 0:09:05] } 13. g3
{ [%clk 0:08:11] } 13... Qxe4 { [%clk 0:08:57] } 14. Nd2 { [%clk 0:08:07] }
14... Qc6 { [%clk 0:08:49] } 15. f4 { [%clk 0:07:56] } 15... Bh3
{ [%clk 0:08:46] } 16. Rfe1 { [%clk 0:07:48] } 16... Qg2# { [%clk 0:08:43] }
0-1"
Rated Rapid game,https://lichess.org/n7hHNuyI,2024.08.01,-,HelloWorldHereWeGo,santyago186rus,1-0,2024.08.01,05:03:23,1460,1344,,,C50,Italian Game,600+0,Normal,"1. e4 { [%clk 0:10:00] } 1... e5 { [%clk 0:10:00] } 2. Nf3 { [%clk 0:09:58] }
2... Nc6 { [%clk 0:09:58] } 3. Bc4 { [%clk 0:09:56] } 3... Qe7
{ [%clk 0:09:48] } 4. d4 { [%clk 0:09:53] } 4... Qb4+ { [%clk 0:09:27] } 5.
Nbd2 { [%clk 0:09:49] } 5... f6 { [%clk 0:09:15] } 6. dxe5 { [%clk 0:09:43] }
6... d6 { [%clk 0:08:36] } 7. Bxg8 { [%clk 0:09:25] } 7... Rxg8
{ [%clk 0:08:35] } 8. exd6 { [%clk 0:09:18] } 8... Qxd6 { [%clk 0:08:30] } 9.
O-O { [%clk 0:09:02] } 9... Bg4 { [%clk 0:08:14] } 10. h3 { [%clk 0:08:59] }
10... Bxf3 { [%clk 0:08:13] } 11. Qxf3 { [%clk 0:08:57] } 11... Qc5
{ [%clk 0:08:05] } 12. Nb3 { [%clk 0:08:49] } 12... Qxc2 { [%clk 0:07:58] } 13.
Qh5+ { [%clk 0:08:43] } 13... g6 { [%clk 0:07:54] } 14. Qxh7 { [%clk 0:08:41] }
14... Qxe4 { [%clk 0:07:50] } 15. Qxg8 { [%clk 0:08:32] } 15... Ne7
{ [%clk 0:07:27] } 16. Qh8 { [%clk 0:08:17] } 16... Qe5 { [%clk 0:07:19] } 17.
Bh6 { [%clk 0:08:11] } 17... Kd7 { [%clk 0:07:12] } 18. Rad1+
{ [%clk 0:08:05] } 18... Nd5 { [%clk 0:07:02] } 19. Bxf8 { [%clk 0:07:51] } 1-0"
Rated Rapid game,https://lichess.org/tp6sexEz,2024.08.01,-,ngilles330,ArtUlk,0-1,2024.08.01,05:03:23,1359,1267,,,A34,"English Opening: Symmetrical Variation, Normal Variation",600+0,Normal,"1. c4 { [%clk 0:10:00] } 1... c5 { [%clk 0:10:00] } 2. Nc3 { [%clk 0:09:58] }
2... a6 { [%clk 0:09:54] } 3. e3 { [%clk 0:09:55] } 3... e6 { [%clk 0:09:51] }
4. d4 { [%clk 0:09:53] } 4... b6 { [%clk 0:09:39] } 5. dxc5 { [%clk 0:09:49] }
5... bxc5 { [%clk 0:09:37] } 6. Nf3 { [%clk 0:09:36] } 6... f6
{ [%clk 0:09:35] } 7. Be2 { [%clk 0:09:24] } 7... g5 { [%clk 0:09:26] } 8. O-O
{ [%clk 0:09:23] } 8... Nc6 { [%clk 0:09:21] } 9. b3 { [%clk 0:09:07] } 9...
Nge7 { [%clk 0:09:02] } 10. Na4 { [%clk 0:08:52] } 10... Ng6 { [%clk 0:08:41] }
11. a3 { [%clk 0:08:32] } 11... g4 { [%clk 0:08:20] } 12. Nd2
{ [%clk 0:08:08] } 12... f5 { [%clk 0:08:13] } 13. e4 { [%clk 0:07:59] } 13...
Bg7 { [%clk 0:08:00] } 14. Rb1 { [%clk 0:07:47] } 14... d6 { [%clk 0:07:35] }
15. exf5 { [%clk 0:07:35] } 15... exf5 { [%clk 0:07:32] } 16. Bb2
{ [%clk 0:07:34] } 16... Bxb2 { [%clk 0:07:28] } 17. Rxb2 { [%clk 0:07:32] }
17... Nd4 { [%clk 0:06:54] } 18. Nc3 { [%clk 0:06:55] } 18... Bb7
{ [%clk 0:06:37] } 19. f3 { [%clk 0:06:45] } 19... Kd7 { [%clk 0:06:18] } 20.
fxg4 { [%clk 0:06:35] } 20... f4 { [%clk 0:06:10] } 21. g5 { [%clk 0:06:25] }
21... Re8 { [%clk 0:05:59] } 22. Bg4+ { [%clk 0:06:22] } 22... Kc7
{ [%clk 0:05:47] } 23. Nd5+ { [%clk 0:05:47] } 23... Bxd5 { [%clk 0:05:35] }
24. cxd5 { [%clk 0:05:45] } 24... Qxg5 { [%clk 0:05:24] } 25. h3
{ [%clk 0:05:11] } 25... Ne5 { [%clk 0:04:56] } 26. Ne4 { [%clk 0:04:41] }
26... Qg6 { [%clk 0:04:33] } 27. Ng3 { [%clk 0:04:36] } 27... Nxg4
{ [%clk 0:04:10] } 28. Rxf4 { [%clk 0:04:15] } 28... Ne3 { [%clk 0:03:59] } 29.
Rg4 { [%clk 0:04:00] } 29... Qf6 { [%clk 0:03:37] } 30. Qd2 { [%clk 0:03:28] }
30... Nxg4 { [%clk 0:03:10] } 31. Qa5+ { [%clk 0:03:22] } 31... Kb7
{ [%clk 0:02:59] } 32. hxg4 { [%clk 0:02:54] } 32... Ne2+ { [%clk 0:02:46] }
33. Kh2 { [%clk 0:02:45] } 33... Qxb2 { [%clk 0:02:39] } 34. Nxe2
{ [%clk 0:02:39] } 34... Qxe2 { [%clk 0:02:34] } 35. b4 { [%clk 0:02:28] }
35... Qxg4 { [%clk 0:01:42] } 36. bxc5 { [%clk 0:02:21] } 36... Rg8
{ [%clk 0:01:29] } 37. c6+ { [%clk 0:02:16] } 37... Kc8 { [%clk 0:01:23] } 38.
Qd2 { [%clk 0:01:45] } 38... h5 { [%clk 0:01:16] } 39. Qa2 { [%clk 0:01:31] }
39... Kc7 { [%clk 0:01:09] } 40. Qf2 { [%clk 0:01:23] } 40... a5
{ [%clk 0:00:55] } 41. Qf7+ { [%clk 0:01:20] } 41... Kb6 { [%clk 0:00:50] } 42.
Qb7+ { [%clk 0:01:19] } 42... Kc5 { [%clk 0:00:49] } 43. c7 { [%clk 0:01:13] }
43... Qxg2# { [%clk 0:00:47] } 0-1"
Rated Rapid game,https://lichess.org/znEJCxCB,2024.08.01,-,repuzio,hyperdog23451,0-1,2024.08.01,05:03:23,1986,1891,,,B20,Sicilian Defense: Bowdler Attack,600+0,Normal,"1. e4 { [%clk 0:10:00] } 1... c5 { [%clk 0:10:00] } 2. Bc4 { [%clk 0:09:58] }
2... e6 { [%clk 0:09:59] } 3. Nf3 { [%clk 0:09:53] } 3... Nc6
{ [%clk 0:09:56] } 4. d4 { [%clk 0:09:46] } 4... cxd4 { [%clk 0:07:35] } 5.
Nxd4 { [%clk 0:09:42] } 5... Nf6 { [%clk 0:07:32] } 6. Bg5 { [%clk 0:09:32] }
6... Be7 { [%clk 0:07:22] } 7. Nc3 { [%clk 0:09:10] } 7... a6
{ [%clk 0:07:10] } 8. Nxc6 { [%clk 0:08:59] } 8... bxc6 { [%clk 0:06:17] } 9.
O-O { [%clk 0:08:48] } 9... O-O { [%clk 0:06:08] } 10. Bd3 { [%clk 0:08:39] }
10... d5 { [%clk 0:06:03] } 11. e5 { [%clk 0:08:33] } 11... Nd7
{ [%clk 0:06:00] } 12. Bxe7 { [%clk 0:08:30] } 12... Qxe7 { [%clk 0:06:00] }
13. f4 { [%clk 0:08:16] } 13... Nc5 { [%clk 0:05:49] } 14. a3
{ [%clk 0:08:03] } 14... a5 { [%clk 0:05:42] } 15. b4 { [%clk 0:07:45] } 15...
Nxd3 { [%clk 0:05:38] } 16. Qxd3 { [%clk 0:07:32] } 16... Ba6
{ [%clk 0:05:35] } 17. Qd4 { [%clk 0:07:19] } 17... Bxf1 { [%clk 0:05:34] } 18.
Kxf1 { [%clk 0:07:18] } 18... axb4 { [%clk 0:05:30] } 19. Ne2
{ [%clk 0:06:54] } 19... bxa3 { [%clk 0:05:18] } 20. Ng3 { [%clk 0:06:37] }
20... Rfb8 { [%clk 0:05:12] } 21. f5 { [%clk 0:06:20] } 21... a2
{ [%clk 0:05:10] } 22. Qd1 { [%clk 0:05:55] } 22... Qb4 { [%clk 0:05:03] } 23.
Ne2 { [%clk 0:05:18] } 23... Qb1 { [%clk 0:04:46] } 24. Nc3 { [%clk 0:04:36] }
24... Qxd1+ { [%clk 0:04:41] } 25. Nxd1 { [%clk 0:04:00] } 25... Rb1
{ [%clk 0:04:39] } 0-1"
