Event,Site,Date,Round,White,Black,Result,UTCDate,UTCTime,WhiteElo,BlackElo,WhiteRatingDiff,BlackRatingDiff,ECO,Opening,TimeControl,Termination,Moves
Rated Rapid game,https://lichess.org/CYRhFDRf,2024.08.01,-,FORESEEIT,seldilb77,0-1,2024.08.01,06:36:52,1456,1522,,,C20,King's Pawn Game: Leonardis Variation,600+0,Normal,"1. e4 { [%clk 0:10:00] } 1... e5 { [%clk 0:10:00] } 2. d3 { [%clk 0:09:58] }
2... Bc5 { [%clk 0:09:55] } 3. h3 { [%clk 0:09:55] } 3... c6 { [%clk 0:09:53] }
4. Nf3 { [%clk 0:09:47] } 4... d6 { [%clk 0:09:49] } 5. Nc3 { [%clk 0:09:41] }
5... Qb6 { [%clk 0:09:46] } 6. b3 { [%clk 0:09:37] } 6... Bxf2+
{ [%clk 0:09:43] } 7. Ke2 { [%clk 0:09:07] } 7... Bg3 { [%clk 0:09:38] } 8. Bb2
{ [%clk 0:08:54] } 8... Qf2# { [%clk 0:09:36] } 0-1"
Rated Rapid game,https://lichess.org/r68hgZRf,2024.08.01,-,ElTa02,Kings_Enigma,0-1,2024.08.01,06:36:52,1292,1270,,,C46,Three Knights Opening,600+0,Normal,"1. e4 { [%clk 0:10:00] } 1... e5 { [%clk 0:10:00] } 2. Nf3 { [%clk 0:09:58] }
2... Nc6 { [%clk 0:09:56] } 3. Nc3 { [%clk 0:09:56] } 3... Bc5
{ [%clk 0:09:52] } 4. Bc4 { [%clk 0:09:51] } 4... h6 { [%clk 0:09:49] } 5. O-O
{ [%clk 0:09:45] } 5... Nf6 { [%clk 0:09:46] } 6. Nd5 { [%clk 0:09:43] } 6...
O-O { [%clk 0:09:38] } 7. d3 { [%clk 0:09:41] } 7... d6 { [%clk 0:09:26] } 8.
Be3 { [%clk 0:09:28] } 8... Ne7 { [%clk 0:09:25] } 9. Nxe7+ { [%clk 0:09:24] }
9... Qxe7 { [%clk 0:09:22] } 10. Bxc5 { [%clk 0:09:23] } 10... dxc5
{ [%clk 0:09:21] } 11. Qd2 { [%clk 0:09:17] } 11... Be6 { [%clk 0:09:16] } 12.
Bxe6 { [%clk 0:09:13] } 12... Qxe6 { [%clk 0:09:14] } 13. Qc3
{ [%clk 0:09:12] } 13... Rfe8 { [%clk 0:09:11] } 14. Nxe5 { [%clk 0:09:10] }
14... Qxe5 { [%clk 0:09:07] } 15. Qxe5 { [%clk 0:09:08] } 15... Rxe5
{ [%clk 0:09:06] } 16. c3 { [%clk 0:09:05] } 16... c4 { [%clk 0:08:57] } 17. d4
{ [%clk 0:08:38] } 0-1"
Rated Rapid game,https://lichess.org/1uSQbLJ1,2024.08.01,-,the_accountantt,Mukabwa,1-0,2024.08.01,06:36:58,1729,1762,,,C00,French Defense: Diemer-Duhm Gambit Accepted,600+0,Normal,"1. e4 { [%clk 0:10:00] } 1... d5 { [%clk 0:10:00] } 2. d4 { [%clk 0:09:44] }
2... dxe4 { [%clk 0:09:57] } 3. c4 { [%clk 0:09:39] } 3... e6
{ [%clk 0:09:47] } 4. Nc3 { [%clk 0:09:38] } 4... f5 { [%clk 0:09:44] } 5. d5
{ [%clk 0:09:31] } 5... Bb4 { [%clk 0:09:38] } 6. Bd2 { [%clk 0:09:13] } 6...
Bxc3 { [%clk 0:09:35] } 7. Bxc3 { [%clk 0:09:12] } 7... exd5 { [%clk 0:09:35] }
8. Bxg7 { [%clk 0:09:10] } 8... Nf6 { [%clk 0:09:30] } 9. Bxh8
{ [%clk 0:09:07] } 9... Be6 { [%clk 0:09:24] } 10. Bxf6 { [%clk 0:09:05] }
10... Qxf6 { [%clk 0:09:22] } 11. Qh5+ { [%clk 0:09:03] } 11... Bf7
{ [%clk 0:09:20] } 12. Qxh7 { [%clk 0:09:00] } 12... Qxb2 { [%clk 0:09:16] }
13. Rd1 { [%clk 0:08:52] } 13... Qc3+ { [%clk 0:09:13] } 14. Rd2
{ [%clk 0:08:47] } 14... Qc1+ { [%clk 0:09:08] } 15. Rd1 { [%clk 0:08:36] }
15... Qc3+ { [%clk 0:09:06] } 16. Ke2 { [%clk 0:08:31] } 16... Qxc4+
{ [%clk 0:08:57] } 17. Ke1 { [%clk 0:08:24] } 17... Qc3+ { [%clk 0:08:55] } 18.
Rd2 { [%clk 0:08:20] } 18... Qc1+ { [%clk 0:08:47] } 19. Ke2 { [%clk 0:08:17] }
19... Qc4+ { [%clk 0:08:44] } 20. Ke3 { [%clk 0:08:11] } 20... Qc5+
{ [%clk 0:08:29] } 21. Kf4 { [%clk 0:08:01] } 21... Nd7 { [%clk 0:08:08] } 22.
Qh8+ { [%clk 0:07:48] } 22... Bg8 { [%clk 0:07:56] } 23. Qxg8+
{ [%clk 0:07:46] } 23... Nf8 { [%clk 0:07:39] } 24. Rxd5 { [%clk 0:07:37] }
24... Qxf2+ { [%clk 0:07:30] } 25. Nf3 { [%clk 0:07:12] } 25... exf3
{ [%clk 0:07:24] } 26. Re5+ { [%clk 0:07:02] } 26... Kd7 { [%clk 0:07:18] } 27.
Qf7+ { [%clk 0:06:56] } 27... Kc6 { [%clk 0:07:15] } 28. Bb5+
{ [%clk 0:06:53] } 28... Kb6 { [%clk 0:07:10] } 29. Qf6+ { [%clk 0:06:42] }
29... c6 { [%clk 0:07:08] } 30. Bxc6 { [%clk 0:06:36] } 30... fxg2+
{ [%clk 0:07:05] } 31. Bf3+ { [%clk 0:06:30] } 31... Kc7 { [%clk 0:06:41] } 32.
Rc1+ { [%clk 0:06:23] } 32... Kd7 { [%clk 0:06:30] } 33. Qf7+
{ [%clk 0:06:15] } 33... Kd6 { [%clk 0:06:27] } 34. Qe7# { [%clk 0:06:11] } 1-0"
Rated Rapid game,https://lichess.org/hDNIKlF2,2024.08.01,-,nepalsulav,vit1874,1-0,2024.08.01,06:36:58,1698,1689,,,C55,"Italian Game: Two Knights Defense, Modern Bishop's Opening",600+0,Normal,"1. e4 { [%clk 0:10:00] } 1... e5 { [%clk 0:10:00] } 2. Nf3 { [%clk 0:09:58] }
2... Nc6 { [%clk 0:09:54] } 3. Bc4 { [%clk 0:09:52] } 3... Nf6
{ [%clk 0:09:46] } 4. d3 { [%clk 0:09:48] } 4... h6 { [%clk 0:09:40] } 5. Bb3
{ [%clk 0:09:38] } 5... d6 { [%clk 0:09:39] } 6. h3 { [%clk 0:09:35] } 6... a6
{ [%clk 0:09:30] } 7. a3 { [%clk 0:09:33] } 7... Be6 { [%clk 0:09:27] } 8. Bxe6
{ [%clk 0:09:30] } 8... fxe6 { [%clk 0:09:26] } 9. Bd2 { [%clk 0:09:20] } 9...
d5 { [%clk 0:09:25] } 10. Qe2 { [%clk 0:09:13] } 10... Nd4 { [%clk 0:09:09] }
11. Nxd4 { [%clk 0:09:09] } 11... exd4 { [%clk 0:09:08] } 12. e5
{ [%clk 0:09:03] } 12... Nd7 { [%clk 0:09:04] } 13. Qh5+ { [%clk 0:08:41] }
13... Ke7 { [%clk 0:08:54] } 14. Bg5+ { [%clk 0:08:33] } 14... hxg5
{ [%clk 0:08:49] } 15. Qxh8 { [%clk 0:08:31] } 15... Qe8 { [%clk 0:08:40] } 16.
Qh7 { [%clk 0:08:07] } 16... Qf7 { [%clk 0:08:29] } 17. Nd2 { [%clk 0:07:59] }
17... Re8 { [%clk 0:08:28] } 18. Nb3 { [%clk 0:07:50] } 18... Nxe5
{ [%clk 0:08:14] } 19. Nxd4 { [%clk 0:07:49] } 19... Kd8 { [%clk 0:08:09] } 20.
O-O-O { [%clk 0:07:41] } 20... Bc5 { [%clk 0:07:37] } 21. Nf3
{ [%clk 0:07:23] } 21... Ng6 { [%clk 0:07:26] } 22. Nxg5 { [%clk 0:07:14] }
22... Qf6 { [%clk 0:06:59] } 23. Qh5 { [%clk 0:07:00] } 23... Rh8
{ [%clk 0:06:39] } 24. Qg4 { [%clk 0:06:57] } 24... Nf4 { [%clk 0:06:19] } 25.
g3 { [%clk 0:06:39] } 25... Ne2+ { [%clk 0:05:49] } 26. Qxe2 { [%clk 0:06:36] }
26... Qxg5+ { [%clk 0:05:47] } 27. Kb1 { [%clk 0:06:31] } 27... Qe7
{ [%clk 0:05:36] } 28. Rde1 { [%clk 0:06:26] } 28... Kd7 { [%clk 0:05:33] } 29.
f4 { [%clk 0:06:12] } 29... Rf8 { [%clk 0:05:27] } 30. Qg4 { [%clk 0:05:47] }
30... Rf5 { [%clk 0:05:09] } 31. Qf3 { [%clk 0:05:11] } 31... b5
{ [%clk 0:05:02] } 32. g4 { [%clk 0:04:57] } 32... Rf7 { [%clk 0:04:22] } 33.
f5 { [%clk 0:04:54] } 33... Rf6 { [%clk 0:03:58] } 34. b4 { [%clk 0:04:14] }
34... Bd4 { [%clk 0:03:51] } 35. Qf4 { [%clk 0:03:34] } 35... a5
{ [%clk 0:03:48] } 36. Qxd4 { [%clk 0:03:32] } 1-0"
Rated Rapid game,https://lichess.org/vn0v0ndL,2024.08.01,-,OktoLR,Bahubali_10110,1-0,2024.08.01,06:36:58,1986,1985,,,B10,Caro-Kann Defense: Hillbilly Attack,600+0,Normal,"1. e4 { [%clk 0:10:00] } 1... c6 { [%clk 0:10:00] } 2. Bc4 { [%clk 0:09:59] }
2... d5 { [%clk 0:09:57] } 3. exd5 { [%clk 0:09:58] } 3... cxd5
{ [%clk 0:09:55] } 4. Bb3 { [%clk 0:09:57] } 4... Nf6 { [%clk 0:09:53] } 5. d4
{ [%clk 0:09:56] } 5... h6 { [%clk 0:09:53] } 6. c3 { [%clk 0:09:55] } 6... Nc6
{ [%clk 0:09:52] } 7. h3 { [%clk 0:09:54] } 7... Bf5 { [%clk 0:09:50] } 8. f4
{ [%clk 0:09:52] } 8... Ne4 { [%clk 0:09:34] } 9. Qf3 { [%clk 0:09:40] } 9...
e6 { [%clk 0:09:26] } 10. Ne2 { [%clk 0:09:37] } 10... Qh4+ { [%clk 0:09:23] }
11. g3 { [%clk 0:09:32] } 11... Qd8 { [%clk 0:08:51] } 12. Be3
{ [%clk 0:09:28] } 12... a5 { [%clk 0:08:46] } 13. Nd2 { [%clk 0:09:25] } 13...
a4 { [%clk 0:08:43] } 14. Bc2 { [%clk 0:09:20] } 14... a3 { [%clk 0:08:20] }
15. bxa3 { [%clk 0:09:11] } 15... Bxa3 { [%clk 0:08:15] } 16. O-O
{ [%clk 0:09:02] } 16... Nd6 { [%clk 0:07:21] } 17. Bxf5 { [%clk 0:08:50] }
17... Nxf5 { [%clk 0:07:21] } 18. g4 { [%clk 0:08:30] } 18... Nd6
{ [%clk 0:07:12] } 19. Ng3 { [%clk 0:08:14] } 19... Bb2 { [%clk 0:07:07] } 20.
Rae1 { [%clk 0:08:06] } 20... Bxc3 { [%clk 0:07:03] } 21. f5 { [%clk 0:08:01] }
21... Nxd4 { [%clk 0:06:38] } 22. Bxd4 { [%clk 0:07:40] } 22... Bxd4+
{ [%clk 0:06:37] } 23. Kh1 { [%clk 0:07:32] } 23... O-O { [%clk 0:06:33] } 24.
Qd3 { [%clk 0:07:20] } 24... Qb6 { [%clk 0:05:58] } 25. Nb3 { [%clk 0:05:35] }
25... Bf2 { [%clk 0:05:52] } 26. Re2 { [%clk 0:05:26] } 26... Bxg3
{ [%clk 0:05:49] } 27. Qxg3 { [%clk 0:05:24] } 27... Ne4 { [%clk 0:05:32] } 28.
Qe5 { [%clk 0:05:03] } 28... Rxa2 { [%clk 0:04:54] } 29. Rxa2
{ [%clk 0:04:23] } 29... Qxb3 { [%clk 0:04:52] } 30. Rb2 { [%clk 0:04:18] }
30... Qxh3+ { [%clk 0:04:49] } 31. Kg1 { [%clk 0:04:15] } 31... Ng5
{ [%clk 0:02:56] } 32. Rg2 { [%clk 0:03:31] } 32... Nf3+ { [%clk 0:02:44] } 33.
Rxf3 { [%clk 0:03:25] } 33... Qxf3 { [%clk 0:02:44] } 34. fxe6
{ [%clk 0:03:17] } 34... fxe6 { [%clk 0:02:35] } 35. Qxe6+ { [%clk 0:03:15] }
35... Kh8 { [%clk 0:02:35] } 36. g5 { [%clk 0:03:11] } 36... hxg5
{ [%clk 0:02:02] } 37. Rh2+ { [%clk 0:03:00] } 1-0"
Rated Rapid game,https://lichess.org/6IqBQoNx,2024.08.01,-,rakshi2980,baya1964,0-1,2024.08.01,06:36:58,1794,1765,,,B00,Owen Defense,600+0,Normal,"1. e4 { [%clk 0:10:00] } 1... b6 { [%clk 0:10:00] } 2. d4 { [%clk 0:09:59] }
2... e6 { [%clk 0:09:59] } 3. Nf3 { [%clk 0:09:57] } 3... Bb7
{ [%clk 0:09:57] } 4. Nc3 { [%clk 0:09:53] } 4... d6 { [%clk 0:09:46] } 5. Bd3
{ [%clk 0:09:51] } 5... Nf6 { [%clk 0:09:45] } 6. O-O { [%clk 0:09:47] } 6...
Be7 { [%clk 0:09:41] } 7. Be3 { [%clk 0:09:40] } 7... h6 { [%clk 0:09:39] } 8.
Qd2 { [%clk 0:09:38] } 8... Nh7 { [%clk 0:09:27] } 9. a4 { [%clk 0:09:35] }
9... Nc6 { [%clk 0:09:08] } 10. Ne1 { [%clk 0:09:32] } 10... Nb4
{ [%clk 0:08:58] } 11. f4 { [%clk 0:09:28] } 11... Nxd3 { [%clk 0:08:55] } 12.
cxd3 { [%clk 0:09:26] } 12... O-O { [%clk 0:08:44] } 13. Rf3 { [%clk 0:09:12] }
13... c5 { [%clk 0:08:09] } 14. dxc5 { [%clk 0:09:06] } 14... dxc5
{ [%clk 0:08:05] } 15. Rg3 { [%clk 0:09:04] } 15... Bh4 { [%clk 0:07:49] } 16.
Rg4 { [%clk 0:08:54] } 16... Bf6 { [%clk 0:07:41] } 17. f5 { [%clk 0:08:46] }
17... exf5 { [%clk 0:07:19] } 18. exf5 { [%clk 0:08:44] } 18... Bg5
{ [%clk 0:06:24] } 19. Bxg5 { [%clk 0:08:33] } 19... Nxg5 { [%clk 0:06:22] }
20. h4 { [%clk 0:08:17] } 20... Nh7 { [%clk 0:06:08] } 21. Qxh6
{ [%clk 0:08:15] } 21... Qf6 { [%clk 0:05:59] } 22. Qxf6 { [%clk 0:08:13] }
22... Nxf6 { [%clk 0:05:57] } 23. Rg3 { [%clk 0:07:56] } 23... Rfe8
{ [%clk 0:05:40] } 24. Nf3 { [%clk 0:07:42] } 24... Re3 { [%clk 0:05:32] } 25.
Rd1 { [%clk 0:07:34] } 25... Rae8 { [%clk 0:04:55] } 26. d4 { [%clk 0:07:25] }
26... Nh5 { [%clk 0:04:26] } 27. Rg5 { [%clk 0:07:22] } 27... Nf4
{ [%clk 0:04:06] } 28. f6 { [%clk 0:07:10] } 28... g6 { [%clk 0:04:03] } 29.
dxc5 { [%clk 0:07:05] } 29... Bxf3 { [%clk 0:03:55] } 30. gxf3
{ [%clk 0:07:00] } 30... Nh3+ { [%clk 0:03:41] } 31. Kg2 { [%clk 0:06:56] }
31... Nxg5 { [%clk 0:03:40] } 32. hxg5 { [%clk 0:06:54] } 32... bxc5
{ [%clk 0:03:37] } 0-1"
Rated Rapid game,https://lichess.org/jAnvDt4l,2024.08.01,-,noahraub,HARSH_0006,1/2-1/2,2024.08.01,06:36:58,1241,988,,,C44,Ponziani Opening: Steinitz Variation,600+0,Normal,"1. e4 { [%clk 0:10:00] } 1... e5 { [%clk 0:10:00] } 2. Nf3 { [%clk 0:09:59] }
2... Nc6 { [%clk 0:09:55] } 3. c3 { [%clk 0:09:57] } 3... d5 { [%clk 0:09:49] }
4. Qa4 { [%clk 0:09:52] } 4... f6 { [%clk 0:09:44] } 5. d4 { [%clk 0:09:46] }
5... dxe4 { [%clk 0:09:39] } 6. Nfd2 { [%clk 0:09:28] } 6... exd4
{ [%clk 0:09:33] } 7. cxd4 { [%clk 0:09:25] } 7... Qxd4 { [%clk 0:09:28] } 8.
Qxd4 { [%clk 0:09:23] } 8... Nxd4 { [%clk 0:09:25] } 9. Nxe4 { [%clk 0:09:20] }
9... f5 { [%clk 0:09:18] } 10. Nec3 { [%clk 0:09:15] } 1/2-1/2"
Rated Rapid game,https://lichess.org/74U6nlcw,2024.08.01,-,riscacchi1,Ron1807,0-1,2024.08.01,06:36:58,1185,1309,,,C20,King's Pawn Game: Leonardis Variation,600+0,Normal,"1. e4 { [%clk 0:10:00] } 1... e5 { [%clk 0:10:00] } 2. d3 { [%clk 0:09:58] }
2... Nc6 { [%clk 0:09:57] } 3. d4 { [%clk 0:09:56] } 3... exd4
{ [%clk 0:09:54] } 4. Bb5 { [%clk 0:09:55] } 4... Bc5 { [%clk 0:09:24] } 5.
Bxc6 { [%clk 0:09:52] } 5... dxc6 { [%clk 0:09:18] } 6. c3 { [%clk 0:09:48] }
6... dxc3 { [%clk 0:09:13] } 7. Qxd8+ { [%clk 0:09:47] } 7... Kxd8
{ [%clk 0:09:10] } 8. Nxc3 { [%clk 0:09:47] } 8... Bb4 { [%clk 0:09:07] } 9.
Bg5+ { [%clk 0:09:38] } 9... f6 { [%clk 0:09:04] } 10. Bd2 { [%clk 0:09:34] }
10... Be6 { [%clk 0:08:50] } 11. Nce2 { [%clk 0:09:25] } 11... Bxd2+
{ [%clk 0:08:47] } 12. Kxd2 { [%clk 0:09:22] } 12... Kd7 { [%clk 0:08:33] } 13.
Nf4 { [%clk 0:09:18] } 13... Rd8 { [%clk 0:08:31] } 14. Ke3 { [%clk 0:09:15] }
14... g5 { [%clk 0:08:18] } 15. Rd1+ { [%clk 0:09:13] } 15... Ke7
{ [%clk 0:08:10] } 16. Rxd8 { [%clk 0:09:12] } 16... gxf4+ { [%clk 0:08:08] }
17. Kxf4 { [%clk 0:09:00] } 17... Kxd8 { [%clk 0:08:06] } 18. Nf3
{ [%clk 0:08:59] } 18... Bxa2 { [%clk 0:08:03] } 19. Rd1+ { [%clk 0:08:56] }
19... Kc8 { [%clk 0:07:59] } 20. Nd4 { [%clk 0:08:47] } 20... Ne7
{ [%clk 0:07:54] } 21. Nc2 { [%clk 0:08:45] } 21... Bb3 { [%clk 0:07:51] } 22.
Rc1 { [%clk 0:08:42] } 22... Bxc2 { [%clk 0:07:49] } 23. Rxc2
{ [%clk 0:08:41] } 23... Rg8 { [%clk 0:07:48] } 24. g3 { [%clk 0:08:37] } 24...
h5 { [%clk 0:07:44] } 25. Re2 { [%clk 0:08:34] } 25... Rg4+ { [%clk 0:07:37] }
26. Kf3 { [%clk 0:08:29] } 26... b6 { [%clk 0:07:27] } 27. h3
{ [%clk 0:08:27] } 27... Rg7 { [%clk 0:07:18] } 28. e5 { [%clk 0:08:26] } 28...
fxe5 { [%clk 0:07:13] } 29. Rxe5 { [%clk 0:08:24] } 29... Rh7
{ [%clk 0:07:09] } 30. Kg2 { [%clk 0:07:57] } 30... Kb7 { [%clk 0:07:01] } 31.
f4 { [%clk 0:07:53] } 31... Nd5 { [%clk 0:06:50] } 32. f5 { [%clk 0:07:39] }
32... h4 { [%clk 0:06:41] } 33. g4 { [%clk 0:07:37] } 33... Nf4+
{ [%clk 0:06:39] } 34. Kh2 { [%clk 0:07:31] } 34... Nd3 { [%clk 0:06:35] } 35.
Re6 { [%clk 0:07:28] } 35... Nxb2 { [%clk 0:06:30] } 36. f6 { [%clk 0:07:27] }
36... Nd3 { [%clk 0:06:14] } 37. Re7 { [%clk 0:07:26] } 37... Rh8
{ [%clk 0:05:47] } 38. f7 { [%clk 0:07:23] } 38... Rf8 { [%clk 0:05:45] } 39.
Kg2 { [%clk 0:07:15] } 39... Nf4+ { [%clk 0:05:43] } 40. Kf3 { [%clk 0:07:14] }
40... Nxh3 { [%clk 0:05:40] } 41. Ke4 { [%clk 0:07:06] } 41... Ng5+
{ [%clk 0:05:38] } 42. Kf5 { [%clk 0:07:04] } 42... Rxf7+ { [%clk 0:05:31] }
43. Rxf7 { [%clk 0:07:02] } 43... Nxf7 { [%clk 0:05:29] } 44. Kf6
{ [%clk 0:07:00] } 44... Nd6 { [%clk 0:05:23] } 45. g5 { [%clk 0:06:59] } 45...
h3 { [%clk 0:05:22] } 46. g6 { [%clk 0:06:58] } 46... h2 { [%clk 0:05:15] } 47.
g7 { [%clk 0:06:57] } 47... Ne4+ { [%clk 0:05:08] } 48. Ke7 { [%clk 0:06:51] }
48... h1=Q { [%clk 0:04:59] } 49. g8=Q { [%clk 0:06:50] } 49... Qh4+
{ [%clk 0:04:48] } 50. Ke6 { [%clk 0:06:45] } 50... Qf6+ { [%clk 0:04:43] } 51.
Kd7 { [%clk 0:06:40] } 51... Qd6+ { [%clk 0:04:37] } 52. Ke8 { [%clk 0:06:38] }
52... Nf6+ { [%clk 0:04:36] } 53. Kf7 { [%clk 0:06:32] } 53... Nxg8
{ [%clk 0:04:33] } 54. Kxg8 { [%clk 0:06:31] } 54... Qe7 { [%clk 0:04:31] } 55.
Kh8 { [%clk 0:06:30] } 55... c5 { [%clk 0:04:29] } 56. Kg8 { [%clk 0:06:24] }
56... c4 { [%clk 0:04:28] } 57. Kh8 { [%clk 0:06:23] } 57... c3
{ [%clk 0:04:27] } 0-1"
Rated Rapid game,https://lichess.org/DbADx9Sf,2024.08.01,-,xotwod88,GuillermoMijares,1-0,2024.08.01,06:36:58,740,736,,,A40,Mikenas Defense,600+0,Normal,"1. d4 { [%clk 0:10:00] } 1... Nc6 { [%clk 0:10:00] } 2. c3 { [%clk 0:09:58] }
2... b6 { [%clk 0:09:53] } 3. e4 { [%clk 0:09:49] } 3... a6 { [%clk 0:09:38] }
4. b4 { [%clk 0:09:45] } 4... f5 { [%clk 0:09:26] } 5. exf5 { [%clk 0:09:41] }
5... d5 { [%clk 0:09:18] } 6. c4 { [%clk 0:09:33] } 6... Bxf5
{ [%clk 0:09:10] } 7. Ne2 { [%clk 0:09:09] } 7... dxc4 { [%clk 0:08:59] } 8.
Nf4 { [%clk 0:08:39] } 8... e5 { [%clk 0:08:38] } 9. Ne6 { [%clk 0:08:31] }
9... Bxe6 { [%clk 0:08:26] } 10. dxe5 { [%clk 0:08:23] } 10... Bxb4+
{ [%clk 0:08:22] } 11. Nd2 { [%clk 0:08:18] } 11... Nxe5 { [%clk 0:08:08] } 12.
f4 { [%clk 0:08:15] } 12... Ng4 { [%clk 0:07:52] } 13. Bxc4 { [%clk 0:08:00] }
13... Qh4+ { [%clk 0:07:42] } 14. g3 { [%clk 0:07:47] } 14... Qh3
{ [%clk 0:07:21] } 15. Qe2 { [%clk 0:07:42] } 15... O-O-O { [%clk 0:07:05] }
16. Bxe6+ { [%clk 0:07:34] } 16... Kb7 { [%clk 0:06:57] } 17. a3
{ [%clk 0:07:33] } 17... Bxd2+ { [%clk 0:06:29] } 18. Bxd2 { [%clk 0:07:29] }
18... Nxh2 { [%clk 0:06:10] } 19. Bxh3 { [%clk 0:07:28] } 19... Nf3+
{ [%clk 0:06:05] } 20. Qxf3+ { [%clk 0:07:26] } 1-0"
Rated Rapid game,https://lichess.org/KjGk2O9r,2024.08.01,-,Hivents,c2h5o1h1,1-0,2024.08.01,06:36:58,1380,1376,,,A09,Réti Opening,600+0,Normal,"1. Nf3 { [%clk 0:10:00] } 1... d5 { [%clk 0:10:00] } 2. c4 { [%clk 0:09:58] }
2... c6 { [%clk 0:09:59] } 3. e3 { [%clk 0:09:46] } 3... Bg4 { [%clk 0:09:25] }
4. Nc3 { [%clk 0:09:30] } 4... e5 { [%clk 0:09:22] } 5. h3 { [%clk 0:09:22] }
5... Bh5 { [%clk 0:09:20] } 6. cxd5 { [%clk 0:09:15] } 6... cxd5
{ [%clk 0:09:14] } 7. Bb5+ { [%clk 0:09:06] } 7... Nc6 { [%clk 0:09:09] } 8.
Qa4 { [%clk 0:08:49] } 8... Qf6 { [%clk 0:08:54] } 9. Nxd5 { [%clk 0:08:14] }
9... Qd6 { [%clk 0:08:42] } 10. Bxc6+ { [%clk 0:07:41] } 10... bxc6
{ [%clk 0:08:36] } 11. Nc3 { [%clk 0:07:12] } 11... f6 { [%clk 0:08:23] } 12.
Ne4 { [%clk 0:07:02] } 12... Qd5 { [%clk 0:07:58] } 13. Nh2 { [%clk 0:06:16] }
13... Ne7 { [%clk 0:07:41] } 14. O-O { [%clk 0:05:58] } 14... Be2
{ [%clk 0:07:27] } 15. Nc3 { [%clk 0:05:49] } 15... Bxf1 { [%clk 0:07:24] } 16.
Nxd5 { [%clk 0:05:47] } 16... Nxd5 { [%clk 0:07:23] } 17. Qxc6+
{ [%clk 0:05:44] } 17... Kf7 { [%clk 0:07:19] } 18. Qxd5+ { [%clk 0:05:37] }
1-0"
