Event,Site,Date,Round,White,Black,Result,UTCDate,UTCTime,WhiteElo,BlackElo,WhiteRatingDiff,BlackRatingDiff,ECO,Opening,TimeControl,Termination,Moves
Rated Rapid game,https://lichess.org/cr3lkfph,2024.08.01,-,jlosos1,springerE5matt,1-0,2024.08.01,23:25:41,1674,1676,,,B07,Modern Defense: Geller's System,600+0,Normal,"1. e4 { [%clk 0:10:00] } 1... g6 { [%clk 0:10:00] } 2. d4 { [%clk 0:09:58] }
2... Bg7 { [%clk 0:09:59] } 3. c3 { [%clk 0:09:56] } 3... d6 { [%clk 0:09:58] }
4. Nf3 { [%clk 0:09:53] } 4... Nf6 { [%clk 0:09:57] } 5. Bd3 { [%clk 0:09:49] }
5... O-O { [%clk 0:09:53] } 6. O-O { [%clk 0:09:46] } 6... c6
{ [%clk 0:09:41] } 7. Be3 { [%clk 0:09:42] } 7... b5 { [%clk 0:09:40] } 8. Qd2
{ [%clk 0:09:37] } 8... a6 { [%clk 0:09:34] } 9. Bh6 { [%clk 0:09:30] } 9...
Bg4 { [%clk 0:09:26] } 10. Bxg7 { [%clk 0:09:22] } 10... Kxg7
{ [%clk 0:09:22] } 11. e5 { [%clk 0:09:09] } 11... dxe5 { [%clk 0:09:19] } 12.
Nxe5 { [%clk 0:09:03] } 12... Be6 { [%clk 0:09:06] } 13. Qe2 { [%clk 0:08:45] }
13... Bd5 { [%clk 0:09:01] } 14. Nd2 { [%clk 0:08:39] } 14... Qd6
{ [%clk 0:08:54] } 15. f3 { [%clk 0:08:25] } 15... Nbd7 { [%clk 0:08:49] } 16.
Be4 { [%clk 0:08:17] } 16... Bxe4 { [%clk 0:08:38] } 17. Nxe4
{ [%clk 0:08:07] } 17... Nxe4 { [%clk 0:08:36] } 18. Qxe4 { [%clk 0:07:59] }
18... Nxe5 { [%clk 0:08:33] } 19. dxe5 { [%clk 0:07:51] } 19... Qd5
{ [%clk 0:08:22] } 20. Qf4 { [%clk 0:07:40] } 20... Rfd8 { [%clk 0:08:10] } 21.
Rfd1 { [%clk 0:07:15] } 21... Qc5+ { [%clk 0:08:05] } 22. Kh1
{ [%clk 0:07:12] } 22... a5 { [%clk 0:07:41] } 23. Qe4 { [%clk 0:07:09] } 23...
Rd5 { [%clk 0:07:19] } 24. f4 { [%clk 0:06:55] } 24... Rad8 { [%clk 0:07:13] }
25. Rxd5 { [%clk 0:06:46] } 25... Qxd5 { [%clk 0:07:07] } 26. Qe2
{ [%clk 0:06:41] } 26... f5 { [%clk 0:07:04] } 27. exf6+ { [%clk 0:06:37] }
27... exf6 { [%clk 0:07:04] } 28. Qe7+ { [%clk 0:06:34] } 28... Kh6
{ [%clk 0:07:03] } 29. h4 { [%clk 0:06:28] } 29... Qd6 { [%clk 0:06:56] } 30.
Qe3 { [%clk 0:06:23] } 30... f5 { [%clk 0:06:41] } 31. Re1 { [%clk 0:06:12] }
31... c5 { [%clk 0:06:20] } 32. b3 { [%clk 0:06:10] } 32... b4
{ [%clk 0:06:15] } 33. c4 { [%clk 0:06:06] } 33... Qd2 { [%clk 0:06:04] } 34.
Qe7 { [%clk 0:05:49] } 34... Rg8 { [%clk 0:05:48] } 35. Qg5+ { [%clk 0:05:44] }
35... Kg7 { [%clk 0:05:46] } 36. Re7+ { [%clk 0:05:41] } 36... Kh8
{ [%clk 0:05:43] } 37. Qf6+ { [%clk 0:05:39] } 37... Rg7 { [%clk 0:05:38] } 38.
Re8# { [%clk 0:05:37] } 1-0"
Rated Rapid game,https://lichess.org/Xojn1mGG,2024.08.01,-,Athanzkie75,soraj123,1-0,2024.08.01,23:25:41,1930,1963,,,B12,Caro-Kann Defense: Advance Variation,600+0,Normal,"1. d4 { [%clk 0:10:00] } 1... d5 { [%clk 0:10:00] } 2. e4 { [%clk 0:09:58] }
2... c6 { [%clk 0:09:55] } 3. e5 { [%clk 0:09:56] } 3... Bf5 { [%clk 0:09:52] }
4. f4 { [%clk 0:09:53] } 4... e6 { [%clk 0:09:50] } 5. Nf3 { [%clk 0:09:51] }
5... h6 { [%clk 0:09:47] } 6. Nc3 { [%clk 0:09:43] } 6... Bb4
{ [%clk 0:09:45] } 7. Bd2 { [%clk 0:09:29] } 7... Bxc3 { [%clk 0:09:41] } 8.
bxc3 { [%clk 0:09:25] } 8... Ne7 { [%clk 0:09:39] } 9. Bd3 { [%clk 0:09:22] }
9... Bxd3 { [%clk 0:09:08] } 10. cxd3 { [%clk 0:09:20] } 10... b5
{ [%clk 0:09:05] } 11. O-O { [%clk 0:09:17] } 11... O-O { [%clk 0:09:01] } 12.
g4 { [%clk 0:09:14] } 12... Ng6 { [%clk 0:08:44] } 13. Rf2 { [%clk 0:09:05] }
13... Nd7 { [%clk 0:08:31] } 14. Rg2 { [%clk 0:09:02] } 14... c5
{ [%clk 0:08:08] } 15. Qe1 { [%clk 0:08:59] } 15... cxd4 { [%clk 0:08:01] } 16.
cxd4 { [%clk 0:08:57] } 16... Re8 { [%clk 0:07:21] } 17. f5 { [%clk 0:08:54] }
17... exf5 { [%clk 0:07:18] } 18. gxf5 { [%clk 0:08:51] } 18... Rf8
{ [%clk 0:06:42] } 19. fxg6 { [%clk 0:08:33] } 19... fxg6 { [%clk 0:06:39] }
20. Qg3 { [%clk 0:08:24] } 20... g5 { [%clk 0:06:24] } 21. Nxg5
{ [%clk 0:08:05] } 21... hxg5 { [%clk 0:06:18] } 22. Bxg5 { [%clk 0:07:59] }
22... Qe8 { [%clk 0:06:14] } 23. Bh6 { [%clk 0:07:25] } 23... Rf7
{ [%clk 0:05:52] } 24. Rf1 { [%clk 0:07:22] } 24... Rxf1+ { [%clk 0:05:13] }
25. Kxf1 { [%clk 0:07:21] } 25... Qf7+ { [%clk 0:05:10] } 26. Kg1
{ [%clk 0:07:19] } 26... Rf8 { [%clk 0:04:51] } 27. Qxg7+ { [%clk 0:07:05] }
27... Qxg7 { [%clk 0:04:43] } 28. Rxg7+ { [%clk 0:07:03] } 28... Kh8
{ [%clk 0:04:28] } 29. Rxd7 { [%clk 0:07:02] } 29... Rg8+ { [%clk 0:04:25] }
30. Kh1 { [%clk 0:06:57] } 30... Rg6 { [%clk 0:04:19] } 31. Bf4
{ [%clk 0:06:48] } 31... a6 { [%clk 0:04:12] } 32. Rxd5 { [%clk 0:06:42] }
32... Kh7 { [%clk 0:04:04] } 33. Rd7+ { [%clk 0:06:33] } 33... Kg8
{ [%clk 0:04:01] } 34. d5 { [%clk 0:06:30] } 34... Kf8 { [%clk 0:03:52] } 35.
e6 { [%clk 0:06:18] } 35... Ke8 { [%clk 0:03:49] } 36. Bg3 { [%clk 0:06:08] }
36... Rh6 { [%clk 0:03:37] } 37. Ra7 { [%clk 0:06:05] } 37... a5
{ [%clk 0:03:29] } 38. e7 { [%clk 0:05:58] } 38... b4 { [%clk 0:03:19] } 39. d6
{ [%clk 0:05:56] } 39... b3 { [%clk 0:03:13] } 40. axb3 { [%clk 0:05:54] }
40... Re6 { [%clk 0:02:30] } 41. Rxa5 { [%clk 0:05:43] } 41... Kd7
{ [%clk 0:02:19] } 42. Rc5 { [%clk 0:05:34] } 42... Rh6 { [%clk 0:02:02] } 43.
b4 { [%clk 0:05:31] } 43... Rxd6 { [%clk 0:01:48] } 44. Bxd6 { [%clk 0:05:27] }
44... Kxd6 { [%clk 0:01:46] } 45. h4 { [%clk 0:05:23] } 45... Kxe7
{ [%clk 0:01:43] } 46. h5 { [%clk 0:05:20] } 46... Kf6 { [%clk 0:01:38] } 47.
b5 { [%clk 0:05:18] } 47... Ke6 { [%clk 0:01:35] } 48. h6 { [%clk 0:05:16] }
48... Kf6 { [%clk 0:01:33] } 49. b6 { [%clk 0:05:14] } 49... Kg6
{ [%clk 0:01:30] } 50. b7 { [%clk 0:05:13] } 50... Kh7 { [%clk 0:01:28] } 51.
b8=Q { [%clk 0:05:10] } 51... Kg6 { [%clk 0:01:24] } 52. Qd6+
{ [%clk 0:05:07] } 52... Kh7 { [%clk 0:01:21] } 53. Rc7+ { [%clk 0:05:06] }
53... Kg8 { [%clk 0:01:18] } 54. Qd8# { [%clk 0:05:05] } 1-0"
Rated Rapid game,https://lichess.org/NzPUomWi,2024.08.01,-,MarcosOjeda,Giovannibaneado,1-0,2024.08.01,23:25:41,1480,1498,,,C00,French Defense: Knight Variation,600+0,Normal,"1. e4 { [%clk 0:10:00] } 1... e6 { [%clk 0:10:00] } 2. Nf3 { [%clk 0:09:58] }
2... d5 { [%clk 0:09:59] } 3. exd5 { [%clk 0:09:56] } 3... exd5
{ [%clk 0:09:59] } 4. d4 { [%clk 0:09:53] } 4... Nc6 { [%clk 0:09:56] } 5. Be2
{ [%clk 0:09:51] } 5... Nf6 { [%clk 0:09:52] } 6. Nc3 { [%clk 0:09:45] } 6...
Bd6 { [%clk 0:09:45] } 7. O-O { [%clk 0:09:37] } 7... O-O { [%clk 0:09:41] } 8.
Re1 { [%clk 0:09:35] } 8... Bg4 { [%clk 0:09:39] } 9. h3 { [%clk 0:09:33] }
9... Bxh3 { [%clk 0:09:32] } 10. gxh3 { [%clk 0:09:31] } 10... Qd7
{ [%clk 0:09:31] } 11. Kg2 { [%clk 0:09:23] } 11... Nh5 { [%clk 0:09:24] } 12.
Ne5 { [%clk 0:09:16] } 12... Nf4+ { [%clk 0:09:20] } 13. Bxf4
{ [%clk 0:09:14] } 13... Nxe5 { [%clk 0:09:15] } 14. dxe5 { [%clk 0:09:13] }
14... Bxe5 { [%clk 0:09:14] } 15. Bxe5 { [%clk 0:09:12] } 15... Qe6
{ [%clk 0:09:13] } 16. Bg4 { [%clk 0:09:10] } 16... Qg6 { [%clk 0:09:08] } 17.
Nxd5 { [%clk 0:08:57] } 17... f5 { [%clk 0:09:05] } 18. Ne7+ { [%clk 0:08:55] }
1-0"
Rated Rapid game,https://lichess.org/afvXL3O7,2024.08.01,-,shayaan_rashid3900,trilhaaa,1-0,2024.08.01,23:25:41,1460,1469,,,D02,Queen's Pawn Game: London System,600+0,Normal,"1. d4 { [%clk 0:10:00] } 1... d5 { [%clk 0:10:00] } 2. Bf4 { [%clk 0:09:59] }
2... Nf6 { [%clk 0:09:56] } 3. Nf3 { [%clk 0:09:58] } 3... Nc6
{ [%clk 0:09:51] } 4. e3 { [%clk 0:09:56] } 4... Ne4 { [%clk 0:09:45] } 5. Bd3
{ [%clk 0:09:52] } 5... e6 { [%clk 0:09:38] } 6. Nbd2 { [%clk 0:09:49] } 6...
Nxd2 { [%clk 0:09:21] } 7. Qxd2 { [%clk 0:09:49] } 7... Bb4 { [%clk 0:09:16] }
8. c3 { [%clk 0:09:47] } 8... Ba5 { [%clk 0:09:08] } 9. O-O { [%clk 0:09:43] }
9... Bd7 { [%clk 0:08:50] } 10. a4 { [%clk 0:09:40] } 10... Qe7
{ [%clk 0:08:42] } 11. b4 { [%clk 0:09:33] } 11... Bb6 { [%clk 0:08:30] } 12.
a5 { [%clk 0:09:30] } 12... Bxd4 { [%clk 0:08:03] } 13. Nxd4 { [%clk 0:09:24] }
13... Nxd4 { [%clk 0:07:59] } 14. exd4 { [%clk 0:09:21] } 14... O-O-O
{ [%clk 0:07:53] } 15. Rfe1 { [%clk 0:09:12] } 15... h6 { [%clk 0:07:41] } 16.
Bg3 { [%clk 0:09:06] } 16... g5 { [%clk 0:07:37] } 17. Qe2 { [%clk 0:09:02] }
17... h5 { [%clk 0:07:31] } 18. Qe5 { [%clk 0:08:51] } 18... f6
{ [%clk 0:07:19] } 19. Qxc7# { [%clk 0:08:47] } 1-0"
Rated Rapid game,https://lichess.org/N5qq84NQ,2024.08.01,-,Mo_Yaseen,koccBarmafall,1-0,2024.08.01,23:25:41,1588,1581,,,D30,Queen's Gambit Declined,600+0,Normal,"1. d4 { [%clk 0:10:00] } 1... e6 { [%clk 0:10:00] } 2. c4 { [%clk 0:09:58] }
2... d5 { [%clk 0:09:59] } 3. Nf3 { [%clk 0:09:51] } 3... Nc6
{ [%clk 0:09:57] } 4. Nc3 { [%clk 0:09:43] } 4... Bb4 { [%clk 0:09:53] } 5. Qc2
{ [%clk 0:09:30] } 5... dxc4 { [%clk 0:09:48] } 6. e3 { [%clk 0:09:28] } 6...
Nf6 { [%clk 0:09:41] } 7. a3 { [%clk 0:09:21] } 7... Ba5 { [%clk 0:09:33] } 8.
Bxc4 { [%clk 0:09:19] } 8... Ne4 { [%clk 0:09:28] } 9. O-O { [%clk 0:09:13] }
9... Bxc3 { [%clk 0:09:15] } 10. bxc3 { [%clk 0:09:10] } 10... O-O
{ [%clk 0:09:11] } 11. Qxe4 { [%clk 0:09:05] } 11... Na5 { [%clk 0:09:06] } 12.
Bd3 { [%clk 0:09:04] } 12... g6 { [%clk 0:09:03] } 13. Rb1 { [%clk 0:08:39] }
13... Bd7 { [%clk 0:08:55] } 14. Ng5 { [%clk 0:08:20] } 14... Bc6
{ [%clk 0:08:53] } 15. Qh4 { [%clk 0:07:59] } 15... Re8 { [%clk 0:08:24] } 16.
Qxh7+ { [%clk 0:07:41] } 16... Kf8 { [%clk 0:08:23] } 17. Qxf7#
{ [%clk 0:07:41] } 1-0"
Rated Rapid game,https://lichess.org/REmrGhUt,2024.08.01,-,miyanas,Del_Squared,1-0,2024.08.01,23:25:41,2023,2074,,,E90,"King's Indian Defense: Normal Variation, Rare Defenses",600+0,Normal,"1. Nf3 { [%eval 0.17] [%clk 0:10:00] } 1... Nf6 { [%eval 0.22] [%clk 0:10:00] }
2. c4 { [%eval 0.23] [%clk 0:09:56] } 2... g6 { [%eval 0.31] [%clk 0:09:58] }
3. Nc3 { [%eval 0.26] [%clk 0:09:43] } 3... Bg7 { [%eval 0.55] [%clk 0:09:55] }
4. e4 { [%eval 0.54] [%clk 0:09:34] } 4... d6 { [%eval 0.51] [%clk 0:09:46] }
5. d4 { [%eval 0.49] [%clk 0:09:27] } 5... b6 { [%eval 0.8] [%clk 0:09:43] } 6.
Be2 { [%eval 0.56] [%clk 0:09:17] } 6... Bb7 { [%eval 0.79] [%clk 0:09:41] } 7.
Qc2 { [%eval 0.76] [%clk 0:09:07] } 7... O-O { [%eval 0.76] [%clk 0:09:38] } 8.
O-O { [%eval 0.97] [%clk 0:08:57] } 8... Re8 { [%eval 1.16] [%clk 0:09:30] } 9.
Rd1 { [%eval 1.04] [%clk 0:08:44] } 9... e5 $2 { [%eval 2.81] [%clk 0:09:28] }
10. dxe5 { [%eval 2.64] [%clk 0:08:34] } 10... Ng4
{ [%eval 2.7] [%clk 0:09:24] } 11. exd6 { [%eval 2.61] [%clk 0:08:27] } 11...
cxd6 { [%eval 2.65] [%clk 0:09:11] } 12. Bf4 { [%eval 2.61] [%clk 0:08:19] }
12... Ne5 $6 { [%eval 3.55] [%clk 0:09:05] } 13. Nxe5
{ [%eval 3.6] [%clk 0:08:15] } 13... Bxe5 { [%eval 3.75] [%clk 0:09:04] } 14.
Bxe5 { [%eval 3.91] [%clk 0:08:10] } 14... Rxe5 { [%eval 3.57] [%clk 0:09:04] }
15. f4 { [%eval 3.33] [%clk 0:08:06] } 15... Re8
{ [%eval 3.77] [%clk 0:08:45] } 16. Bf3 { [%eval 3.09] [%clk 0:07:43] } 16...
Qf6 $2 { [%eval 5.24] [%clk 0:08:37] } 17. g3 $2
{ [%eval 3.24] [%clk 0:07:37] } 17... Nd7 $2 { [%eval 4.95] [%clk 0:08:28] }
18. e5 { [%eval 4.81] [%clk 0:07:26] } 1-0"
Rated Rapid game,https://lichess.org/v5qVIHWX,2024.08.01,-,chumfychess,Themax3290,1-0,2024.08.01,23:25:47,1327,1364,,,B10,Caro-Kann Defense,600+0,Time forfeit,"1. e4 { [%eval 0.15] [%clk 0:10:00] } 1... c6 { [%eval 0.26] [%clk 0:10:00] }
2. e5 { [%eval 0.0] [%clk 0:09:58] } 2... d5 { [%eval 0.3] [%clk 0:09:59] } 3.
exd6 { [%eval 0.03] [%clk 0:09:57] } 3... exd6 { [%eval 0.0] [%clk 0:09:57] }
4. Nf3 { [%eval 0.0] [%clk 0:09:55] } 4... Bg4 { [%eval 0.15] [%clk 0:09:56] }
5. h3 $6 { [%eval -0.46] [%clk 0:09:53] } 5... Bh5 $6
{ [%eval 0.17] [%clk 0:09:53] } 6. Be2 { [%eval 0.03] [%clk 0:09:48] } 6... Nd7
{ [%eval 0.29] [%clk 0:09:46] } 7. d4 { [%eval -0.02] [%clk 0:09:47] } 7...
Ngf6 { [%eval 0.23] [%clk 0:09:45] } 8. Nc3 { [%eval -0.01] [%clk 0:09:45] }
8... Be7 { [%eval 0.0] [%clk 0:09:43] } 9. Be3 { [%eval -0.22] [%clk 0:09:42] }
9... Qb6 { [%eval -0.08] [%clk 0:09:35] } 10. Rb1
{ [%eval -0.05] [%clk 0:09:32] } 10... Qa5 { [%eval 0.18] [%clk 0:09:31] } 11.
O-O { [%eval 0.18] [%clk 0:09:27] } 11... O-O { [%eval 0.19] [%clk 0:09:20] }
12. Bd2 { [%eval -0.14] [%clk 0:09:24] } 12... Qc7
{ [%eval -0.15] [%clk 0:09:17] } 13. Be3 { [%eval -0.25] [%clk 0:09:11] } 13...
Rae8 { [%eval -0.21] [%clk 0:09:03] } 14. d5 { [%eval -0.22] [%clk 0:09:06] }
14... Bxf3 { [%eval 0.25] [%clk 0:08:57] } 15. Bxf3
{ [%eval 0.22] [%clk 0:09:04] } 15... c5 { [%eval 0.36] [%clk 0:08:56] } 16.
Ne4 { [%eval -0.12] [%clk 0:08:50] } 16... Qb6 $6
{ [%eval 0.78] [%clk 0:08:45] } 17. Nxf6+ $6 { [%eval -0.04] [%clk 0:08:38] }
17... Bxf6 { [%eval -0.04] [%clk 0:08:45] } 18. a3
{ [%eval -0.15] [%clk 0:08:32] } 18... Ne5 { [%eval 0.04] [%clk 0:08:38] } 19.
b4 { [%eval 0.0] [%clk 0:08:26] } 19... Qc7 $6 { [%eval 0.59] [%clk 0:08:33] }
20. bxc5 { [%eval 0.68] [%clk 0:08:21] } 20... dxc5
{ [%eval 0.51] [%clk 0:08:31] } 21. Bf4 { [%eval 0.47] [%clk 0:08:20] } 21...
Nxf3+ { [%eval 0.39] [%clk 0:08:29] } 22. Qxf3 { [%eval 0.26] [%clk 0:08:15] }
22... Qc8 $2 { [%eval 1.26] [%clk 0:08:23] } 23. d6
{ [%eval 1.38] [%clk 0:08:11] } 23... Rd8 $2 { [%eval 3.91] [%clk 0:08:19] }
24. Rxb7 { [%eval 3.93] [%clk 0:08:04] } 1-0"
Rated Rapid tournament https://lichess.org/tournament/JE5zPzwj,https://lichess.org/euimr9bo,2024.08.01,-,simprisa,rishmukh2014,1-0,2024.08.01,23:25:34,1262,1261,,,C42,Russian Game: Italian Variation,600+0,Normal,"1. e4 { [%clk 0:10:00] } 1... e5 { [%clk 0:10:00] } 2. Bc4 { [%clk 0:09:59] }
2... Nf6 { [%clk 0:09:56] } 3. Nf3 { [%clk 0:09:54] } 3... Nxe4
{ [%clk 0:09:44] } 4. Nxe5 { [%clk 0:09:51] } 4... Nxf2 { [%clk 0:09:25] } 5.
Bxf7+ { [%clk 0:09:28] } 5... Ke7 { [%clk 0:09:22] } 6. Ng6+ { [%clk 0:08:34] }
6... hxg6 { [%clk 0:09:20] } 7. Qe2+ { [%clk 0:08:31] } 7... Kxf7
{ [%clk 0:09:17] } 8. Rf1 { [%clk 0:08:23] } 8... Kg8 { [%clk 0:09:11] } 9.
Qc4+ { [%clk 0:08:16] } 9... d5 { [%clk 0:09:06] } 10. Qf4 { [%clk 0:08:02] }
10... Qe8+ { [%clk 0:08:55] } 11. Kxf2 { [%clk 0:07:55] } 11... Bc5+
{ [%clk 0:08:49] } 12. d4 { [%clk 0:07:51] } 12... Be7 { [%clk 0:08:24] } 13.
Qxc7 { [%clk 0:07:33] } 13... Qf8+ { [%clk 0:08:17] } 14. Kg1
{ [%clk 0:07:28] } 14... Qe8 { [%clk 0:07:47] } 15. Nc3 { [%clk 0:07:12] }
15... Na6 { [%clk 0:07:29] } 16. Qa5 { [%clk 0:06:49] } 16... Bd8
{ [%clk 0:07:20] } 17. Qxd5+ { [%clk 0:06:45] } 17... Kh7 { [%clk 0:06:48] }
18. Bg5 { [%clk 0:06:31] } 18... Nb4 { [%clk 0:06:01] } 19. Qxd8
{ [%clk 0:05:22] } 19... Qe3+ { [%clk 0:05:56] } 20. Bxe3 { [%clk 0:05:13] }
20... Rxd8 { [%clk 0:05:54] } 21. Rfc1 { [%clk 0:04:45] } 21... Re8
{ [%clk 0:05:15] } 22. Bf2 { [%clk 0:04:29] } 22... Bf5 { [%clk 0:04:35] } 23.
a3 { [%clk 0:04:24] } 23... Nxc2 { [%clk 0:04:32] } 24. Ra2 { [%clk 0:04:12] }
24... Rf8 { [%clk 0:04:08] } 25. b4 { [%clk 0:03:32] } 25... Be6
{ [%clk 0:04:02] } 26. Raxc2 { [%clk 0:03:28] } 26... Bb3 { [%clk 0:03:51] }
27. Re2 { [%clk 0:03:12] } 27... Bc4 { [%clk 0:03:37] } 28. Re7
{ [%clk 0:03:05] } 28... Rf6 { [%clk 0:03:23] } 29. Ne4 { [%clk 0:02:52] }
29... Rf4 { [%clk 0:03:05] } 30. Rxc4 { [%clk 0:02:41] } 30... Raf8
{ [%clk 0:02:56] } 31. Rcc7 { [%clk 0:02:28] } 31... Rxf2 { [%clk 0:02:49] }
32. Nxf2 { [%clk 0:02:25] } 32... Rxf2 { [%clk 0:02:47] } 33. Kxf2
{ [%clk 0:02:24] } 33... b5 { [%clk 0:02:42] } 34. Rxg7+ { [%clk 0:02:22] }
34... Kh6 { [%clk 0:02:41] } 35. h4 { [%clk 0:02:20] } 35... a5
{ [%clk 0:02:39] } 36. Rh7# { [%clk 0:02:13] } 1-0"
Rated Rapid tournament https://lichess.org/tournament/JE5zPzwj,https://lichess.org/XZf4Ih5I,2024.08.01,-,erenymn2015,Raw33ma,0-1,2024.08.01,23:25:34,1225,1214,,,B00,Owen Defense,600+0,Normal,"1. e4 { [%clk 0:10:00] } 1... b6 { [%clk 0:10:00] } 2. Nf3 { [%clk 0:09:58] }
2... Bb7 { [%clk 0:10:00] } 3. Nc3 { [%clk 0:09:57] } 3... d6
{ [%clk 0:09:59] } 4. Bc4 { [%clk 0:09:54] } 4... e6 { [%clk 0:09:56] } 5. O-O
{ [%clk 0:09:49] } 5... Nf6 { [%clk 0:09:55] } 6. Re1 { [%clk 0:09:46] } 6...
Be7 { [%clk 0:09:52] } 7. d4 { [%clk 0:09:44] } 7... d5 { [%clk 0:09:50] } 8.
exd5 { [%clk 0:09:41] } 8... exd5 { [%clk 0:09:49] } 9. Bb5+ { [%clk 0:09:36] }
9... Bc6 { [%clk 0:09:46] } 10. Bxc6+ { [%clk 0:09:34] } 10... Nxc6
{ [%clk 0:09:45] } 11. Bg5 { [%clk 0:09:24] } 11... O-O { [%clk 0:09:43] } 12.
a4 { [%clk 0:09:16] } 12... a6 { [%clk 0:09:30] } 13. h3 { [%clk 0:09:02] }
13... Qd6 { [%clk 0:09:28] } 14. Ne5 { [%clk 0:08:55] } 14... Nxe5
{ [%clk 0:09:26] } 15. dxe5 { [%clk 0:08:53] } 15... Qc5 { [%clk 0:09:15] } 16.
exf6 { [%clk 0:08:49] } 16... Bxf6 { [%clk 0:09:11] } 17. Bxf6
{ [%clk 0:08:47] } 17... gxf6 { [%clk 0:09:09] } 18. Qxd5 { [%clk 0:08:30] }
18... Qb4 { [%clk 0:08:57] } 19. Qb3 { [%clk 0:07:55] } 19... Qd6
{ [%clk 0:08:44] } 20. Rad1 { [%clk 0:07:42] } 20... Qf4 { [%clk 0:08:38] } 21.
Re7 { [%clk 0:07:23] } 21... Rae8 { [%clk 0:08:35] } 22. Rxe8
{ [%clk 0:07:18] } 22... Rxe8 { [%clk 0:08:34] } 23. Rd7 { [%clk 0:07:15] }
23... Re1# { [%clk 0:08:31] } 0-1"
Rated Rapid game,https://lichess.org/Cwbq2mV8,2024.08.01,-,framkyelfeed,Kenlei,0-1,2024.08.01,23:25:35,1390,1382,,,B54,"Sicilian Defense: Dragon Variation, Accelerated Dragon",600+0,Time forfeit,"1. e4 { [%clk 0:10:00] } 1... c5 { [%clk 0:10:00] } 2. Nf3 { [%clk 0:09:59] }
2... d6 { [%clk 0:09:59] } 3. d4 { [%clk 0:09:56] } 3... cxd4
{ [%clk 0:09:58] } 4. Nxd4 { [%clk 0:09:51] } 4... g6 { [%clk 0:09:56] } 5.
Bb5+ { [%clk 0:09:49] } 5... Bd7 { [%clk 0:09:50] } 0-1"
