Event,Site,Date,Round,White,Black,Result,UTCDate,UTCTime,WhiteElo,BlackElo,WhiteRatingDiff,BlackRatingDiff,ECO,Opening,TimeControl,Termination,Moves
Rated Blitz game,https://lichess.org/sgWmg7Pj,2024.08.01,-,Victordaniel18163,angpaulse,0-1,2024.08.01,20:45:00,1469,1461,,,D04,"Queen's Pawn Game: Colle System, Anti-Colle",180+2,Normal,"1. d4 { [%clk 0:03:00] } 1... Nf6 { [%clk 0:03:00] } 2. Nf3 { [%clk 0:03:01] }
2... d5 { [%clk 0:03:00] } 3. e3 { [%clk 0:03:02] } 3... Bf5 { [%clk 0:02:58] }
4. Nh4 { [%clk 0:02:46] } 4... Bg6 { [%clk 0:02:57] } 5. Nxg6
{ [%clk 0:02:46] } 5... hxg6 { [%clk 0:02:58] } 6. c3 { [%clk 0:02:43] } 6...
e6 { [%clk 0:02:58] } 7. Bd3 { [%clk 0:02:44] } 7... Bd6 { [%clk 0:02:57] } 8.
g3 { [%clk 0:02:38] } 8... Nbd7 { [%clk 0:02:54] } 9. Nd2 { [%clk 0:02:39] }
9... Qe7 { [%clk 0:02:51] } 10. Qe2 { [%clk 0:02:40] } 10... e5
{ [%clk 0:02:47] } 11. e4 { [%clk 0:02:31] } 11... exd4 { [%clk 0:02:44] } 12.
cxd4 { [%clk 0:02:26] } 12... dxe4 { [%clk 0:02:38] } 13. Nxe4
{ [%clk 0:02:26] } 13... Nxe4 { [%clk 0:02:30] } 14. Qxe4 { [%clk 0:02:23] }
14... Qxe4+ { [%clk 0:02:28] } 15. Bxe4 { [%clk 0:02:25] } 15... O-O-O
{ [%clk 0:02:23] } 16. Be3 { [%clk 0:02:08] } 16... Rde8 { [%clk 0:02:08] } 17.
f3 { [%clk 0:02:07] } 17... f5 { [%clk 0:02:05] } 18. Bxb7+ { [%clk 0:01:58] }
18... Kxb7 { [%clk 0:01:56] } 19. Kf2 { [%clk 0:01:58] } 19... Nf6
{ [%clk 0:01:45] } 20. Rac1 { [%clk 0:01:55] } 20... Nd5 { [%clk 0:01:44] } 21.
Bd2 { [%clk 0:01:52] } 21... f4 { [%clk 0:01:40] } 22. g4 { [%clk 0:01:49] }
22... Ne3 { [%clk 0:01:38] } 23. Rhe1 { [%clk 0:01:34] } 23... Rxh2+
{ [%clk 0:01:35] } 24. Kg1 { [%clk 0:01:31] } 24... Rg2+ { [%clk 0:01:29] } 25.
Kh1 { [%clk 0:01:31] } 25... Rh8# { [%clk 0:01:27] } 0-1"
Rated Blitz game,https://lichess.org/UOfSTB5w,2024.08.01,-,alekxey_s,DaniilAnfinogenov,1-0,2024.08.01,20:45:00,765,856,,,B00,Pirc Defense,180+2,Normal,"1. e4 { [%clk 0:03:00] } 1... d6 { [%clk 0:03:00] } 2. Nf3 { [%clk 0:03:02] }
2... g6 { [%clk 0:03:00] } 3. Bc4 { [%clk 0:03:04] } 3... Bg7
{ [%clk 0:03:01] } 4. d3 { [%clk 0:03:06] } 4... Nf6 { [%clk 0:03:02] } 5. O-O
{ [%clk 0:03:07] } 5... O-O { [%clk 0:03:03] } 6. Bb3 { [%clk 0:03:08] } 6...
Bg4 { [%clk 0:03:03] } 7. h3 { [%clk 0:03:09] } 7... Bxf3 { [%clk 0:03:04] } 8.
Qxf3 { [%clk 0:03:10] } 8... Qd7 { [%clk 0:03:03] } 9. Bg5 { [%clk 0:03:08] }
9... Qe6 { [%clk 0:03:01] } 10. Nc3 { [%clk 0:03:08] } 10... Qe5
{ [%clk 0:02:51] } 11. Nd5 { [%clk 0:02:58] } 11... Nxd5 { [%clk 0:02:42] } 12.
exd5 { [%clk 0:02:58] } 12... Qxg5 { [%clk 0:02:35] } 13. Rfe1
{ [%clk 0:02:47] } 13... e6 { [%clk 0:02:12] } 14. dxe6 { [%clk 0:02:48] }
14... fxe6 { [%clk 0:02:11] } 15. Rxe6 { [%clk 0:02:48] } 15... Qd8
{ [%clk 0:01:54] } 16. Rae1 { [%clk 0:02:48] } 16... Rxf3 { [%clk 0:01:53] }
17. gxf3 { [%clk 0:02:47] } 17... Qg5+ { [%clk 0:01:51] } 18. Kf1
{ [%clk 0:02:46] } 18... Bxb2 { [%clk 0:01:48] } 19. Re8+ { [%clk 0:02:43] }
19... Kg7 { [%clk 0:01:48] } 20. R1e7+ { [%clk 0:02:41] } 20... Kh6
{ [%clk 0:01:49] } 21. Rxc7 { [%clk 0:02:25] } 21... Qc1+ { [%clk 0:01:37] }
22. Kg2 { [%clk 0:02:23] } 22... Be5 { [%clk 0:01:18] } 23. Ree7
{ [%clk 0:02:18] } 23... Qf4 { [%clk 0:01:12] } 24. Rxh7+ { [%clk 0:02:13] }
24... Kg5 { [%clk 0:01:10] } 25. h4+ { [%clk 0:02:03] } 25... Kf6
{ [%clk 0:01:09] } 26. Rcf7# { [%clk 0:01:55] } 1-0"
Rated Blitz game,https://lichess.org/hdqp6ERz,2024.08.01,-,Jack_pe,Jitsya,0-1,2024.08.01,20:45:00,2039,2059,,,B21,"Sicilian Defense: Smith-Morra Gambit Declined, Scandinavian Formation",180+2,Normal,"1. e4 { [%clk 0:03:00] } 1... c5 { [%clk 0:03:00] } 2. d4 { [%clk 0:03:01] }
2... cxd4 { [%clk 0:03:00] } 3. c3 { [%clk 0:03:03] } 3... d5
{ [%clk 0:03:01] } 4. e5 { [%clk 0:03:03] } 4... Nc6 { [%clk 0:03:01] } 5. cxd4
{ [%clk 0:03:04] } 5... Bf5 { [%clk 0:03:03] } 6. a3 { [%clk 0:03:04] } 6... e6
{ [%clk 0:03:04] } 7. Nc3 { [%clk 0:03:05] } 7... Nh6 { [%clk 0:03:02] } 8. h3
{ [%clk 0:03:00] } 8... Rc8 { [%clk 0:02:52] } 9. Nf3 { [%clk 0:02:57] } 9...
Be4 { [%clk 0:02:52] } 10. Be2 { [%clk 0:02:51] } 10... Nf5 { [%clk 0:02:52] }
11. g4 { [%clk 0:02:45] } 11... Bxf3 { [%clk 0:02:51] } 12. gxf5
{ [%clk 0:02:46] } 12... Bxh1 { [%clk 0:02:51] } 13. f3 { [%clk 0:02:45] }
13... Qh4+ { [%clk 0:02:50] } 14. Kd2 { [%clk 0:02:43] } 14... Qxd4+
{ [%clk 0:02:50] } 15. Bd3 { [%clk 0:02:43] } 0-1"
Rated Blitz game,https://lichess.org/M7Bn5i2y,2024.08.01,-,maninthehightower,weibs,1-0,2024.08.01,20:45:00,1517,1496,,,C41,Philidor Defense: Lion Variation,180+2,Normal,"1. e4 { [%clk 0:03:00] } 1... d6 { [%clk 0:03:00] } 2. Nf3 { [%clk 0:03:01] }
2... Nf6 { [%clk 0:03:01] } 3. Nc3 { [%clk 0:03:00] } 3... e5
{ [%clk 0:03:01] } 4. d4 { [%clk 0:02:57] } 4... Nbd7 { [%clk 0:03:01] } 5.
dxe5 { [%clk 0:02:56] } 5... dxe5 { [%clk 0:03:03] } 6. Bb5 { [%clk 0:02:56] }
6... Be7 { [%clk 0:03:03] } 7. O-O { [%clk 0:02:56] } 7... c6
{ [%clk 0:03:04] } 8. Bc4 { [%clk 0:02:52] } 8... b5 { [%clk 0:03:05] } 9. Be2
{ [%clk 0:02:52] } 9... b4 { [%clk 0:03:05] } 10. Nb1 { [%clk 0:02:52] } 10...
Nxe4 { [%clk 0:03:06] } 11. a3 { [%clk 0:02:44] } 11... c5 { [%clk 0:02:52] }
12. axb4 { [%clk 0:02:44] } 12... cxb4 { [%clk 0:02:53] } 13. Be3
{ [%clk 0:02:40] } 13... a5 { [%clk 0:02:52] } 14. Nbd2 { [%clk 0:02:38] }
14... Nxd2 { [%clk 0:02:50] } 15. Qxd2 { [%clk 0:02:38] } 15... Qc7
{ [%clk 0:02:50] } 16. Rfc1 { [%clk 0:02:23] } 16... O-O { [%clk 0:02:49] } 17.
c3 { [%clk 0:02:20] } 17... Qd6 { [%clk 0:02:27] } 18. Qxd6 { [%clk 0:02:14] }
18... Bxd6 { [%clk 0:02:29] } 19. c4 { [%clk 0:02:11] } 19... Bb7
{ [%clk 0:02:23] } 20. c5 { [%clk 0:01:58] } 20... Bxf3 { [%clk 0:02:07] } 21.
Bxf3 { [%clk 0:01:57] } 21... Bxc5 { [%clk 0:01:38] } 22. Bxa8
{ [%clk 0:01:56] } 22... Bxe3 { [%clk 0:01:36] } 23. fxe3 { [%clk 0:01:55] }
23... Rxa8 { [%clk 0:01:36] } 24. Rc7 { [%clk 0:01:52] } 24... Nf6
{ [%clk 0:01:31] } 25. Re7 { [%clk 0:01:45] } 25... Ng4 { [%clk 0:01:29] } 26.
e4 { [%clk 0:01:42] } 26... f6 { [%clk 0:01:28] } 27. Rd1 { [%clk 0:01:38] }
27... Kf8 { [%clk 0:01:26] } 28. Rdd7 { [%clk 0:01:32] } 28... Rc8
{ [%clk 0:00:52] } 29. Rf7+ { [%clk 0:01:17] } 29... Ke8 { [%clk 0:00:41] } 30.
Rde7+ { [%clk 0:01:10] } 30... Kd8 { [%clk 0:00:36] } 31. g3 { [%clk 0:00:51] }
31... Rc1+ { [%clk 0:00:32] } 32. Kg2 { [%clk 0:00:52] } 32... Rc2+
{ [%clk 0:00:13] } 33. Kh3 { [%clk 0:00:53] } 33... Nh6 { [%clk 0:00:10] } 34.
Rxg7 { [%clk 0:00:48] } 34... Rxb2 { [%clk 0:00:10] } 35. Rxh7
{ [%clk 0:00:47] } 35... Ng8 { [%clk 0:00:08] } 36. Ra7 { [%clk 0:00:47] }
36... Rc2 { [%clk 0:00:04] } 37. Rh8 { [%clk 0:00:43] } 37... Rc8
{ [%clk 0:00:03] } 38. Rxg8# { [%clk 0:00:42] } 1-0"
Rated Blitz game,https://lichess.org/z8X43VMG,2024.08.01,-,iveshenry18,whereismyfarm,1-0,2024.08.01,20:45:00,1193,1211,,,D00,Queen's Pawn Game: Accelerated London System,180+2,Normal,"1. d4 { [%clk 0:03:00] } 1... d5 { [%clk 0:03:00] } 2. Bf4 { [%clk 0:03:01] }
2... Bf5 { [%clk 0:02:58] } 3. Nf3 { [%clk 0:02:59] } 3... e6
{ [%clk 0:02:59] } 4. e3 { [%clk 0:03:00] } 4... Bd6 { [%clk 0:03:00] } 5. Bg3
{ [%clk 0:02:57] } 5... Nf6 { [%clk 0:02:58] } 6. c4 { [%clk 0:02:55] } 6...
Ne4 { [%clk 0:02:57] } 7. c5 { [%clk 0:02:53] } 7... Bxg3 { [%clk 0:02:56] } 8.
hxg3 { [%clk 0:02:51] } 8... c6 { [%clk 0:02:32] } 9. Nbd2 { [%clk 0:02:45] }
9... Qa5 { [%clk 0:02:29] } 10. a3 { [%clk 0:02:40] } 10... b6
{ [%clk 0:02:17] } 11. b4 { [%clk 0:02:40] } 11... Nc3 { [%clk 0:02:01] } 12.
bxa5 { [%clk 0:02:34] } 12... Nxd1 { [%clk 0:02:01] } 13. Rxd1
{ [%clk 0:02:25] } 13... O-O { [%clk 0:02:02] } 14. axb6 { [%clk 0:02:19] }
14... axb6 { [%clk 0:02:04] } 15. Ra1 { [%clk 0:02:15] } 15... bxc5
{ [%clk 0:02:05] } 16. dxc5 { [%clk 0:02:13] } 16... Nd7 { [%clk 0:02:03] } 17.
Nb3 { [%clk 0:02:08] } 17... Bc2 { [%clk 0:01:59] } 18. Nbd4 { [%clk 0:01:51] }
18... Ba4 { [%clk 0:01:47] } 19. Ng5 { [%clk 0:01:31] } 19... Nxc5
{ [%clk 0:01:42] } 20. Nxh7 { [%clk 0:01:28] } 20... Ne4 { [%clk 0:01:17] } 1-0"
Rated Blitz game,https://lichess.org/w8SHV74M,2024.08.01,-,TapsA,Franci1965,1-0,2024.08.01,20:45:00,2156,2071,,,B29,"Sicilian Defense: Nimzowitsch Variation, Advance Variation",180+2,Normal,"1. e4 { [%clk 0:03:00] } 1... c5 { [%clk 0:03:00] } 2. Nf3 { [%clk 0:03:01] }
2... Nf6 { [%clk 0:03:01] } 3. e5 { [%clk 0:03:02] } 3... Nd5
{ [%clk 0:03:02] } 4. d4 { [%clk 0:03:00] } 4... cxd4 { [%clk 0:02:56] } 5.
Qxd4 { [%clk 0:03:01] } 5... e6 { [%clk 0:02:57] } 6. Bd2 { [%clk 0:02:45] }
6... Nc6 { [%clk 0:02:56] } 7. Qe4 { [%clk 0:02:43] } 7... f5
{ [%clk 0:02:54] } 8. exf6 { [%clk 0:02:39] } 8... Nxf6 { [%clk 0:02:55] } 9.
Qh4 { [%clk 0:02:35] } 9... Be7 { [%clk 0:02:55] } 10. Bg5 { [%clk 0:02:36] }
10... h6 { [%clk 0:02:51] } 11. Bd2 { [%clk 0:02:27] } 11... O-O
{ [%clk 0:02:20] } 12. Bd3 { [%clk 0:02:26] } 12... Qe8 { [%clk 0:01:56] } 13.
Nc3 { [%clk 0:02:10] } 13... d5 { [%clk 0:01:37] } 14. O-O-O { [%clk 0:01:54] }
14... Ne4 { [%clk 0:01:37] } 15. Qh3 { [%clk 0:01:37] } 15... Nxf2
{ [%clk 0:01:23] } 16. Qg3 { [%clk 0:01:38] } 16... Nxh1 { [%clk 0:01:16] } 17.
Rxh1 { [%clk 0:01:37] } 17... Qh5 { [%clk 0:01:04] } 18. Bg6 { [%clk 0:01:24] }
18... Qh4 { [%clk 0:00:57] } 19. Nxh4 { [%clk 0:01:17] } 1-0"
Rated Blitz game,https://lichess.org/C1649kWl,2024.08.01,-,Andrejka19,davifuego,0-1,2024.08.01,20:45:00,1416,1423,,,A40,Queen's Pawn Game: Modern Defense,180+2,Normal,"1. d4 { [%clk 0:03:00] } 1... g6 { [%clk 0:03:00] } 2. e3 { [%clk 0:03:01] }
2... Bg7 { [%clk 0:03:02] } 3. c4 { [%clk 0:03:03] } 3... d5 { [%clk 0:03:02] }
4. Bd3 { [%clk 0:03:04] } 4... dxc4 { [%clk 0:03:03] } 5. Bxc4
{ [%clk 0:03:05] } 5... e6 { [%clk 0:03:03] } 6. Nd2 { [%clk 0:03:05] } 6...
Nc6 { [%clk 0:03:05] } 7. Ngf3 { [%clk 0:03:04] } 7... Nge7 { [%clk 0:03:05] }
8. O-O { [%clk 0:03:02] } 8... O-O { [%clk 0:03:07] } 9. h3 { [%clk 0:03:03] }
9... a6 { [%clk 0:03:08] } 10. Re1 { [%clk 0:03:04] } 10... b5
{ [%clk 0:03:10] } 11. Bb3 { [%clk 0:03:05] } 11... Nb4 { [%clk 0:03:05] } 12.
Qe2 { [%clk 0:02:54] } 12... Bb7 { [%clk 0:03:03] } 13. a3 { [%clk 0:02:52] }
13... Bxf3 { [%clk 0:03:04] } 14. Nxf3 { [%clk 0:02:50] } 14... Nbd5
{ [%clk 0:03:02] } 15. Ne5 { [%clk 0:02:41] } 15... Bxe5 { [%clk 0:02:58] } 16.
dxe5 { [%clk 0:02:43] } 16... c5 { [%clk 0:02:51] } 17. Rd1 { [%clk 0:02:18] }
17... c4 { [%clk 0:02:50] } 18. Ba2 { [%clk 0:02:18] } 18... Qc7
{ [%clk 0:02:47] } 19. e4 { [%clk 0:02:06] } 19... Nb6 { [%clk 0:02:48] } 20.
Bh6 { [%clk 0:01:52] } 20... Rfd8 { [%clk 0:02:45] } 21. Rxd8+
{ [%clk 0:01:41] } 21... Rxd8 { [%clk 0:02:47] } 22. Bf4 { [%clk 0:01:21] }
22... Nc6 { [%clk 0:02:47] } 23. Bg5 { [%clk 0:01:17] } 23... Rc8
{ [%clk 0:02:38] } 24. f4 { [%clk 0:01:13] } 24... Na4 { [%clk 0:02:24] } 25.
Qf3 { [%clk 0:01:02] } 25... Nd4 { [%clk 0:02:24] } 26. Qf2 { [%clk 0:00:45] }
26... Nb3 { [%clk 0:02:23] } 27. Qh4 { [%clk 0:00:26] } 27... h5
{ [%clk 0:02:18] } 28. Bf6 { [%clk 0:00:22] } 28... Nxa1 { [%clk 0:02:15] } 29.
Qg5 { [%clk 0:00:23] } 29... Kf8 { [%clk 0:02:10] } 30. Qxg6 { [%clk 0:00:22] }
30... fxg6 { [%clk 0:02:11] } 0-1"
Rated Blitz game,https://lichess.org/RxnNcwsy,2024.08.01,-,Helena19,Skokanf,0-1,2024.08.01,20:45:00,1987,2004,,,B07,Czech Defense,180+2,Time forfeit,"1. e4 { [%eval 0.15] [%clk 0:03:00] } 1... d6 { [%eval 0.45] [%clk 0:03:00] }
2. d4 { [%eval 0.47] [%clk 0:03:00] } 2... Nf6 { [%eval 0.42] [%clk 0:03:01] }
3. Nc3 { [%eval 0.4] [%clk 0:02:59] } 3... c6 { [%eval 0.83] [%clk 0:03:00] }
4. Bc4 $6 { [%eval -0.05] [%clk 0:02:42] } 4... g6 $6
{ [%eval 0.67] [%clk 0:03:00] } 5. Nge2 $6 { [%eval 0.07] [%clk 0:02:40] } 5...
Bg7 { [%eval 0.1] [%clk 0:03:01] } 6. O-O { [%eval 0.0] [%clk 0:02:41] } 6...
O-O { [%eval 0.28] [%clk 0:03:02] } 7. a4 { [%eval 0.08] [%clk 0:02:41] } 7...
Nbd7 { [%eval 0.33] [%clk 0:03:01] } 8. a5 { [%eval 0.11] [%clk 0:02:39] } 8...
e5 $6 { [%eval 0.75] [%clk 0:03:01] } 9. f4 $2 { [%eval -0.45] [%clk 0:02:36] }
9... exd4 { [%eval -0.42] [%clk 0:02:56] } 10. Nxd4
{ [%eval -0.36] [%clk 0:02:34] } 10... Nc5 { [%eval -0.44] [%clk 0:02:41] } 11.
f5 $6 { [%eval -1.39] [%clk 0:02:16] } 11... Ncxe4
{ [%eval -1.44] [%clk 0:02:37] } 12. fxg6 { [%eval -1.41] [%clk 0:02:15] }
12... hxg6 { [%eval -1.48] [%clk 0:02:38] } 13. Qd3 $2
{ [%eval -3.1] [%clk 0:01:34] } 13... d5 { [%eval -2.92] [%clk 0:02:37] } 14.
Bb3 { [%eval -2.96] [%clk 0:01:30] } 14... c5 { [%eval -3.16] [%clk 0:02:36] }
15. Nxd5 { [%eval -3.06] [%clk 0:01:05] } 15... cxd4 $2
{ [%eval -1.73] [%clk 0:02:20] } 16. Nxf6+ { [%eval -1.58] [%clk 0:00:35] }
16... Nxf6 { [%eval -1.66] [%clk 0:02:21] } 17. Bg5 $2
{ [%eval -3.23] [%clk 0:00:35] } 17... Bf5 { [%eval -3.09] [%clk 0:02:19] } 18.
Rxf5 { [%eval -3.12] [%clk 0:00:30] } 18... gxf5
{ [%eval -3.15] [%clk 0:02:19] } 19. Qxf5 $6 { [%eval -3.98] [%clk 0:00:31] }
19... Qd7 { [%eval -3.43] [%clk 0:02:09] } 20. Qg6
{ [%eval -3.94] [%clk 0:00:15] } 20... Nd5 { [%eval -4.22] [%clk 0:01:49] } 21.
Qh5 { [%eval -4.17] [%clk 0:00:11] } 21... Ne3 { [%eval -3.93] [%clk 0:01:31] }
22. Bh6 { [%eval -4.57] [%clk 0:00:04] } 22... Qg4
{ [%eval -4.53] [%clk 0:01:22] } 23. Qxg4 { [%eval -4.4] [%clk 0:00:04] } 23...
Nxg4 { [%eval -4.52] [%clk 0:01:23] } 24. Bxg7 { [%eval -4.67] [%clk 0:00:04] }
24... Kxg7 { [%eval -4.73] [%clk 0:01:24] } 25. Rf1
{ [%eval -4.87] [%clk 0:00:03] } 25... Ne3 { [%eval -4.7] [%clk 0:01:23] } 26.
Rf4 { [%eval -4.98] [%clk 0:00:03] } 26... Rad8
{ [%eval -4.95] [%clk 0:01:22] } 27. h4 { [%eval -5.16] [%clk 0:00:03] } 27...
d3 { [%eval -4.76] [%clk 0:01:04] } 0-1"
Rated Blitz game,https://lichess.org/ffkCWOqi,2024.08.01,-,Johndass,cedg71,0-1,2024.08.01,20:45:00,1531,1575,,,D02,Queen's Pawn Game: Symmetrical Variation,180+2,Normal,"1. d4 { [%clk 0:03:00] } 1... d5 { [%clk 0:03:00] } 2. Nf3 { [%clk 0:03:01] }
2... Nf6 { [%clk 0:03:01] } 3. Nc3 { [%clk 0:03:01] } 3... e6
{ [%clk 0:03:01] } 4. e3 { [%clk 0:03:02] } 4... Be7 { [%clk 0:03:02] } 5. Bb5+
{ [%clk 0:03:01] } 5... c6 { [%clk 0:03:02] } 6. Be2 { [%clk 0:03:01] } 6...
O-O { [%clk 0:03:03] } 7. O-O { [%clk 0:03:03] } 7... Nbd7 { [%clk 0:03:03] }
8. a3 { [%clk 0:03:03] } 8... b6 { [%clk 0:03:04] } 9. b4 { [%clk 0:03:04] }
9... Qc7 { [%clk 0:03:03] } 10. Re1 { [%clk 0:03:05] } 10... Bb7
{ [%clk 0:03:02] } 11. Ng5 { [%clk 0:02:58] } 11... h6 { [%clk 0:02:53] } 12.
Nh3 { [%clk 0:02:57] } 12... c5 { [%clk 0:02:29] } 13. dxc5 { [%clk 0:02:55] }
13... bxc5 { [%clk 0:02:29] } 14. bxc5 { [%clk 0:02:55] } 14... Nxc5
{ [%clk 0:02:24] } 15. Bb2 { [%clk 0:02:53] } 15... Rac8 { [%clk 0:02:19] } 16.
Qd4 { [%clk 0:02:48] } 16... e5 { [%clk 0:02:13] } 17. Qd1 { [%clk 0:02:39] }
17... Nce4 { [%clk 0:02:05] } 18. Nxe4 { [%clk 0:02:35] } 18... Nxe4
{ [%clk 0:02:05] } 19. Bf3 { [%clk 0:02:33] } 19... Qxc2 { [%clk 0:02:04] } 20.
Qxc2 { [%clk 0:02:31] } 20... Rxc2 { [%clk 0:02:04] } 21. Bxe5
{ [%clk 0:02:31] } 21... Nd2 { [%clk 0:01:30] } 22. Bd1 { [%clk 0:02:22] }
22... Rcc8 { [%clk 0:01:18] } 23. Re2 { [%clk 0:02:19] } 23... Nc4
{ [%clk 0:01:18] } 24. Rb1 { [%clk 0:02:13] } 24... Ba6 { [%clk 0:01:14] } 25.
Bg3 { [%clk 0:02:07] } 25... Nxa3 { [%clk 0:01:09] } 26. Rbb2
{ [%clk 0:01:54] } 26... Bxe2 { [%clk 0:01:08] } 27. Rxe2 { [%clk 0:01:54] }
27... Rc1 { [%clk 0:01:05] } 28. Re1 { [%clk 0:01:53] } 28... Bb4
{ [%clk 0:00:47] } 29. Rf1 { [%clk 0:01:53] } 29... Nc4 { [%clk 0:00:42] } 30.
Kh1 { [%clk 0:01:43] } 30... Nd2 { [%clk 0:00:42] } 31. Rg1 { [%clk 0:01:43] }
31... Ne4 { [%clk 0:00:40] } 32. Nf4 { [%clk 0:01:43] } 32... Nxg3+
{ [%clk 0:00:39] } 33. hxg3 { [%clk 0:01:41] } 33... Rd8 { [%clk 0:00:39] } 34.
Kh2 { [%clk 0:01:37] } 34... d4 { [%clk 0:00:39] } 35. exd4 { [%clk 0:01:32] }
35... Rxd4 { [%clk 0:00:39] } 36. Bf3 { [%clk 0:01:20] } 36... Rxg1
{ [%clk 0:00:36] } 37. Kxg1 { [%clk 0:01:21] } 37... a5 { [%clk 0:00:35] } 38.
Ne2 { [%clk 0:01:15] } 38... Rc4 { [%clk 0:00:31] } 39. Kh2 { [%clk 0:01:14] }
39... a4 { [%clk 0:00:31] } 40. Bd5 { [%clk 0:01:14] } 40... Rc2
{ [%clk 0:00:30] } 41. Nd4 { [%clk 0:01:12] } 41... Rd2 { [%clk 0:00:31] } 42.
Nc6 { [%clk 0:01:09] } 42... Rxd5 { [%clk 0:00:28] } 43. Nxb4
{ [%clk 0:01:10] } 43... Rb5 { [%clk 0:00:29] } 44. Na2 { [%clk 0:01:09] }
44... Rb2 { [%clk 0:00:29] } 45. Nc3 { [%clk 0:01:08] } 45... a3
{ [%clk 0:00:30] } 46. f4 { [%clk 0:01:04] } 46... a2 { [%clk 0:00:30] } 0-1"
Rated Blitz game,https://lichess.org/gqrnDW1I,2024.08.01,-,Leha763,Mond6h,1-0,2024.08.01,20:45:00,1638,1581,,,A00,Hungarian Opening,180+2,Time forfeit,"1. g3 { [%clk 0:03:00] } 1... e5 { [%clk 0:03:00] } 2. Bg2 { [%clk 0:03:01] }
2... Nc6 { [%clk 0:03:01] } 3. c4 { [%clk 0:03:03] } 3... Nf6
{ [%clk 0:03:01] } 4. a3 { [%clk 0:03:04] } 4... d6 { [%clk 0:03:02] } 5. e3
{ [%clk 0:03:06] } 5... Bf5 { [%clk 0:02:52] } 6. Nc3 { [%clk 0:02:51] } 6...
Be7 { [%clk 0:02:54] } 7. b4 { [%clk 0:02:51] } 7... O-O { [%clk 0:02:56] } 8.
Bb2 { [%clk 0:02:52] } 8... Qd7 { [%clk 0:02:48] } 9. h3 { [%clk 0:02:50] }
9... Bg6 { [%clk 0:02:48] } 10. d3 { [%clk 0:02:46] } 10... a5
{ [%clk 0:02:48] } 11. b5 { [%clk 0:02:45] } 11... Nd8 { [%clk 0:02:48] } 12.
a4 { [%clk 0:02:43] } 12... Re8 { [%clk 0:02:39] } 13. Nge2 { [%clk 0:02:40] }
13... Bf8 { [%clk 0:02:40] } 14. O-O { [%clk 0:02:36] } 14... e4
{ [%clk 0:02:40] } 15. dxe4 { [%clk 0:02:27] } 15... Bxe4 { [%clk 0:02:40] }
16. Bxe4 { [%clk 0:02:25] } 16... Nxe4 { [%clk 0:02:38] } 17. Nxe4
{ [%clk 0:02:16] } 17... Rxe4 { [%clk 0:02:38] } 18. Qc2 { [%clk 0:02:07] }
18... Re6 { [%clk 0:02:21] } 19. Rad1 { [%clk 0:02:05] } 19... Rh6
{ [%clk 0:02:21] } 20. h4 { [%clk 0:02:03] } 20... Qg4 { [%clk 0:02:20] } 21.
Nf4 { [%clk 0:02:01] } 21... Rxh4 { [%clk 0:02:19] } 22. Kg2 { [%clk 0:01:57] }
22... Rh6 { [%clk 0:02:08] } 23. Rh1 { [%clk 0:01:40] } 1-0"
