Event,Site,Date,Round,White,Black,Result,UTCDate,UTCTime,WhiteElo,BlackElo,WhiteRatingDiff,BlackRatingDiff,ECO,Opening,TimeControl,Termination,Moves
Rated Blitz game,https://lichess.org/4i7PPy7d,2024.08.01,-,A7SHU,evchick,0-1,2024.08.01,06:36:52,1509,1501,,,B00,Pirc Defense,180+2,Normal,"1. e4 { [%clk 0:03:00] } 1... d6 { [%clk 0:03:00] } 2. d4 { [%clk 0:03:01] }
2... g6 { [%clk 0:03:02] } 3. f3 { [%clk 0:03:01] } 3... Bg7 { [%clk 0:03:03] }
4. Be3 { [%clk 0:03:00] } 4... e6 { [%clk 0:03:04] } 5. Bd3 { [%clk 0:03:01] }
5... Ne7 { [%clk 0:03:06] } 6. Qd2 { [%clk 0:03:01] } 6... a6
{ [%clk 0:03:07] } 7. Nc3 { [%clk 0:03:01] } 7... b5 { [%clk 0:03:07] } 8. Nge2
{ [%clk 0:02:59] } 8... Nbc6 { [%clk 0:03:07] } 9. h4 { [%clk 0:02:54] } 9...
h5 { [%clk 0:03:07] } 10. g4 { [%clk 0:02:41] } 10... e5 { [%clk 0:03:08] } 11.
d5 { [%clk 0:02:41] } 11... Nd4 { [%clk 0:03:04] } 12. gxh5 { [%clk 0:02:27] }
12... Nxf3+ { [%clk 0:03:03] } 0-1"
Rated Blitz game,https://lichess.org/rJ8DEuB4,2024.08.01,-,gmamazonka,IRI-Lion,1-0,2024.08.01,06:36:53,2108,2112,,,B01,Scandinavian Defense: Richter Variation,180+2,Time forfeit,"1. e4 { [%eval 0.15] [%clk 0:03:00] } 1... d5 { [%eval 0.54] [%clk 0:03:00] }
2. exd5 { [%eval 0.48] [%clk 0:03:01] } 2... Nf6
{ [%eval 0.59] [%clk 0:03:02] } 3. d4 { [%eval 0.5] [%clk 0:03:02] } 3... Nxd5
{ [%eval 0.62] [%clk 0:03:03] } 4. Nf3 { [%eval 0.52] [%clk 0:03:02] } 4... g6
{ [%eval 0.77] [%clk 0:03:04] } 5. c4 { [%eval 0.98] [%clk 0:03:01] } 5... Nb6
{ [%eval 0.74] [%clk 0:03:04] } 6. Nc3 { [%eval 0.74] [%clk 0:03:03] } 6... Bg7
{ [%eval 0.82] [%clk 0:03:05] } 7. Be3 { [%eval 0.73] [%clk 0:03:01] } 7... c5
{ [%eval 0.58] [%clk 0:03:02] } 8. dxc5 { [%eval 0.42] [%clk 0:02:59] } 8...
Bxc3+ { [%eval 0.28] [%clk 0:03:02] } 9. bxc3 { [%eval 0.35] [%clk 0:03:00] }
9... Qxd1+ { [%eval 0.32] [%clk 0:03:04] } 10. Rxd1
{ [%eval 0.4] [%clk 0:03:01] } 10... Na4 { [%eval 0.39] [%clk 0:03:05] } 11.
Kd2 $6 { [%eval -0.35] [%clk 0:02:58] } 11... Na6 $6
{ [%eval 0.2] [%clk 0:02:59] } 12. Kc2 $2 { [%eval -0.81] [%clk 0:02:36] }
12... N4xc5 $6 { [%eval -0.06] [%clk 0:02:59] } 13. Nd4
{ [%eval 0.0] [%clk 0:02:35] } 13... O-O { [%eval 0.24] [%clk 0:02:51] } 14. g3
{ [%eval -0.3] [%clk 0:02:34] } 14... e5 { [%eval -0.22] [%clk 0:02:44] } 15.
Nb5 { [%eval -0.29] [%clk 0:02:33] } 15... Bf5+
{ [%eval -0.29] [%clk 0:02:45] } 16. Kb2 { [%eval -0.28] [%clk 0:02:21] } 16...
Be4 { [%eval 0.01] [%clk 0:02:29] } 17. Rg1 { [%eval -0.09] [%clk 0:02:21] }
17... Bf3 { [%eval -0.14] [%clk 0:02:26] } 18. Re1
{ [%eval -0.17] [%clk 0:02:06] } 18... e4 $6 { [%eval 0.44] [%clk 0:02:27] }
19. Nc7 $6 { [%eval -0.39] [%clk 0:01:51] } 19... Nxc7
{ [%eval -0.5] [%clk 0:01:57] } 20. Bxc5 { [%eval -0.33] [%clk 0:01:51] } 20...
Rfd8 { [%eval -0.38] [%clk 0:01:58] } 21. Be3 { [%eval -0.3] [%clk 0:01:44] }
21... Ne8 { [%eval -0.04] [%clk 0:01:20] } 22. Rb1
{ [%eval 0.01] [%clk 0:01:41] } 22... b6 { [%eval 0.01] [%clk 0:01:13] } 23.
Kc2 { [%eval -0.32] [%clk 0:01:35] } 23... Nd6 { [%eval -0.42] [%clk 0:01:10] }
24. c5 { [%eval -0.37] [%clk 0:01:34] } 24... Nf5
{ [%eval -0.44] [%clk 0:00:41] } 25. Bf4 { [%eval -0.58] [%clk 0:01:24] } 25...
bxc5 { [%eval -0.61] [%clk 0:00:40] } 26. Ba6 $2
{ [%eval -1.79] [%clk 0:01:19] } 26... Rd7 $2 { [%eval 0.62] [%clk 0:00:20] }
27. Rb2 $6 { [%eval -0.05] [%clk 0:01:18] } 27... Rad8
{ [%eval -0.19] [%clk 0:00:21] } 28. Rb5 { [%eval -0.73] [%clk 0:01:12] } 28...
f6 $2 { [%eval 0.34] [%clk 0:00:04] } 29. h4 $6
{ [%eval -0.44] [%clk 0:01:11] } 29... Nd6 $6 { [%eval 0.49] [%clk 0:00:05] }
30. Rxc5 { [%eval 0.44] [%clk 0:01:10] } 30... Nf7
{ [%eval 0.76] [%clk 0:00:06] } 31. Bc4 { [%eval 0.46] [%clk 0:01:03] } 31...
Kg7 { [%eval 0.37] [%clk 0:00:06] } 32. Rb1 $6 { [%eval -0.38] [%clk 0:00:59] }
32... Bd1+ $2 { [%eval 0.91] [%clk 0:00:07] } 33. Kb2
{ [%eval 0.41] [%clk 0:00:51] } 33... Rb7+ $2 { [%eval 1.91] [%clk 0:00:08] }
34. Kc1 { [%eval 1.83] [%clk 0:00:52] } 34... Rxb1+
{ [%eval 2.1] [%clk 0:00:08] } 35. Kxb1 { [%eval 2.04] [%clk 0:00:53] } 35...
Rd7 { [%eval 1.85] [%clk 0:00:05] } 36. Rd5 { [%eval 1.76] [%clk 0:00:39] }
36... Rb7+ { [%eval 2.18] [%clk 0:00:03] } 37. Kc1
{ [%eval 2.01] [%clk 0:00:40] } 37... Bf3 { [%eval 2.11] [%clk 0:00:03] } 38.
Ra5 { [%eval 2.0] [%clk 0:00:32] } 1-0"
Rated Blitz game,https://lichess.org/ysc8A4K6,2024.08.01,-,pramodkchess,Madduwattas,1-0,2024.08.01,06:36:53,1165,1189,,,A80,Dutch Defense,180+2,Normal,"1. d4 { [%clk 0:03:00] } 1... f5 { [%clk 0:03:00] } 2. Bf4 { [%clk 0:02:58] }
2... Nf6 { [%clk 0:03:01] } 3. e3 { [%clk 0:02:56] } 3... e6 { [%clk 0:03:01] }
4. Nd2 { [%clk 0:02:54] } 4... Bb4 { [%clk 0:03:01] } 5. c3 { [%clk 0:02:54] }
5... Bd6 { [%clk 0:02:59] } 6. Bxd6 { [%clk 0:02:53] } 6... cxd6
{ [%clk 0:02:59] } 7. f3 { [%clk 0:02:48] } 7... b6 { [%clk 0:02:58] } 8. Bb5
{ [%clk 0:02:45] } 8... Ba6 { [%clk 0:02:55] } 9. Bxa6 { [%clk 0:02:44] } 9...
Nxa6 { [%clk 0:02:55] } 10. Nc4 { [%clk 0:02:42] } 10... Qc7 { [%clk 0:02:46] }
11. Qa4 { [%clk 0:02:35] } 11... Rb8 { [%clk 0:02:38] } 12. Qxa6
{ [%clk 0:02:34] } 1-0"
Rated Blitz game,https://lichess.org/5uYiofQh,2024.08.01,-,galatee404,Slash193,0-1,2024.08.01,06:36:53,2171,2078,,,C11,"French Defense: Steinitz Variation, Boleslavsky Variation",180+2,Normal,"1. e4 { [%eval 0.15] [%clk 0:03:00] } 1... e6 { [%eval 0.25] [%clk 0:03:00] }
2. d4 { [%eval 0.3] [%clk 0:02:51] } 2... d5 { [%eval 0.31] [%clk 0:03:01] } 3.
Nc3 { [%eval 0.28] [%clk 0:02:40] } 3... Nf6 { [%eval 0.35] [%clk 0:02:50] } 4.
e5 { [%eval 0.27] [%clk 0:02:40] } 4... Nfd7 { [%eval 0.29] [%clk 0:02:51] } 5.
f4 { [%eval 0.31] [%clk 0:02:41] } 5... c5 { [%eval 0.36] [%clk 0:02:50] } 6.
Nf3 { [%eval 0.27] [%clk 0:02:38] } 6... Nc6 { [%eval 0.36] [%clk 0:02:51] } 7.
Be3 { [%eval 0.3] [%clk 0:02:33] } 7... cxd4 { [%eval 0.45] [%clk 0:02:51] } 8.
Nxd4 { [%eval 0.49] [%clk 0:02:33] } 8... a6 { [%eval 0.66] [%clk 0:02:52] } 9.
Be2 { [%eval 0.3] [%clk 0:02:33] } 9... Qc7 { [%eval 0.38] [%clk 0:02:45] } 10.
Qd2 { [%eval 0.38] [%clk 0:02:31] } 10... Nxd4 { [%eval 0.46] [%clk 0:02:45] }
11. Bxd4 { [%eval 0.43] [%clk 0:02:32] } 11... Bc5
{ [%eval 0.36] [%clk 0:02:44] } 12. O-O-O { [%eval 0.27] [%clk 0:02:33] } 12...
b5 { [%eval 0.33] [%clk 0:02:39] } 13. a3 { [%eval 0.43] [%clk 0:02:22] } 13...
Bb7 { [%eval 0.29] [%clk 0:02:38] } 14. Kb1 { [%eval 0.12] [%clk 0:02:18] }
14... O-O-O { [%eval 0.44] [%clk 0:02:36] } 15. Bg4
{ [%eval 0.28] [%clk 0:02:08] } 15... Kb8 { [%eval 0.39] [%clk 0:02:37] } 16.
Rhe1 { [%eval 0.0] [%clk 0:02:07] } 16... g6 { [%eval 0.03] [%clk 0:02:35] }
17. Ne2 { [%eval 0.06] [%clk 0:02:07] } 17... Rc8
{ [%eval 0.13] [%clk 0:02:34] } 18. Bxc5 { [%eval 0.13] [%clk 0:02:06] } 18...
Nxc5 { [%eval 0.17] [%clk 0:02:34] } 19. Nd4 { [%eval 0.17] [%clk 0:02:08] }
19... Ne4 { [%eval 0.13] [%clk 0:02:26] } 20. Qe2
{ [%eval 0.21] [%clk 0:02:06] } 20... h5 { [%eval 0.21] [%clk 0:02:25] } 21.
Bf3 { [%eval 0.2] [%clk 0:02:07] } 21... Nc5 { [%eval 0.25] [%clk 0:02:24] }
22. g3 { [%eval 0.23] [%clk 0:02:01] } 22... Qb6
{ [%eval 0.09] [%clk 0:01:33] } 23. h3 { [%eval 0.07] [%clk 0:02:00] } 23... b4
{ [%eval 0.13] [%clk 0:01:05] } 24. axb4 { [%eval 0.03] [%clk 0:01:58] } 24...
Qxb4 { [%eval 0.07] [%clk 0:01:07] } 25. Qd2 { [%eval 0.13] [%clk 0:01:45] }
25... Qb6 { [%eval 0.15] [%clk 0:00:56] } 26. Re3
{ [%eval 0.23] [%clk 0:01:38] } 26... Bc6 { [%eval 0.51] [%clk 0:00:56] } 27.
Ra3 { [%eval 0.46] [%clk 0:01:03] } 27... Bb5 { [%eval 0.76] [%clk 0:00:49] }
28. Be2 $6 { [%eval 0.0] [%clk 0:00:51] } 28... Bxe2
{ [%eval 0.0] [%clk 0:00:48] } 29. Qxe2 { [%eval 0.0] [%clk 0:00:53] } 29...
Kb7 { [%eval 0.3] [%clk 0:00:45] } 30. Nb3 { [%eval 0.0] [%clk 0:00:46] } 30...
Ne4 $2 { [%eval 1.97] [%clk 0:00:44] } 31. Na5+ $2
{ [%eval 0.0] [%clk 0:00:46] } 31... Ka7 { [%eval 0.0] [%clk 0:00:42] } 32.
Rdd3 { [%eval 0.0] [%clk 0:00:46] } 32... Qb5 $2
{ [%eval 1.24] [%clk 0:00:29] } 33. Qe3+ $6 { [%eval 0.26] [%clk 0:00:44] }
33... Ka8 $2 { [%eval 3.12] [%clk 0:00:19] } 34. Rdb3
{ [%eval 3.19] [%clk 0:00:43] } 34... Qf1+ { [%eval 3.25] [%clk 0:00:18] } 35.
Ka2 { [%eval 2.95] [%clk 0:00:42] } 35... Rxc2 $4
{ [%eval 9.45] [%clk 0:00:17] } 36. Rb7 $4 { [%eval 0.25] [%clk 0:00:26] }
36... Nc5 $2 { [%eval 3.03] [%clk 0:00:15] } 37. Rxf7 $4
{ [%eval -0.36] [%clk 0:00:19] } 37... Rc1 $4 { [%eval 6.39] [%clk 0:00:14] }
38. Nb3 { [%eval 6.38] [%clk 0:00:16] } 38... Rc8
{ [%eval 6.5] [%clk 0:00:08] } 39. Rxa6+ $4 { [%eval -9.2] [%clk 0:00:14] }
39... Qxa6+ { [%eval -9.07] [%clk 0:00:08] } 0-1"
Rated Blitz game,https://lichess.org/uvGsBtpp,2024.08.01,-,AlphaPap,robertpes,0-1,2024.08.01,06:36:53,1038,964,,,C42,Russian Game: Stafford Gambit,180+2,Normal,"1. e4 { [%eval 0.15] [%clk 0:03:00] } 1... e5 { [%eval 0.21] [%clk 0:03:00] }
2. Nf3 { [%eval 0.11] [%clk 0:03:00] } 2... Nf6 { [%eval 0.3] [%clk 0:03:01] }
3. Nxe5 { [%eval 0.3] [%clk 0:03:00] } 3... Nc6 $2
{ [%eval 1.44] [%clk 0:03:02] } 4. f4 $2 { [%eval -0.22] [%clk 0:02:54] } 4...
Bc5 $6 { [%eval 0.61] [%clk 0:03:01] } 5. c3 $6
{ [%eval -0.02] [%clk 0:02:48] } 5... Nxe4 { [%eval 0.03] [%clk 0:03:01] } 6.
d4 { [%eval 0.09] [%clk 0:02:43] } 6... Qh4+ { [%eval 0.52] [%clk 0:02:56] } 7.
g3 { [%eval 0.46] [%clk 0:02:44] } 7... Nxg3 { [%eval 0.43] [%clk 0:02:57] } 8.
hxg3 { [%eval 0.54] [%clk 0:02:20] } 8... Qxh1 { [%eval 0.43] [%clk 0:02:57] }
9. dxc5 { [%eval 0.73] [%clk 0:02:19] } 9... Qe4+ $2
{ [%eval 2.13] [%clk 0:02:51] } 10. Be2 $2 { [%eval 0.08] [%clk 0:02:17] }
10... Nxe5 { [%eval 0.0] [%clk 0:02:49] } 11. fxe5
{ [%eval -0.03] [%clk 0:02:16] } 11... O-O $6 { [%eval 0.94] [%clk 0:02:47] }
12. Nd2 $2 { [%eval -0.17] [%clk 0:02:08] } 12... Qxe5
{ [%eval -0.29] [%clk 0:02:47] } 13. b4 $4 { [%eval -9.01] [%clk 0:02:10] }
13... Re8 $4 { [%eval -3.26] [%clk 0:02:48] } 14. Nf3 $2
{ [%eval -5.58] [%clk 0:01:51] } 14... Qxg3+ $2
{ [%eval -4.06] [%clk 0:02:46] } 15. Kd2 { [%eval -3.7] [%clk 0:01:47] } 15...
d6 { [%eval -3.97] [%clk 0:02:37] } 16. Qh1 $2 { [%eval -5.31] [%clk 0:01:46] }
16... h6 $2 { [%eval -2.97] [%clk 0:02:31] } 17. cxd6 $2
{ [%eval -5.07] [%clk 0:01:42] } 17... Rd8 $2 { [%eval -2.22] [%clk 0:02:25] }
18. Bb2 $2 { [%eval -4.28] [%clk 0:01:23] } 18... Rxd6+
{ [%eval -4.21] [%clk 0:02:25] } 19. Bd3 $4 { [%eval #-13] [%clk 0:01:22] }
19... Qf2+ { [%eval #-12] [%clk 0:02:23] } 20. Kd1
{ [%eval #-9] [%clk 0:01:16] } 20... Rxd3+ { [%eval #-8] [%clk 0:02:23] } 21.
Nd2 { [%eval #-1] [%clk 0:01:17] } 21... Qxd2# { [%clk 0:02:20] } 0-1"
Rated Blitz game,https://lichess.org/xbWR2kPv,2024.08.01,-,SKamillo,Felmoreda,0-1,2024.08.01,06:36:53,2219,2220,,,B17,Caro-Kann Defense: Karpov Variation,180+2,Normal,"1. e4 { [%clk 0:03:00] } 1... c6 { [%clk 0:03:00] } 2. d4 { [%clk 0:03:00] }
2... d5 { [%clk 0:03:02] } 3. Nc3 { [%clk 0:03:01] } 3... dxe4
{ [%clk 0:03:03] } 4. Nxe4 { [%clk 0:03:02] } 4... Nd7 { [%clk 0:03:03] } 5.
Bd3 { [%clk 0:03:00] } 5... Ngf6 { [%clk 0:02:59] } 6. Nxf6+ { [%clk 0:02:59] }
6... Nxf6 { [%clk 0:03:00] } 7. c3 { [%clk 0:03:00] } 7... g6
{ [%clk 0:02:44] } 8. Bf4 { [%clk 0:02:51] } 8... Bg7 { [%clk 0:02:44] } 9. Be5
{ [%clk 0:02:49] } 9... Qd5 { [%clk 0:02:24] } 10. f3 { [%clk 0:02:34] } 10...
Nh5 { [%clk 0:02:09] } 11. Qe2 { [%clk 0:02:32] } 11... Bxe5 { [%clk 0:02:03] }
12. dxe5 { [%clk 0:02:33] } 12... Nf4 { [%clk 0:02:02] } 13. Bc4
{ [%clk 0:02:32] } 13... Qc5 { [%clk 0:01:30] } 14. Qf1 { [%clk 0:02:26] }
14... Nxg2+ { [%clk 0:01:17] } 15. Qxg2 { [%clk 0:02:24] } 15... Qxc4
{ [%clk 0:01:17] } 16. Ne2 { [%clk 0:02:19] } 16... c5 { [%clk 0:00:54] } 17.
b3 { [%clk 0:01:45] } 17... Qd5 { [%clk 0:00:50] } 18. Qg3 { [%clk 0:01:43] }
18... Qd3 { [%clk 0:00:29] } 19. Rd1 { [%clk 0:01:40] } 19... Qe3
{ [%clk 0:00:29] } 20. Qf4 { [%clk 0:01:25] } 20... Qxf4 { [%clk 0:00:29] } 21.
Nxf4 { [%clk 0:01:26] } 21... e6 { [%clk 0:00:31] } 22. Kf2 { [%clk 0:01:22] }
22... Bd7 { [%clk 0:00:28] } 23. Rd6 { [%clk 0:01:17] } 23... Ke7
{ [%clk 0:00:23] } 24. Rhd1 { [%clk 0:01:17] } 24... Rhd8 { [%clk 0:00:24] }
25. Ne2 { [%clk 0:01:14] } 25... Bc6 { [%clk 0:00:21] } 26. f4
{ [%clk 0:01:06] } 26... Rxd6 { [%clk 0:00:20] } 27. exd6+ { [%clk 0:00:58] }
27... Kd7 { [%clk 0:00:20] } 28. b4 { [%clk 0:00:56] } 28... cxb4
{ [%clk 0:00:20] } 29. cxb4 { [%clk 0:00:57] } 29... Bd5 { [%clk 0:00:15] } 30.
Nc3 { [%clk 0:00:35] } 30... Kxd6 { [%clk 0:00:15] } 31. Ne4+
{ [%clk 0:00:36] } 31... Ke7 { [%clk 0:00:15] } 32. Ng5 { [%clk 0:00:35] }
32... Bxa2 { [%clk 0:00:09] } 0-1"
Rated Blitz game,https://lichess.org/hG4tN0Lr,2024.08.01,-,Asgaroth31,Elpenora,1-0,2024.08.01,06:36:53,1267,1292,,,B01,Scandinavian Defense: Main Line,180+2,Normal,"1. e4 { [%clk 0:03:00] } 1... d5 { [%clk 0:03:00] } 2. exd5 { [%clk 0:03:00] }
2... Qxd5 { [%clk 0:03:01] } 3. Nc3 { [%clk 0:03:02] } 3... Qa5
{ [%clk 0:03:01] } 4. Nf3 { [%clk 0:02:56] } 4... e6 { [%clk 0:03:02] } 5. d4
{ [%clk 0:02:55] } 5... Nc6 { [%clk 0:03:00] } 6. Be2 { [%clk 0:02:43] } 6...
Nf6 { [%clk 0:02:29] } 7. a3 { [%clk 0:02:40] } 7... a6 { [%clk 0:02:25] } 8.
O-O { [%clk 0:02:34] } 8... Bd6 { [%clk 0:02:25] } 9. Be3 { [%clk 0:02:19] }
9... O-O { [%clk 0:02:23] } 10. b4 { [%clk 0:02:20] } 10... Qh5
{ [%clk 0:02:00] } 11. Ne5 { [%clk 0:01:59] } 11... Qg6 { [%clk 0:01:48] } 1-0"
Rated Blitz game,https://lichess.org/lCLK9EFB,2024.08.01,-,Dima_Fux,fatimahauliaputri,0-1,2024.08.01,06:36:53,1465,1424,,,C50,Italian Game: Anti-Fried Liver Defense,180+2,Time forfeit,"1. e4 { [%clk 0:03:00] } 1... e5 { [%clk 0:03:00] } 2. Nf3 { [%clk 0:03:00] }
2... Nc6 { [%clk 0:02:56] } 3. Bc4 { [%clk 0:03:01] } 3... h6
{ [%clk 0:02:55] } 4. d3 { [%clk 0:03:00] } 4... Nf6 { [%clk 0:02:52] } 5. Nc3
{ [%clk 0:03:00] } 5... Bc5 { [%clk 0:02:51] } 6. h3 { [%clk 0:02:57] } 6... d6
{ [%clk 0:02:45] } 7. O-O { [%clk 0:02:57] } 7... O-O { [%clk 0:02:44] } 8. Kh1
{ [%clk 0:02:58] } 8... a6 { [%clk 0:02:42] } 9. a3 { [%clk 0:02:54] } 9... Nh5
{ [%clk 0:02:38] } 10. Ba2 { [%clk 0:02:41] } 10... Nf6 { [%clk 0:02:30] } 11.
Nh2 { [%clk 0:02:38] } 11... Nd4 { [%clk 0:02:25] } 12. Ne2 { [%clk 0:02:34] }
12... Nxe2 { [%clk 0:02:20] } 13. Qxe2 { [%clk 0:02:32] } 13... Qe7
{ [%clk 0:02:09] } 14. f4 { [%clk 0:02:28] } 14... exf4 { [%clk 0:01:49] } 15.
Bxf4 { [%clk 0:02:30] } 15... Be6 { [%clk 0:01:40] } 16. Qd2 { [%clk 0:02:07] }
16... Kh7 { [%clk 0:01:33] } 0-1"
Rated Blitz game,https://lichess.org/Fzsv7nMX,2024.08.01,-,budikudahitam,Gilang-pratama,0-1,2024.08.01,06:36:53,1979,1927,,,D00,Queen's Pawn Game: Accelerated London System,180+2,Normal,"1. d4 { [%clk 0:03:00] } 1... d5 { [%clk 0:03:00] } 2. Bf4 { [%clk 0:03:00] }
2... Nc6 { [%clk 0:03:00] } 3. Nf3 { [%clk 0:02:57] } 3... Nf6
{ [%clk 0:03:00] } 4. e3 { [%clk 0:02:58] } 4... Bf5 { [%clk 0:02:56] } 5. Bd3
{ [%clk 0:02:58] } 5... Ne4 { [%clk 0:02:56] } 6. c3 { [%clk 0:02:53] } 6... h6
{ [%clk 0:02:55] } 7. O-O { [%clk 0:02:52] } 7... g5 { [%clk 0:02:55] } 8. Bg3
{ [%clk 0:02:52] } 8... g4 { [%clk 0:02:56] } 9. Ne5 { [%clk 0:02:50] } 9...
Nxe5 { [%clk 0:02:55] } 10. Bxe5 { [%clk 0:02:50] } 10... f6 { [%clk 0:02:56] }
11. Bf4 { [%clk 0:02:47] } 11... h5 { [%clk 0:02:55] } 12. f3
{ [%clk 0:02:47] } 12... gxf3 { [%clk 0:02:55] } 13. gxf3 { [%clk 0:02:46] }
13... Rg8+ { [%clk 0:02:56] } 14. Kh1 { [%clk 0:02:43] } 14... Ng5
{ [%clk 0:02:51] } 15. Bxf5 { [%clk 0:02:41] } 15... e6 { [%clk 0:02:51] } 16.
Bd3 { [%clk 0:02:25] } 16... Bd6 { [%clk 0:02:49] } 17. Nd2 { [%clk 0:02:17] }
17... Qe7 { [%clk 0:02:43] } 18. Bxd6 { [%clk 0:02:16] } 18... Qxd6
{ [%clk 0:02:44] } 19. Qe1 { [%clk 0:02:13] } 19... O-O-O { [%clk 0:02:44] }
20. Qh4 { [%clk 0:02:12] } 20... f5 { [%clk 0:02:35] } 21. Rg1
{ [%clk 0:02:00] } 21... Qe7 { [%clk 0:02:25] } 22. Rxg5 { [%clk 0:01:55] }
22... Rxg5 { [%clk 0:02:25] } 23. Qf4 { [%clk 0:01:53] } 23... Rdg8
{ [%clk 0:02:24] } 24. c4 { [%clk 0:01:46] } 24... Qg7 { [%clk 0:02:24] } 25.
h4 { [%clk 0:00:58] } 25... Rg1+ { [%clk 0:02:24] } 26. Rxg1 { [%clk 0:00:59] }
26... Qxg1# { [%clk 0:02:22] } 0-1"
Rated Blitz game,https://lichess.org/hryPtgZL,2024.08.01,-,tallaferro1960,josean1,1/2-1/2,2024.08.01,06:36:53,1913,1888,,,C78,Ruy Lopez: Morphy Defense,180+2,Normal,"1. e4 { [%clk 0:03:00] } 1... e5 { [%clk 0:03:00] } 2. Nf3 { [%clk 0:03:01] }
2... Nc6 { [%clk 0:03:01] } 3. Bb5 { [%clk 0:03:02] } 3... a6
{ [%clk 0:03:01] } 4. Ba4 { [%clk 0:03:03] } 4... Nf6 { [%clk 0:03:02] } 5. O-O
{ [%clk 0:03:04] } 5... b5 { [%clk 0:03:03] } 6. Bb3 { [%clk 0:03:05] } 6...
Be7 { [%clk 0:03:04] } 7. d3 { [%clk 0:03:02] } 7... O-O { [%clk 0:03:05] } 8.
c3 { [%clk 0:03:03] } 8... d6 { [%clk 0:03:05] } 9. Bc2 { [%clk 0:03:04] } 9...
Re8 { [%clk 0:02:51] } 10. Re1 { [%clk 0:03:03] } 10... Bf8 { [%clk 0:02:52] }
11. Bd2 { [%clk 0:03:04] } 11... g6 { [%clk 0:02:52] } 12. h3
{ [%clk 0:03:05] } 12... Bg7 { [%clk 0:02:53] } 13. Be3 { [%clk 0:03:04] }
13... Be6 { [%clk 0:02:53] } 14. Nbd2 { [%clk 0:03:05] } 14... Qd7
{ [%clk 0:02:52] } 15. Nf1 { [%clk 0:03:07] } 15... d5 { [%clk 0:02:47] } 16.
Ng3 { [%clk 0:03:01] } 16... dxe4 { [%clk 0:02:46] } 17. dxe4
{ [%clk 0:03:02] } 17... Rad8 { [%clk 0:02:47] } 18. Qxd7 { [%clk 0:03:03] }
18... Rxd7 { [%clk 0:02:45] } 19. Rad1 { [%clk 0:03:02] } 19... Red8
{ [%clk 0:02:45] } 20. Rxd7 { [%clk 0:03:03] } 20... Rxd7 { [%clk 0:02:47] }
21. Rd1 { [%clk 0:03:04] } 21... Rxd1+ { [%clk 0:02:37] } 22. Bxd1
{ [%clk 0:03:04] } 22... Na5 { [%clk 0:02:37] } 23. b3 { [%clk 0:03:04] } 23...
Nc6 { [%clk 0:02:31] } 24. Kf1 { [%clk 0:03:02] } 24... h5 { [%clk 0:02:27] }
25. Ng5 { [%clk 0:03:01] } 25... Bd7 { [%clk 0:02:23] } 26. f3
{ [%clk 0:02:53] } 26... Ne8 { [%clk 0:02:23] } 27. h4 { [%clk 0:02:52] } 27...
f6 { [%clk 0:02:21] } 28. Nh3 { [%clk 0:02:52] } 28... Bf8 { [%clk 0:02:21] }
29. Nf2 { [%clk 0:02:53] } 29... Nd6 { [%clk 0:02:22] } 30. Ke2
{ [%clk 0:02:53] } 30... Nd8 { [%clk 0:02:21] } 31. Nd3 { [%clk 0:02:54] }
31... Ne6 { [%clk 0:02:22] } 32. Nc5 { [%clk 0:02:53] } 32... Nxc5
{ [%clk 0:02:12] } 33. Bxc5 { [%clk 0:02:54] } 33... Kf7 { [%clk 0:02:13] } 34.
Nf1 { [%clk 0:02:53] } 34... Ke6 { [%clk 0:02:14] } 35. Ne3 { [%clk 0:02:49] }
35... c6 { [%clk 0:02:13] } 36. a4 { [%clk 0:02:33] } 36... Bh6
{ [%clk 0:02:14] } 37. b4 { [%clk 0:02:25] } 37... Bxe3 { [%clk 0:02:05] } 38.
Bxe3 { [%clk 0:02:26] } 38... Nc4 { [%clk 0:02:06] } 39. a5 { [%clk 0:02:23] }
39... Kf7 { [%clk 0:01:59] } 40. Bb3 { [%clk 0:02:23] } 40... Be6
{ [%clk 0:02:00] } 41. Kd3 { [%clk 0:02:21] } 41... Ke7 { [%clk 0:01:54] } 42.
Bc5+ { [%clk 0:02:22] } 42... Kd7 { [%clk 0:01:55] } 43. Bxc4
{ [%clk 0:02:16] } 43... Bxc4+ { [%clk 0:01:55] } 44. Ke3 { [%clk 0:02:17] }
44... Ke6 { [%clk 0:01:57] } 45. g3 { [%clk 0:02:18] } 45... Bb3
{ [%clk 0:01:51] } 1/2-1/2"
