Event,Site,Date,Round,White,Black,Result,UTCDate,UTCTime,WhiteElo,BlackElo,WhiteRatingDiff,BlackRatingDiff,ECO,Opening,TimeControl,Termination,Moves
Rated Blitz game,https://lichess.org/4S8bXM9t,2024.08.01,-,adriandrag18,pokladovihor,1-0,2024.08.01,13:47:17,1477,1464,,,B00,Owen Defense,180+2,Normal,"1. e4 { [%clk 0:03:00] } 1... b6 { [%clk 0:03:00] } 2. Bc4 { [%clk 0:03:01] }
2... Bb7 { [%clk 0:03:01] } 3. d3 { [%clk 0:03:02] } 3... e6 { [%clk 0:03:01] }
4. Nf3 { [%clk 0:03:04] } 4... a5 { [%clk 0:02:59] } 5. O-O { [%clk 0:03:03] }
5... a4 { [%clk 0:02:59] } 6. a3 { [%clk 0:03:02] } 6... d5 { [%clk 0:02:59] }
7. exd5 { [%clk 0:02:57] } 7... exd5 { [%clk 0:03:01] } 8. Ba2
{ [%clk 0:02:55] } 8... Be7 { [%clk 0:03:02] } 9. Nc3 { [%clk 0:02:56] } 9...
Nf6 { [%clk 0:03:02] } 10. Re1 { [%clk 0:02:57] } 10... c5 { [%clk 0:03:02] }
11. Bg5 { [%clk 0:02:58] } 11... O-O { [%clk 0:03:01] } 12. Bxf6
{ [%clk 0:03:00] } 12... Bxf6 { [%clk 0:03:02] } 13. Rb1 { [%clk 0:02:49] }
13... Bc6 { [%clk 0:02:59] } 14. Ne5 { [%clk 0:02:46] } 14... d4
{ [%clk 0:02:52] } 15. Nxc6 { [%clk 0:02:42] } 15... Nxc6 { [%clk 0:02:51] }
16. Ne4 { [%clk 0:02:43] } 16... Re8 { [%clk 0:02:46] } 17. Qg4
{ [%clk 0:02:40] } 17... Ne5 { [%clk 0:02:36] } 18. Qg3 { [%clk 0:02:32] }
18... Ng6 { [%clk 0:02:32] } 19. Qf3 { [%clk 0:02:22] } 19... Ne5
{ [%clk 0:01:40] } 20. Nxf6+ { [%clk 0:02:13] } 20... Qxf6 { [%clk 0:01:03] }
21. Qxf6 { [%clk 0:01:56] } 21... gxf6 { [%clk 0:01:05] } 22. Re4
{ [%clk 0:01:53] } 22... Kg7 { [%clk 0:00:59] } 23. Rbe1 { [%clk 0:01:51] }
23... b5 { [%clk 0:00:57] } 24. Bd5 { [%clk 0:01:22] } 24... Rad8
{ [%clk 0:00:39] } 25. Bc6 { [%clk 0:01:21] } 25... Re6 { [%clk 0:00:33] } 26.
Bxb5 { [%clk 0:01:19] } 26... Ra8 { [%clk 0:00:26] } 27. f4 { [%clk 0:00:57] }
27... Ng4 { [%clk 0:00:20] } 28. Rxe6 { [%clk 0:00:58] } 28... fxe6
{ [%clk 0:00:21] } 29. Rxe6 { [%clk 0:00:59] } 29... f5 { [%clk 0:00:19] } 30.
h3 { [%clk 0:00:46] } 30... Ne3 { [%clk 0:00:20] } 31. Ra6 { [%clk 0:00:29] }
31... Rb8 { [%clk 0:00:16] } 32. Bxa4 { [%clk 0:00:27] } 32... Rxb2
{ [%clk 0:00:17] } 33. Bb3 { [%clk 0:00:28] } 33... Nxc2 { [%clk 0:00:17] } 34.
Bxc2 { [%clk 0:00:29] } 34... Rxc2 { [%clk 0:00:19] } 35. a4 { [%clk 0:00:22] }
35... Rc3 { [%clk 0:00:16] } 36. a5 { [%clk 0:00:19] } 36... Rxd3
{ [%clk 0:00:18] } 37. Rc6 { [%clk 0:00:16] } 37... Ra3 { [%clk 0:00:18] } 38.
Rxc5 { [%clk 0:00:16] } 38... Rxa5 { [%clk 0:00:19] } 39. Rxa5
{ [%clk 0:00:16] } 1-0"
Rated Blitz game,https://lichess.org/diRfZRL8,2024.08.01,-,ingener321,Kaveharam62,1-0,2024.08.01,13:47:17,1577,1583,,,B00,Pirc Defense,180+2,Normal,"1. e4 { [%clk 0:03:00] } 1... d6 { [%clk 0:03:00] } 2. Bc4 { [%clk 0:02:59] }
2... Nf6 { [%clk 0:03:01] } 3. d3 { [%clk 0:03:00] } 3... g6 { [%clk 0:03:01] }
4. Nf3 { [%clk 0:02:59] } 4... Bg7 { [%clk 0:03:03] } 5. O-O { [%clk 0:02:59] }
5... e5 { [%clk 0:03:03] } 6. Nc3 { [%clk 0:02:59] } 6... O-O
{ [%clk 0:03:04] } 7. Bg5 { [%clk 0:03:00] } 7... h6 { [%clk 0:03:04] } 8. Bh4
{ [%clk 0:03:01] } 8... g5 { [%clk 0:03:06] } 9. Bg3 { [%clk 0:03:02] } 9...
Nh5 { [%clk 0:03:06] } 10. h3 { [%clk 0:02:58] } 10... Nxg3 { [%clk 0:03:07] }
11. fxg3 { [%clk 0:02:59] } 11... Nc6 { [%clk 0:03:05] } 12. Nh2
{ [%clk 0:02:56] } 12... Na5 { [%clk 0:03:05] } 13. Bb3 { [%clk 0:02:52] }
13... Nxb3 { [%clk 0:03:05] } 14. axb3 { [%clk 0:02:53] } 14... c6
{ [%clk 0:02:47] } 15. Qh5 { [%clk 0:02:52] } 15... d5 { [%clk 0:02:33] } 16.
Ng4 { [%clk 0:02:52] } 16... dxe4 { [%clk 0:02:28] } 17. Nxh6+
{ [%clk 0:02:49] } 17... Bxh6 { [%clk 0:02:27] } 18. Qxh6 { [%clk 0:02:50] }
18... f6 { [%clk 0:02:20] } 19. Nxe4 { [%clk 0:02:49] } 19... f5
{ [%clk 0:01:54] } 20. Nxg5 { [%clk 0:02:46] } 20... Qf6 { [%clk 0:01:53] } 21.
Qh7# { [%clk 0:02:39] } 1-0"
Rated Blitz game,https://lichess.org/PUF0TLLF,2024.08.01,-,ForcefulMind,Joloboy,0-1,2024.08.01,13:47:17,2069,2110,,,D30,Queen's Gambit Declined: Vienna Variation,180+2,Time forfeit,"1. d4 { [%clk 0:03:00] } 1... Nf6 { [%clk 0:03:00] } 2. Nf3 { [%clk 0:03:01] }
2... d5 { [%clk 0:02:58] } 3. c4 { [%clk 0:03:01] } 3... e6 { [%clk 0:02:59] }
4. Bg5 { [%clk 0:03:01] } 4... Bb4+ { [%clk 0:02:59] } 5. Nbd2
{ [%clk 0:02:59] } 5... O-O { [%clk 0:02:59] } 6. a3 { [%clk 0:03:00] } 6...
Be7 { [%clk 0:02:58] } 7. e3 { [%clk 0:03:00] } 7... h6 { [%clk 0:02:59] } 8.
Bxf6 { [%clk 0:02:50] } 8... Bxf6 { [%clk 0:02:58] } 9. h4 { [%clk 0:02:49] }
9... c5 { [%clk 0:02:59] } 10. g4 { [%clk 0:02:49] } 10... Nc6
{ [%clk 0:02:56] } 11. g5 { [%clk 0:02:50] } 11... hxg5 { [%clk 0:02:50] } 12.
hxg5 { [%clk 0:02:52] } 12... Bxg5 { [%clk 0:02:50] } 13. Nxg5
{ [%clk 0:01:42] } 13... Qxg5 { [%clk 0:02:49] } 14. Rh5 { [%clk 0:01:41] }
14... Qg6 { [%clk 0:02:44] } 15. Qf3 { [%clk 0:01:35] } 15... cxd4
{ [%clk 0:02:42] } 16. Qh1 { [%clk 0:01:36] } 16... f6 { [%clk 0:02:26] } 17.
O-O-O { [%clk 0:01:35] } 17... dxe3 { [%clk 0:02:19] } 18. fxe3
{ [%clk 0:01:36] } 18... Ne5 { [%clk 0:02:11] } 19. cxd5 { [%clk 0:00:47] }
19... Bd7 { [%clk 0:01:56] } 0-1"
Rated Blitz game,https://lichess.org/C5EMkY9x,2024.08.01,-,Abhishek_ra0,WolframHille,0-1,2024.08.01,13:47:17,1894,1880,,,C40,Latvian Gambit Accepted,180+2,Time forfeit,"1. e4 { [%clk 0:03:00] } 1... e5 { [%clk 0:03:00] } 2. Nf3 { [%clk 0:03:01] }
2... f5 { [%clk 0:03:00] } 3. exf5 { [%clk 0:02:57] } 3... e4
{ [%clk 0:03:00] } 4. Qe2 { [%clk 0:02:54] } 4... Nf6 { [%clk 0:03:00] } 5. d3
{ [%clk 0:02:49] } 5... d5 { [%clk 0:02:59] } 6. dxe4 { [%clk 0:02:48] } 6...
dxe4 { [%clk 0:02:59] } 7. Nc3 { [%clk 0:02:49] } 7... Bxf5 { [%clk 0:02:58] }
8. Bg5 { [%clk 0:02:48] } 8... Be7 { [%clk 0:02:52] } 9. Ne5 { [%clk 0:02:42] }
9... Nc6 { [%clk 0:02:42] } 10. Nxc6 { [%clk 0:02:43] } 10... bxc6
{ [%clk 0:02:38] } 11. g3 { [%clk 0:02:40] } 11... Rb8 { [%clk 0:02:36] } 0-1"
Rated Blitz game,https://lichess.org/Ygq4KRVs,2024.08.01,-,chhandamarengsi,nenshu123,1-0,2024.08.01,13:47:17,1785,1816,,,B14,"Caro-Kann Defense: Panov Attack, Fianchetto Defense, Fianchetto Gambit",180+2,Normal,"1. e4 { [%clk 0:03:00] } 1... c6 { [%clk 0:03:00] } 2. d4 { [%clk 0:03:01] }
2... d5 { [%clk 0:03:01] } 3. exd5 { [%clk 0:03:03] } 3... cxd5
{ [%clk 0:03:02] } 4. c4 { [%clk 0:03:05] } 4... Nf6 { [%clk 0:03:03] } 5. Nc3
{ [%clk 0:03:07] } 5... g6 { [%clk 0:03:03] } 6. cxd5 { [%clk 0:03:09] } 6...
Bg7 { [%clk 0:03:04] } 7. Bc4 { [%clk 0:03:07] } 7... O-O { [%clk 0:03:04] } 8.
Nf3 { [%clk 0:03:08] } 8... Nbd7 { [%clk 0:03:02] } 9. O-O { [%clk 0:03:07] }
9... Nb6 { [%clk 0:03:04] } 10. Bb3 { [%clk 0:03:07] } 10... Nfxd5
{ [%clk 0:02:57] } 11. Bg5 { [%clk 0:02:58] } 11... Be6 { [%clk 0:02:37] } 12.
Re1 { [%clk 0:02:43] } 12... Qd7 { [%clk 0:02:36] } 13. Ne5 { [%clk 0:02:28] }
13... Qd6 { [%clk 0:02:36] } 14. Ne4 { [%clk 0:02:07] } 14... Qd8
{ [%clk 0:01:52] } 15. Nc5 { [%clk 0:02:02] } 15... Bf5 { [%clk 0:01:40] } 16.
Nxb7 { [%clk 0:01:54] } 16... Qc7 { [%clk 0:01:36] } 17. Nc5 { [%clk 0:01:50] }
17... f6 { [%clk 0:01:33] } 18. Rc1 { [%clk 0:01:20] } 18... Qd8
{ [%clk 0:00:55] } 19. Nc6 { [%clk 0:01:14] } 19... Qc7 { [%clk 0:00:46] } 20.
Na6 { [%clk 0:01:13] } 20... Qb7 { [%clk 0:00:38] } 21. Nab4 { [%clk 0:01:01] }
21... fxg5 { [%clk 0:00:34] } 22. Nxd5 { [%clk 0:00:58] } 22... Nxd5
{ [%clk 0:00:32] } 1-0"
Rated Blitz game,https://lichess.org/35Pqlkns,2024.08.01,-,zbass1,Ali117777,0-1,2024.08.01,13:47:17,1016,1043,,,B20,Sicilian Defense,180+2,Normal,"1. e4 { [%clk 0:03:00] } 1... c5 { [%clk 0:03:00] } 2. Qh5 { [%clk 0:03:01] }
2... Nc6 { [%clk 0:03:00] } 3. Bc4 { [%clk 0:03:02] } 3... d6
{ [%clk 0:03:01] } 4. Qxf7+ { [%clk 0:03:00] } 4... Kd7 { [%clk 0:03:01] } 5.
Qe6+ { [%clk 0:02:57] } 5... Ke8 { [%clk 0:03:00] } 6. Qf7+ { [%clk 0:02:53] }
6... Kd7 { [%clk 0:03:00] } 7. Qf5+ { [%clk 0:02:52] } 7... Ke8
{ [%clk 0:02:56] } 8. Qh5+ { [%clk 0:02:48] } 8... g6 { [%clk 0:02:50] } 9. Qf3
{ [%clk 0:02:46] } 9... d5 { [%clk 0:02:46] } 10. Bxd5 { [%clk 0:02:44] } 10...
Nd4 { [%clk 0:02:45] } 11. Qd1 { [%clk 0:02:44] } 11... Nf6 { [%clk 0:02:41] }
12. Bc4 { [%clk 0:02:34] } 12... Nxe4 { [%clk 0:02:36] } 13. c3
{ [%clk 0:02:32] } 13... Nc6 { [%clk 0:02:30] } 14. d3 { [%clk 0:02:32] } 14...
Ng5 { [%clk 0:02:17] } 15. Bxg5 { [%clk 0:02:32] } 15... Qd6 { [%clk 0:02:12] }
16. Qf3 { [%clk 0:02:27] } 16... Qe5+ { [%clk 0:02:12] } 17. Be3
{ [%clk 0:02:25] } 17... Bh6 { [%clk 0:01:59] } 18. d4 { [%clk 0:02:23] } 18...
cxd4 { [%clk 0:01:57] } 19. cxd4 { [%clk 0:02:19] } 19... Nxd4
{ [%clk 0:01:58] } 20. Qf7+ { [%clk 0:02:17] } 20... Kd7 { [%clk 0:01:44] } 21.
Qf3 { [%clk 0:02:01] } 21... Nxf3+ { [%clk 0:01:43] } 22. Nxf3
{ [%clk 0:02:01] } 22... Qa5+ { [%clk 0:01:40] } 23. Nc3 { [%clk 0:01:59] }
23... Bxe3 { [%clk 0:01:40] } 24. fxe3 { [%clk 0:01:59] } 24... Qc5
{ [%clk 0:01:39] } 25. Bb5+ { [%clk 0:01:51] } 25... Kc7 { [%clk 0:01:35] } 26.
Nd4 { [%clk 0:01:44] } 26... Qg5 { [%clk 0:01:30] } 27. O-O { [%clk 0:01:41] }
27... Qxe3+ { [%clk 0:01:28] } 0-1"
Rated Blitz game,https://lichess.org/NpyuNwuI,2024.08.01,-,fyasar,alfa_omega,0-1,2024.08.01,13:47:17,1654,1622,,,B40,"Sicilian Defense: French Variation, Open",180+2,Normal,"1. e4 { [%clk 0:03:00] } 1... e6 { [%clk 0:03:00] } 2. d4 { [%clk 0:02:58] }
2... c5 { [%clk 0:03:01] } 3. Nf3 { [%clk 0:02:59] } 3... cxd4
{ [%clk 0:03:01] } 4. Nxd4 { [%clk 0:03:00] } 4... e5 { [%clk 0:03:02] } 5. Nf3
{ [%clk 0:03:00] } 5... f6 { [%clk 0:03:03] } 6. Nc3 { [%clk 0:03:01] } 6...
Bc5 { [%clk 0:03:04] } 7. Bc4 { [%clk 0:03:01] } 7... Qb6 { [%clk 0:03:05] } 8.
O-O { [%clk 0:02:58] } 8... Ne7 { [%clk 0:03:03] } 9. Na4 { [%clk 0:02:46] }
9... Qb4 { [%clk 0:03:00] } 10. b3 { [%clk 0:02:18] } 10... b5
{ [%clk 0:02:59] } 11. Nxc5 { [%clk 0:02:19] } 11... bxc4 { [%clk 0:02:59] }
12. Be3 { [%clk 0:02:13] } 12... O-O { [%clk 0:02:48] } 13. Qd6
{ [%clk 0:01:51] } 13... Nbc6 { [%clk 0:02:42] } 14. Rfd1 { [%clk 0:01:40] }
14... f5 { [%clk 0:02:42] } 15. Nxd7 { [%clk 0:01:20] } 15... Bxd7
{ [%clk 0:02:34] } 16. Qxb4 { [%clk 0:01:15] } 16... Nxb4 { [%clk 0:02:34] }
17. Rxd7 { [%clk 0:01:16] } 17... Nxc2 { [%clk 0:02:34] } 18. Rad1
{ [%clk 0:01:02] } 18... f4 { [%clk 0:02:24] } 19. Bc5 { [%clk 0:00:57] } 19...
cxb3 { [%clk 0:01:54] } 20. axb3 { [%clk 0:00:39] } 20... Rfc8
{ [%clk 0:01:36] } 21. Bxe7 { [%clk 0:00:26] } 21... a5 { [%clk 0:01:33] } 22.
Rd8+ { [%clk 0:00:21] } 22... Kf7 { [%clk 0:01:32] } 23. Rxc8
{ [%clk 0:00:08] } 23... Rxc8 { [%clk 0:01:31] } 24. Bd6 { [%clk 0:00:08] }
24... Ke6 { [%clk 0:01:30] } 25. Bxe5 { [%clk 0:00:08] } 25... Nb4
{ [%clk 0:01:19] } 26. Bc3 { [%clk 0:00:07] } 26... Rxc3 { [%clk 0:01:18] } 27.
Nd4+ { [%clk 0:00:08] } 27... Kf6 { [%clk 0:01:15] } 28. f3 { [%clk 0:00:07] }
28... Nc2 { [%clk 0:01:08] } 29. Ne2 { [%clk 0:00:08] } 29... Rxb3
{ [%clk 0:01:04] } 30. Nxf4 { [%clk 0:00:09] } 30... Ne3 { [%clk 0:01:04] } 31.
Rc1 { [%clk 0:00:09] } 31... Ke5 { [%clk 0:00:58] } 32. Rc5+ { [%clk 0:00:08] }
32... Kxf4 { [%clk 0:00:58] } 33. g3+ { [%clk 0:00:08] } 33... Kxf3
{ [%clk 0:00:59] } 34. Rc8 { [%clk 0:00:08] } 34... a4 { [%clk 0:00:57] } 35.
Rf8+ { [%clk 0:00:08] } 35... Kxe4 { [%clk 0:00:58] } 36. Re8+
{ [%clk 0:00:08] } 36... Kf5 { [%clk 0:00:58] } 0-1"
Rated Blitz game,https://lichess.org/4Sbm3wJY,2024.08.01,-,Sekothiago,michael_snider9,0-1,2024.08.01,13:47:17,1211,1250,,,B40,Sicilian Defense: French Variation,180+2,Normal,"1. e4 { [%clk 0:03:00] } 1... c5 { [%clk 0:03:00] } 2. Nf3 { [%clk 0:03:01] }
2... e6 { [%clk 0:02:58] } 3. Bb5 { [%clk 0:03:02] } 3... a6 { [%clk 0:02:55] }
4. Bc4 { [%clk 0:01:51] } 4... b5 { [%clk 0:02:51] } 5. Bd3 { [%clk 0:01:50] }
5... c4 { [%clk 0:02:43] } 6. Be2 { [%clk 0:01:21] } 6... Bb7
{ [%clk 0:02:44] } 7. d3 { [%clk 0:01:20] } 7... cxd3 { [%clk 0:02:32] } 8.
Bxd3 { [%clk 0:01:22] } 8... Bd6 { [%clk 0:02:14] } 9. Nc3 { [%clk 0:01:23] }
9... Ne7 { [%clk 0:02:15] } 10. a4 { [%clk 0:01:19] } 10... b4
{ [%clk 0:02:10] } 11. Ne2 { [%clk 0:01:13] } 11... Qa5 { [%clk 0:02:08] } 12.
Bd2 { [%clk 0:01:10] } 12... Ng6 { [%clk 0:02:05] } 13. c3 { [%clk 0:01:10] }
13... O-O { [%clk 0:01:52] } 14. Qb3 { [%clk 0:00:58] } 14... Nc6
{ [%clk 0:01:50] } 15. Nfd4 { [%clk 0:00:51] } 15... Nxd4 { [%clk 0:01:49] }
16. Nxd4 { [%clk 0:00:53] } 16... Bf4 { [%clk 0:01:45] } 17. cxb4
{ [%clk 0:00:52] } 17... Bxd2+ { [%clk 0:01:45] } 18. Kxd2 { [%clk 0:00:49] }
18... Qg5+ { [%clk 0:01:46] } 19. Kc2 { [%clk 0:00:48] } 19... Qxg2
{ [%clk 0:01:46] } 20. Kc3 { [%clk 0:00:42] } 20... Rac8+ { [%clk 0:01:44] }
21. Kd2 { [%clk 0:00:41] } 21... Qxf2+ { [%clk 0:01:41] } 22. Ne2
{ [%clk 0:00:43] } 22... Nf4 { [%clk 0:01:33] } 23. Rhe1 { [%clk 0:00:40] }
23... Rc7 { [%clk 0:01:22] } 24. Rf1 { [%clk 0:00:36] } 24... Qxh2
{ [%clk 0:00:40] } 25. Rae1 { [%clk 0:00:25] } 25... Nxe2 { [%clk 0:00:37] }
26. Rxe2 { [%clk 0:00:26] } 26... Rfc8 { [%clk 0:00:36] } 27. Qa3
{ [%clk 0:00:23] } 27... Qh6+ { [%clk 0:00:21] } 28. Re3 { [%clk 0:00:20] }
28... Qh2+ { [%clk 0:00:22] } 29. Re2 { [%clk 0:00:21] } 29... Qh6+
{ [%clk 0:00:22] } 30. Re3 { [%clk 0:00:18] } 30... d5 { [%clk 0:00:23] } 31.
exd5 { [%clk 0:00:14] } 31... Qh2+ { [%clk 0:00:23] } 32. Re2
{ [%clk 0:00:15] } 32... Qh6+ { [%clk 0:00:24] } 33. Re3 { [%clk 0:00:16] }
33... Bxd5 { [%clk 0:00:25] } 34. Bxa6 { [%clk 0:00:11] } 34... Qh2+
{ [%clk 0:00:25] } 35. Re2 { [%clk 0:00:11] } 35... Qh6+ { [%clk 0:00:26] } 36.
Re3 { [%clk 0:00:12] } 36... Rc2+ { [%clk 0:00:26] } 37. Kd3 { [%clk 0:00:12] }
37... Qg6+ { [%clk 0:00:25] } 38. Kd4 { [%clk 0:00:12] } 38... R8c4+
{ [%clk 0:00:24] } 39. Bxc4 { [%clk 0:00:13] } 39... Rxc4+ { [%clk 0:00:25] }
40. Ke5 { [%clk 0:00:13] } 40... Qf5+ { [%clk 0:00:25] } 41. Kd6
{ [%clk 0:00:14] } 41... Qxf1 { [%clk 0:00:17] } 42. b5 { [%clk 0:00:11] }
42... Qc1 { [%clk 0:00:17] } 43. Ke7 { [%clk 0:00:11] } 43... Rc7+
{ [%clk 0:00:17] } 44. Kd6 { [%clk 0:00:11] } 44... Rc8 { [%clk 0:00:09] } 45.
Rb3 { [%clk 0:00:08] } 45... Qc7# { [%clk 0:00:08] } 0-1"
Rated Blitz game,https://lichess.org/jlpi0hWm,2024.08.01,-,IndoAmericano,jocality,1-0,2024.08.01,13:47:17,1451,1495,,,B01,Scandinavian Defense: Modern Variation,180+2,Time forfeit,"1. e4 { [%clk 0:03:00] } 1... d5 { [%clk 0:03:00] } 2. exd5 { [%clk 0:03:01] }
2... Nf6 { [%clk 0:03:02] } 3. c4 { [%clk 0:03:02] } 3... e5 { [%clk 0:03:01] }
4. dxe6 { [%clk 0:03:03] } 4... Bxe6 { [%clk 0:03:02] } 5. d4
{ [%clk 0:03:02] } 5... Bb4+ { [%clk 0:02:45] } 6. Nc3 { [%clk 0:03:00] } 6...
Qe7 { [%clk 0:02:42] } 7. Qa4+ { [%clk 0:03:00] } 7... Nc6 { [%clk 0:02:39] }
8. Be2 { [%clk 0:02:59] } 8... Bxc4 { [%clk 0:02:34] } 9. Bg5
{ [%clk 0:02:54] } 9... Bxc3+ { [%clk 0:02:31] } 10. bxc3 { [%clk 0:02:51] }
10... O-O { [%clk 0:02:32] } 11. Bxf6 { [%clk 0:02:52] } 11... gxf6
{ [%clk 0:02:24] } 12. Qxc4 { [%clk 0:02:52] } 12... Rae8 { [%clk 0:01:59] }
13. O-O-O { [%clk 0:02:39] } 13... Na5 { [%clk 0:01:15] } 14. Qd3
{ [%clk 0:02:34] } 14... c5 { [%clk 0:00:52] } 15. Nf3 { [%clk 0:02:19] } 15...
c4 { [%clk 0:00:42] } 16. Qc2 { [%clk 0:02:19] } 16... b5 { [%clk 0:00:34] }
17. Rhe1 { [%clk 0:02:19] } 17... Qa3+ { [%clk 0:00:29] } 18. Kb1
{ [%clk 0:02:18] } 18... b4 { [%clk 0:00:21] } 19. cxb4 { [%clk 0:02:15] }
19... Qxb4+ { [%clk 0:00:21] } 20. Qb2 { [%clk 0:02:12] } 20... Qa4
{ [%clk 0:00:15] } 21. Qd2 { [%clk 0:02:04] } 21... Rb8+ { [%clk 0:00:13] } 22.
Ka1 { [%clk 0:02:05] } 22... Nb3+ { [%clk 0:00:13] } 23. Kb2 { [%clk 0:01:57] }
23... Nxd2+ { [%clk 0:00:11] } 24. Kc3 { [%clk 0:01:57] } 24... Nxf3
{ [%clk 0:00:10] } 25. Bxf3 { [%clk 0:01:58] } 25... Qa3+ { [%clk 0:00:11] }
26. Kxc4 { [%clk 0:01:59] } 26... Qxa2+ { [%clk 0:00:11] } 27. Kc5
{ [%clk 0:01:57] } 27... Rfc8+ { [%clk 0:00:11] } 28. Kd6 { [%clk 0:01:58] }
28... Rb6+ { [%clk 0:00:08] } 29. Kd7 { [%clk 0:01:55] } 29... Rcb8
{ [%clk 0:00:06] } 30. d5 { [%clk 0:01:52] } 30... Qa4+ { [%clk 0:00:05] } 31.
Kc7 { [%clk 0:01:51] } 1-0"
Rated Blitz game,https://lichess.org/L777RGLj,2024.08.01,-,vasiliev_s-291976,Yaboyrobby,1-0,2024.08.01,13:47:17,1274,1313,,,C54,"Italian Game: Classical Variation, Greco Gambit, Traditional Line",180+2,Normal,"1. e4 { [%clk 0:03:00] } 1... e5 { [%clk 0:03:00] } 2. Nf3 { [%clk 0:03:01] }
2... Nc6 { [%clk 0:02:56] } 3. Bc4 { [%clk 0:03:03] } 3... Bc5
{ [%clk 0:02:52] } 4. c3 { [%clk 0:03:02] } 4... Nf6 { [%clk 0:02:51] } 5. d4
{ [%clk 0:03:01] } 5... exd4 { [%clk 0:02:52] } 6. cxd4 { [%clk 0:03:01] } 6...
Nxd4 { [%clk 0:02:48] } 7. Nxd4 { [%clk 0:03:01] } 7... Nxe4 { [%clk 0:02:47] }
8. Qf3 { [%clk 0:02:14] } 8... Bb4+ { [%clk 0:02:30] } 9. Nc3
{ [%clk 0:02:11] } 9... Qe7 { [%clk 0:02:26] } 10. O-O { [%clk 0:01:59] } 10...
Nxc3 { [%clk 0:02:18] } 11. bxc3 { [%clk 0:01:56] } 11... Bc5
{ [%clk 0:02:16] } 12. Be3 { [%clk 0:01:50] } 12... O-O { [%clk 0:02:16] } 13.
Rfe1 { [%clk 0:01:23] } 13... Re8 { [%clk 0:02:00] } 14. Nf5 { [%clk 0:01:19] }
14... Qf6 { [%clk 0:01:48] } 15. Bxc5 { [%clk 0:01:00] } 15... Rxe1+
{ [%clk 0:01:45] } 16. Rxe1 { [%clk 0:01:00] } 16... d6 { [%clk 0:01:47] } 17.
Re8# { [%clk 0:00:58] } 1-0"
